event_id,ticker,data_ticker,creator,event_date,event_year,recommendation_type,top5_flag,confidence_score,confidence_label,quality_score,high_confidence,event_idx,prior_return_1d,prior_return_5d,prior_return_21d,prior_return_63d,prior_return_126d,prior_volatility_21d,prior_max_drawdown_21d,prior_abnormal_volume,prior_market_cap,post_bhar_1d,post_vol_1d,post_raw_ret_1d,post_bhar_5d,post_vol_5d,post_raw_ret_5d,post_bhar_21d,post_vol_21d,post_raw_ret_21d,post_bhar_63d,post_vol_63d,post_raw_ret_63d,post_1d_range_pct,forward_spy_bhar_5d,forward_spy_bhar_21d,forward_spy_bhar_63d,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,master_clean,master_confounded,master_unknown,is_event
27,AAPL,AAPL,Dividendology,2024-12-17,2024.0,sell,True,0.62,high,3.0,True,1337,0.013839701779336466,0.020573813886730408,0.09492629476493586,0.07014322018787333,0.0768767584462422,0.007110654824621034,-0.005166110528139534,0.2129260849585053,,0.008381623397390792,,-0.0214218503091248,0.020219739584213525,0.015259810690138896,0.018620789594273823,-0.12297321047743837,0.016321577857749594,-0.12166645543807797,-0.07721141566308876,0.017642430981217753,-0.13795969176942757,0.0,0.0202197395842135,-0.1229732104774383,-0.0772114156630887,False,True,False,False,True,False,False,True,False,True
28,NVDA,NVDA,The Investor Channel,2023-05-24,2023.0,buy,True,0.62,high,3.0,True,943,0.0023569119669187844,0.021899630021852468,0.15141380494589307,0.26075469960614517,0.9439873408574526,0.022506042231887315,-0.04662739592114451,-0.09277302254378672,,0.2350366016427219,,0.24369643569908384,0.27621050176039974,0.11129730424679037,0.3023119679905879,0.2772756680020003,0.05955715775312754,0.33067671800379395,0.47785594714228785,0.04077251435414934,0.5445636542140819,0.0,0.2762105017603997,0.2772756680020003,0.4778559471422878,False,False,True,False,True,False,False,True,False,True
29,NFLX,NFLX,"Mark Roussin, CPA",2023-07-28,2023.0,buy,False,0.62,high,3.0,True,987,0.02072968508435169,-0.014505971768303927,-0.05649034464378999,0.19463284605389042,0.029523769787342724,0.026433741134294888,-0.1348855227367033,-0.21622987579390374,,0.029074425847895213,,0.030978445947598576,0.035795511471401587,0.018332218172407527,0.013669048440958065,0.012858716547910487,0.020714255137636226,-0.018131414701896276,0.04168835918965552,0.027317088503227494,-0.05223352599146702,0.0,0.0357955114714015,0.0128587165479104,0.0416883591896555,False,False,True,False,False,True,False,False,True,True
30,MSFT,MSFT,"Mark Roussin, CPA",2023-07-28,2023.0,buy,False,0.62,high,3.0,True,987,0.013340740118310768,-0.026190867646741056,-0.03954179511452871,0.0004130083025157827,0.23339021402212534,0.017035710218167167,-0.08002978042658393,0.22962757561915614,,-0.009144173837008607,,-0.007240153737305244,-0.009170520446112662,0.011893339159540368,-0.031296983476556184,-0.01033929846291226,0.010892860122350493,-0.041329429712719024,0.06500171287152534,0.013143390699388764,-0.028920172309597203,0.0,-0.0091705204461126,-0.0103392984629122,0.0650017128715253,False,False,True,False,False,True,False,True,True,True
31,NFLX,NFLX,The Investor Channel,2023-08-25,2023.0,buy,False,0.62,high,3.0,True,1007,0.015312656146076131,0.02047852142805251,0.034591147051364124,0.0938527765663193,0.19343161348760263,0.021318404085252065,-0.0856702277489193,0.11970024785610112,,-0.0014619481380697685,,0.004879434460571375,0.03182572371098624,0.011530590391862595,0.05732755533960865,-0.059796570172390595,0.01824540004606718,-0.08840711840855708,0.11421195371351134,0.02592248662119442,0.1527053468020334,0.0,0.0318257237109862,-0.0597965701723905,0.1142119537135113,False,False,True,False,False,True,False,False,True,True
32,NFLX,NFLX,The Investor Channel,2023-08-25,2023.0,buy,False,0.67,high,3.0,True,1007,0.015312656146076131,0.02047852142805251,0.034591147051364124,0.0938527765663193,0.19343161348760263,0.021318404085252065,-0.0856702277489193,0.11970024785610112,,-0.0014619481380697685,,0.004879434460571375,0.03182572371098624,0.011530590391862595,0.05732755533960865,-0.059796570172390595,0.01824540004606718,-0.08840711840855708,0.11421195371351134,0.02592248662119442,0.1527053468020334,0.0,0.0318257237109862,-0.0597965701723905,0.1142119537135113,False,False,True,False,False,True,False,False,True,True
33,MSFT,MSFT,The Investor Channel,2023-08-25,2023.0,buy,False,0.74,high,3.0,True,1007,0.0023572242389060527,0.01258875786630731,0.006333231797222227,-0.07192762034627509,0.18320113328394028,0.012326166462240083,-0.06271197839128573,0.02791506292363355,,-0.004112281469104806,,0.002229101129536337,-0.007915769496365188,0.0065913049158985455,0.01758606213225722,-0.004951942536106091,0.012107616507020606,-0.03356249077227258,0.13246484302360972,0.013677152246348327,0.1709582361121318,0.0,-0.0079157694963651,-0.004951942536106,0.1324648430236097,False,False,True,False,False,True,False,False,True,True
34,AAPL,AAPL,"Mark Roussin, CPA",2023-09-08,2023.0,buy,True,0.62,high,3.0,True,1016,0.0019856272572247313,-0.04085319034748791,0.0018102605511407521,-0.053953330910525454,0.04005666147998821,0.015274052861113096,-0.06399578198196676,1.0022698889483532,,4.596589857341904e-05,,0.006622663004637985,-0.01647556851702847,0.011263335030872517,-0.01779103559152373,0.030819016768260488,0.01175380568571982,0.004546056463821557,0.059581811258117234,0.010862201123917796,0.09173838226401454,0.0,-0.0164755685170284,0.0308190167682604,0.0595818112581172,False,True,False,False,True,False,False,True,False,True
35,AAPL,AAPL,"Mark Roussin, CPA",2023-09-08,2023.0,buy,True,0.62,high,3.0,True,1016,0.0019856272572247313,-0.04085319034748791,0.0018102605511407521,-0.053953330910525454,0.04005666147998821,0.015274052861113096,-0.06399578198196676,1.0022698889483532,,4.596589857341904e-05,,0.006622663004637985,-0.01647556851702847,0.011263335030872517,-0.01779103559152373,0.030819016768260488,0.01175380568571982,0.004546056463821557,0.059581811258117234,0.010862201123917796,0.09173838226401454,0.0,-0.0164755685170284,0.0308190167682604,0.0595818112581172,False,True,False,False,True,False,False,True,False,True
36,AAPL,AAPL,"Mark Roussin, CPA",2023-09-08,2023.0,buy,True,0.62,high,3.0,True,1016,0.0019856272572247313,-0.04085319034748791,0.0018102605511407521,-0.053953330910525454,0.04005666147998821,0.015274052861113096,-0.06399578198196676,1.0022698889483532,,4.596589857341904e-05,,0.006622663004637985,-0.01647556851702847,0.011263335030872517,-0.01779103559152373,0.030819016768260488,0.01175380568571982,0.004546056463821557,0.059581811258117234,0.010862201123917796,0.09173838226401454,0.0,-0.0164755685170284,0.0308190167682604,0.0595818112581172,False,True,False,False,True,False,False,True,False,True
37,AAPL,AAPL,"Mark Roussin, CPA",2023-09-08,2023.0,buy,True,0.62,high,3.0,True,1016,0.0019856272572247313,-0.04085319034748791,0.0018102605511407521,-0.053953330910525454,0.04005666147998821,0.015274052861113096,-0.06399578198196676,1.0022698889483532,,4.596589857341904e-05,,0.006622663004637985,-0.01647556851702847,0.011263335030872517,-0.01779103559152373,0.030819016768260488,0.01175380568571982,0.004546056463821557,0.059581811258117234,0.010862201123917796,0.09173838226401454,0.0,-0.0164755685170284,0.0308190167682604,0.0595818112581172,False,True,False,False,True,False,False,True,False,True
38,AAPL,AAPL,"Mark Roussin, CPA",2023-09-08,2023.0,sell,True,0.74,high,3.0,True,1016,0.0019856272572247313,-0.04085319034748791,0.0018102605511407521,-0.053953330910525454,0.04005666147998821,0.015274052861113096,-0.06399578198196676,1.0022698889483532,,4.596589857341904e-05,,0.006622663004637985,-0.01647556851702847,0.011263335030872517,-0.01779103559152373,0.030819016768260488,0.01175380568571982,0.004546056463821557,0.059581811258117234,0.010862201123917796,0.09173838226401454,0.0,-0.0164755685170284,0.0308190167682604,0.0595818112581172,False,True,False,False,True,False,False,True,False,True
39,AAPL,AAPL,"Mark Roussin, CPA",2023-09-08,2023.0,buy,True,0.85,high,3.0,True,1016,0.0019856272572247313,-0.04085319034748791,0.0018102605511407521,-0.053953330910525454,0.04005666147998821,0.015274052861113096,-0.06399578198196676,1.0022698889483532,,4.596589857341904e-05,,0.006622663004637985,-0.01647556851702847,0.011263335030872517,-0.01779103559152373,0.030819016768260488,0.01175380568571982,0.004546056463821557,0.059581811258117234,0.010862201123917796,0.09173838226401454,0.0,-0.0164755685170284,0.0308190167682604,0.0595818112581172,False,True,False,False,True,False,False,True,False,True
40,AMD,AMD,Jose Najarro Stocks,2025-07-11,2025.0,buy,True,0.74,high,4.0,True,1476,0.019192312885116802,0.06445752394143645,0.15097286597551052,0.37191153591488035,0.08415386189075025,0.02919705104081017,-0.06265207328972322,0.1141065997842865,,-0.0031375061766001355,,-0.0012292902474535516,0.06583961552039352,0.032958467308512464,0.07218964251059923,0.15689169457424423,0.029958223164012074,0.17661522287763765,0.5113453335859115,0.04133794694850706,0.5905614144382829,0.0,0.0658396155203935,0.1568916945742442,0.5113453335859115,False,True,False,False,True,False,False,True,False,True
41,AMZN,AMZN,The Investor Channel,2023-10-02,2023.0,buy,True,0.62,high,3.0,True,1032,0.0188056262126155,-0.0024055373853871798,-0.014138711836105045,0.02790212177035656,0.2020194040325347,0.019995655958587426,-0.13027270936458757,0.11138861409940559,,-0.023227705283342837,,-0.03661366636292884,-0.020923680866267835,0.022280296828134764,-0.009269366173319638,0.049358862182125374,0.02687425456983823,0.028039467293142106,0.04752796779322277,0.01840677151208317,0.15811822107468965,0.0,-0.0209236808662678,0.0493588621821253,0.0475279677932227,False,True,False,False,True,False,False,True,False,True
42,MSFT,MSFT,The Investor Channel,2023-10-02,2023.0,buy,False,0.62,high,3.0,True,1032,0.019558578926194503,0.024798472560703666,0.02962920774454869,-0.012146742781567244,0.06966192931121751,0.012005156085754606,-0.07841751547714726,0.14428415629534963,,-0.012748253772672635,,-0.02613421485225864,0.013268127404207464,0.01964688135891635,0.02492244209715566,0.0720029309996374,0.016266943123822392,0.050683536110654126,0.0442348854740533,0.012884983766419885,0.15482513875552018,0.0,0.0132681274042074,0.0720029309996374,0.0442348854740533,False,False,True,False,False,True,False,True,True,True
43,MSFT,MSFT,The Investor Channel,2023-10-02,2023.0,buy,False,0.62,high,3.0,True,1032,0.019558578926194503,0.024798472560703666,0.02962920774454869,-0.012146742781567244,0.06966192931121751,0.012005156085754606,-0.07841751547714726,0.14428415629534963,,-0.012748253772672635,,-0.02613421485225864,0.013268127404207464,0.01964688135891635,0.02492244209715566,0.0720029309996374,0.016266943123822392,0.050683536110654126,0.0442348854740533,0.012884983766419885,0.15482513875552018,0.0,0.0132681274042074,0.0720029309996374,0.0442348854740533,False,False,True,False,False,True,False,True,True,True
44,NVDA,NVDA,"Value Investing with Sven Carlin, Ph.D.",2025-10-06,2025.0,buy,True,0.62,high,3.0,True,1536,-0.014672474369083033,0.008342857941649129,0.07041831533017073,0.07404059147028041,0.6307800631015354,0.019252760326105407,-0.04234620160153346,-0.2398927208144821,,0.001012688556932484,,-0.002694803694029413,0.02774375888322156,0.03142510812340229,0.014983368445398382,0.06546922909627484,0.025671088282016072,0.07087422544133548,-0.023902045584578868,0.023156301524602498,0.00921870597112373,0.0,0.0277437588832215,0.0654692290962748,-0.0239020455845788,False,False,True,False,False,True,False,False,True,True
45,MSFT,MSFT,"Mark Roussin, CPA",2023-07-07,2023.0,buy,False,0.62,high,3.0,True,972,-0.009342642421867553,0.005472197868513273,-0.01777475487599256,0.10863807156617455,0.32745227610325656,0.014852443460726795,-0.05601852096454374,0.11039548830929324,,-0.018514504123278486,,-0.0159834697557929,-0.0006842045017998455,0.012906297151176737,0.023782701202598844,-0.04881192300615267,0.01819540841244689,-0.021084232938303082,-0.022334179851917324,0.014281142055610487,-0.05095725277590868,0.0,-0.0006842045017998,-0.0488119230061526,-0.0223341798519173,False,False,True,False,False,True,False,True,True,True
46,AAPL,AAPL,"Mark Roussin, CPA",2023-11-20,2023.0,buy,True,0.62,high,3.0,True,1067,0.001580654812701754,0.004021489823063051,0.030358980845887062,0.041232731532912625,0.009392196765347416,0.011921977570366884,-0.03776507071284452,-0.1283689327747839,,-0.0020516502447900375,,-0.004230949844250209,-0.00695933048663544,0.004598736703826861,-0.005484492965504795,-0.01734403851191124,0.00898594866966008,0.01765471045104494,-0.1574832776237477,0.0108203598616421,-0.035752175040789314,0.0,-0.0069593304866354,-0.0173440385119112,-0.1574832776237477,False,True,False,False,True,False,False,True,False,True
47,AAPL,AAPL,"Mark Roussin, CPA",2023-11-20,2023.0,buy,True,0.62,high,3.0,True,1067,0.001580654812701754,0.004021489823063051,0.030358980845887062,0.041232731532912625,0.009392196765347416,0.011921977570366884,-0.03776507071284452,-0.1283689327747839,,-0.0020516502447900375,,-0.004230949844250209,-0.00695933048663544,0.004598736703826861,-0.005484492965504795,-0.01734403851191124,0.00898594866966008,0.01765471045104494,-0.1574832776237477,0.0108203598616421,-0.035752175040789314,0.0,-0.0069593304866354,-0.0173440385119112,-0.1574832776237477,False,True,False,False,True,False,False,True,False,True
48,UBER,UBER,"Mark Roussin, CPA",2023-11-20,2023.0,buy,False,0.74,high,3.0,True,1067,-0.002003244238568236,0.01608403452684537,0.1959259367115871,0.19407321730493599,0.3051875303522178,0.022733637956356304,-0.08078750409072122,-0.3508530337995682,,0.004005755747790718,,0.0018264561483305464,0.025191812423575488,0.005919019804895176,0.026666649944706133,0.07331175889413566,0.0127830140946896,0.10831050785709184,0.30347435457314886,0.025051453634174915,0.42520545715610725,0.0,0.0251918124235754,0.0733117588941356,0.3034743545731488,False,False,True,False,False,True,False,True,True,True
49,PYPL,PYPL,The Investor Channel,2023-08-07,2023.0,buy,False,0.62,high,3.0,True,993,0.01788498436937158,-0.13489047201131754,-0.0632121967322623,-0.2370665390859379,-0.3480009293323366,0.03205115211709642,-0.17238194243031557,0.5509095062863794,,-0.014744810007889853,,-0.019093367897190516,-0.012082846448079332,0.02230682247270161,-0.01785145749000383,-0.015185327604615328,0.020585000812304168,-0.025147361144284064,-0.09701046387364809,0.020713084369247934,-0.12915237188754425,0.0,-0.0120828464480793,-0.0151853276046153,-0.097010463873648,False,False,True,False,False,True,False,True,True,True
50,MSFT,MSFT,Dividendology,2024-11-01,2024.0,sell,False,0.62,high,3.0,True,1306,0.005671991010482769,-0.027711623342218994,-0.02048331167268147,-0.06671148186451648,-0.11113577502999905,0.015139386030559776,-0.060527471978385705,1.7980106169225443,,-0.0025003770892643162,,-0.004654392334487278,-0.01788853673366586,0.011746901290943402,0.02965625254156201,-0.004699078746660756,0.01183418073942257,0.052862458056938566,-0.052534147830039624,0.015188047903162766,0.009131528941248357,0.0,-0.0178885367336658,-0.0046990787466607,-0.0525341478300396,False,False,True,False,False,True,False,True,True,True
51,MSFT,MSFT,Dividendology,2024-11-01,2024.0,buy,False,0.9,high,3.0,True,1306,0.005671991010482769,-0.027711623342218994,-0.02048331167268147,-0.06671148186451648,-0.11113577502999905,0.015139386030559776,-0.060527471978385705,1.7980106169225443,,-0.0025003770892643162,,-0.004654392334487278,-0.01788853673366586,0.011746901290943402,0.02965625254156201,-0.004699078746660756,0.01183418073942257,0.052862458056938566,-0.052534147830039624,0.015188047903162766,0.009131528941248357,0.0,-0.0178885367336658,-0.0046990787466607,-0.0525341478300396,False,False,True,False,False,True,False,True,True,True
52,TSLA,TSLA,The Investor Channel,2023-04-14,2023.0,sell,True,0.74,high,3.0,True,915,-0.002398628702918182,-0.008315572901997803,-0.038374731021640685,0.4542361036353515,-0.3149302948646201,0.030822818885708595,-0.12976001425114658,-0.15081688462884513,,0.007438810601644752,,0.011026990735853115,-0.1070453430571553,0.04487473630757906,-0.10767566577808274,-0.10214431249458034,0.031156403686060694,-0.10081077781883441,0.47250996848425264,0.029601130166667104,0.5696216480152028,0.0,-0.1070453430571553,-0.1021443124945803,0.4725099684842526,False,False,True,False,False,True,False,True,True,True
53,MSFT,MSFT,The Investor Channel,2023-04-14,2023.0,buy,False,0.62,high,3.0,True,915,-0.010323035222569388,-0.02671561657516286,0.014394259500389417,0.15969087735848397,0.10774112160715177,0.0163776951990494,-0.030075639866258164,-0.256515506973099,,0.005708138098849291,,0.009296318233057654,-0.0006977227409379338,0.0062392373986815755,-0.0013280454618653792,0.08016493819206905,0.019564263118053926,0.08149847286781498,0.11378442907967345,0.01608665711964777,0.21089610861062358,0.0,-0.0006977227409379,0.080164938192069,0.1137844290796734,False,False,True,False,False,True,False,False,True,True
54,NVDA,NVDA,"Mark Roussin, CPA",2024-02-01,2024.0,sell,True,0.47,medium,2.0,False,1116,0.0112911813816019,0.020485746143959593,0.2734673868900108,0.3711547225102545,0.3289175360065004,0.020372386044956094,-0.019864857699630645,-0.01818851116040132,,0.03918147434274322,,0.049708833939809516,0.08629655310225437,0.03048797190655367,0.10493914900356138,0.3051688322936905,0.042522236609223725,0.35238878504220095,0.32608861045529514,0.036980614087617596,0.3616551059210982,0.0,0.0862965531022543,0.3051688322936905,0.3260886104552951,False,False,True,False,False,True,False,False,True,True
55,AMZN,AMZN,"Mark Roussin, CPA",2024-02-01,2024.0,sell,True,0.47,medium,2.0,False,1116,0.013200551020127627,0.007301473491308164,0.027347135558227986,0.022266189446400686,0.14728430974903994,0.014251424459657866,-0.03757905100472303,0.106871904529803,,0.06813913258855209,,0.07866649218561839,0.047655731820468006,0.03704659316927551,0.06629832772177502,0.06767208135499825,0.021780627677810256,0.11489203410350868,0.1241522553903962,0.01795330721018807,0.15971875085619924,0.0,0.047655731820468,0.0676720813549982,0.1241522553903962,False,True,False,False,True,False,False,True,False,True
56,NVDA,NVDA,Jose Najarro Stocks,2025-08-25,2025.0,buy,True,0.67,high,3.0,True,1507,0.014626295022933555,-0.010796847205545412,0.027940024229848204,0.25696968092405337,0.2981921313173801,0.014966349278600256,-0.04466045676156449,0.08997678310360246,,0.006713340239282495,,0.01090037658917331,-0.046795474128627834,0.01698859494899802,-0.050219698236388055,-0.047589333233521214,0.02095112201444586,-0.015739000022916172,-0.033735536700394086,0.02346335082428631,-0.005115994048583983,0.0,-0.0467954741286278,-0.0475893332335212,-0.033735536700394,False,False,True,False,False,True,False,True,True,True
57,NVDA,NVDA,Jose Najarro Stocks,2025-08-25,2025.0,buy,True,0.62,high,3.0,True,1507,0.014626295022933555,-0.010796847205545412,0.027940024229848204,0.25696968092405337,0.2981921313173801,0.014966349278600256,-0.04466045676156449,0.08997678310360246,,0.006713340239282495,,0.01090037658917331,-0.046795474128627834,0.01698859494899802,-0.050219698236388055,-0.047589333233521214,0.02095112201444586,-0.015739000022916172,-0.033735536700394086,0.02346335082428631,-0.005115994048583983,0.0,-0.0467954741286278,-0.0475893332335212,-0.033735536700394,False,False,True,False,False,True,False,True,True,True
58,TSLA,TSLA,The Investor Channel,2023-08-07,2023.0,buy,True,0.62,high,3.0,True,993,-0.018221914691642915,-0.04428825217273369,-0.11146487747756628,0.38225232609140836,0.2222854148830855,0.028602869907847907,-0.1428035723481651,-0.13031883723203008,,-0.0026110763172577656,,-0.006959634206558429,-0.040721755167197005,0.015364272753395249,-0.0464903662091215,0.011831197295514184,0.034039907354229994,0.0018691637558454488,-0.09309169952858798,0.03268846693959977,-0.12523360754248414,0.0,-0.040721755167197,0.0118311972955141,-0.0930916995285879,False,False,True,False,False,True,False,True,True,True
59,AMZN,AMZN,The Investor Channel,2023-08-07,2023.0,buy,True,0.62,high,3.0,True,993,0.010258364854729862,0.07934965706962283,0.06812685268462526,0.2496720194734554,0.2742932831054934,0.02390073723422457,-0.05326541579016375,1.4948914325650478,,-0.011682933882090074,,-0.016031491771390738,-0.005833089719727513,0.013470316551770148,-0.011601700761652012,-0.03827309901180631,0.013192531500187754,-0.048235132551475046,0.006688419853888128,0.020939062368262137,-0.02545348816000803,0.0,-0.0058330897197275,-0.0382730990118063,0.0066884198538881,False,True,False,False,True,False,False,True,False,True
60,NVDA,NVDA,Couch Investor,2025-08-28,2025.0,buy,True,0.62,high,3.0,True,1510,-0.011415915036048996,0.008623662074351168,-0.017770725257585385,0.19148513087406016,0.38398842239819686,0.014666007840814824,-0.04466045676156449,0.4212988223520766,,-0.027282652790435957,,-0.03324642868305783,-0.07039747405447083,0.016888239351680146,-0.07298652281926832,-0.016199460193983217,0.0212612416465043,0.009381517795829852,-0.0497497861650662,0.023837045118273645,0.0005559198347164784,0.0,-0.0703974740544708,-0.0161994601939832,-0.0497497861650662,False,False,True,False,False,True,False,True,True,True
61,GOOGL,GOOGL,Couch Investor,2025-08-28,2025.0,buy,False,0.62,high,3.0,True,1510,0.01650862305453482,0.038487433785146186,0.054092835228604086,0.12993581232789753,0.1431966397353288,0.013801695364991498,-0.03765323045846947,-0.23168924757873233,,0.01196456613203778,,0.00600079023941591,0.11296517555689078,0.03954945137555041,0.1103761267920933,0.12858782397081314,0.023453043215757224,0.1541688019606262,0.4628118636469305,0.021385462553771616,0.5131175696467132,0.0,0.1129651755568907,0.1285878239708131,0.4628118636469305,False,False,True,False,False,True,False,False,True,True
62,TSLA,TSLA,The Investor Channel,2023-07-21,2023.0,sell,True,0.62,high,3.0,True,982,-0.010954754468143868,-0.08236655235917045,-0.037479438868596615,0.49339024738825343,0.8723925463938049,0.035255674663047964,-0.11358835392442801,0.27224254068300935,,0.03029933976037702,,0.03476659075024635,0.014207901861042815,0.03204314093000413,0.024690461114498463,-0.08213392330420155,0.027900828876377765,-0.1105299263467927,-0.09986814666949495,0.03169387020748197,-0.15348815510188274,0.0,0.0142079018610428,-0.0821339233042015,-0.0998681466694949,False,False,True,False,False,True,False,True,True,True
63,MSFT,MSFT,"Mark Roussin, CPA",2023-10-26,2023.0,buy,False,0.62,high,3.0,True,1050,-0.02553956734892593,0.022196716492034918,0.07996162871117252,0.06500171287152534,0.07268569971922245,0.015324580229620044,-0.0375141004192735,1.3431289176121899,,0.010388366176051878,,0.00585544668391047,0.018167441276683904,0.010113021343724271,0.062307542343174704,0.05539356113409366,0.011668868218426788,0.15702960500258278,0.056460400244113584,0.0102662173991017,0.25210163595234025,0.0,0.0181674412766839,0.0553935611340936,0.0564604002441135,False,False,True,False,False,True,False,True,True,True
64,GOOGL,GOOGL,"Mark Roussin, CPA",2023-10-26,2023.0,buy,False,0.62,high,3.0,True,1050,-0.014536161555990468,-0.07975583986465662,-0.031589379253210925,0.016232990742827025,0.12893990506746467,0.024633907564704245,-0.1299895430843424,1.9527820587456381,,0.0036333907900734097,,-0.0008995287020679976,-0.0015328631411175575,0.010478408082013616,0.04260723792537324,0.013918574490149993,0.010021719169266332,0.11555461835863912,0.0597564712264671,0.012797280752813032,0.25539770693469377,0.0,-0.0015328631411175,0.0139185744901499,0.0597564712264671,False,False,True,False,False,True,False,True,True,True
65,TSLA,TSLA,"Mark Roussin, CPA",2023-10-26,2023.0,buy,True,0.79,high,3.0,True,1050,-0.019378464385251815,-0.032645558306690914,-0.11276272464622972,-0.13382172455673824,0.2768777008969123,0.029748978940262318,-0.21948259495502587,-0.1037682822047129,,0.012017409121007128,,0.00748448962886572,0.01782529716633441,0.039798947402827176,0.06196539823282521,0.04572013874071801,0.030664265308732404,0.14735618260920713,-0.26771550780664466,0.029151323388749956,-0.07207427209841799,0.0,0.0178252971663344,0.045720138740718,-0.2677155078066446,False,False,True,False,False,True,False,True,True,True
66,SOFI,SOFI,Couch Investor,2025-09-12,2025.0,buy,False,0.62,high,4.0,True,1178,0.02306189234974687,0.021396437523938605,0.09566366012109628,0.6897823630506505,1.1316577007381357,0.030099559987529993,-0.07057363255380522,-0.179897781191114,,0.03686054421026541,,0.0421845902605531,0.09912085969424189,0.0290241364969125,0.11148779950582788,0.010862085257700382,0.035222231616609555,0.022222228607988948,-0.03163151856997026,0.04203234209865652,0.019585705186681013,0.0,0.0991208596942418,0.0108620852577003,-0.0316315185699702,False,False,True,False,False,True,False,False,True,True
67,NVDA,NVDA,Couch Investor,2025-09-12,2025.0,buy,True,0.62,high,3.0,True,1520,0.004003343135961734,0.04900994005249215,-0.04011981572156664,0.13431713839006765,0.33936076352379585,0.016558484821660006,-0.08240839180070558,-0.17859553977765696,,-0.005717701157265442,,-0.00039365510697775274,-0.018834228934484276,0.023295294157001257,-0.00646728912289829,0.04768838015556409,0.022119913663165826,0.05904852350585266,-0.03367103643552105,0.023083655648978296,0.017546187321130224,0.0,-0.0188342289344842,0.047688380155564,-0.033671036435521,False,False,True,False,False,True,False,False,True,True
68,NFLX,NFLX,"Parkev Tatevosian, CFA",2026-03-04,2026.0,sell,False,0.62,high,3.0,True,1638,0.002770758625973313,0.20455725917230871,0.20690447585703964,-0.1060607180990405,-0.2635898462674512,0.03665871693297198,-0.08337362672515258,0.054231076013709245,,0.010744759170595364,,0.005169212324201533,-0.025367851331290492,0.010310969113535996,-0.03821208324066605,0.04015133371929336,0.016688103011518893,0.0,,,,0.0,-0.0253678513312904,0.0401513337192933,-0.1989252411774341,False,False,True,False,False,True,False,True,True,True
69,NVDA,NVDA,Jose Najarro Stocks,2025-08-21,2025.0,buy,True,0.62,high,3.0,True,1505,0.0016172559458635938,-0.024102244758177793,0.022480128758536555,0.23408712924064146,0.2016210305755477,0.015497053116689313,-0.04466045676156449,0.36938972244680834,,0.0018453011124899277,,0.017202090813873028,0.008623662074351168,0.010098323764982767,0.029660593796233536,-0.0027627086027199876,0.020239131014000437,0.049379172432836516,0.02051107190885082,0.023190518671474796,0.06601051163294525,0.0,0.0086236620743511,-0.0027627086027199,0.0205110719088508,False,False,True,False,False,True,False,False,True,True
70,MSFT,MSFT,Jose Najarro Stocks,2025-08-21,2025.0,buy,False,0.62,high,3.0,True,1505,0.0027242916933055694,-0.018749120619412363,-0.0036964321561770985,0.022379142006830444,0.1685004922880753,0.01280521796581557,-0.05707406821198402,0.25525716274274135,,-0.009426987589962188,,0.005929802111420912,-0.01032765027980731,0.0068206185318861875,0.010709281442075058,-0.03189345312715064,0.00988740322154862,0.020248427908405864,-0.07945146455473051,0.011099016251647584,-0.033952024830636085,0.0,-0.0103276502798073,-0.0318934531271506,-0.0794514645547305,False,False,True,False,False,True,False,False,True,True
71,DIS,DIS,"Parkev Tatevosian, CFA",2026-02-12,2026.0,buy,False,0.62,high,3.0,True,1625,-0.037640335422026605,-0.03006027818461532,-0.07580448743537782,-0.10295970134932098,-0.17878967264732093,0.02488049829136145,-0.09821194085938989,-0.27667114170893714,,0.029281837784013387,,0.029986323277828797,0.019278549339926565,0.016363197725837678,0.03125615025868633,-0.01836871380506211,0.011103266975662994,-0.036335160100665065,,,,0.0,0.0192785493399265,-0.0183687138050621,-0.0679587804021433,False,False,True,False,False,True,False,True,True,True
72,UBER,UBER,Jose Najarro Stocks,2025-07-15,2025.0,buy,False,0.74,high,4.0,True,1478,-0.01362001759195175,-0.05696403293925045,0.04346191197677163,0.10710130912007698,0.3196047139013065,0.021749467809392128,-0.05406241373591514,-0.252861626833113,,-0.01917660505375618,,-0.01583341393524107,-0.015356184126979144,0.009257038559220464,-0.004554800706163764,-0.05153314313160673,0.01729368427529244,-0.01496580920854107,-0.04841562294621227,0.01863297409566663,0.02027982610507273,0.0,-0.0153561841269791,-0.0515331431316067,-0.0484156229462122,False,False,True,False,False,True,False,False,True,True
73,NFLX,NFLX,The Investor Channel,2023-04-18,2023.0,buy,False,0.62,high,3.0,True,917,0.0022931281487650335,-0.024293506542056087,0.03740150913472684,-0.02237546361690601,0.28290214155341364,0.0267661885266302,-0.04952907195230294,-0.02125639457823314,,-0.03153618818016379,,-0.03170508513908443,-0.01378538054296441,0.01798822157832138,-0.03341318248302849,0.016296791364317276,0.01578849328584489,0.018759348837900536,0.3281539283331758,0.021408371019844632,0.4311956967195545,0.0,-0.0137853805429644,0.0162967913643172,0.3281539283331758,False,False,True,False,False,True,False,True,True,True
