event_id,ticker,article_date,article_key,source_file
1,TSLA,2023-10-09,175666601b690fe08076a3f8dbd8,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,4754bf2c37f1f0e403be966ba167,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,15bb9cba62db458dc1554ad12194,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,db942fef7a4dace12e3a535d6630,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,d9c4dca1fe87c488b40c85263bb0,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,3a5ee09e697db043c3f1ba99a8f2,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,e9c7efe7859d9472c4e1fec134e1,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,c68804d626360a23ba7d1338d937,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,6d29a64d616757d7f9e1bf4493a1,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,968e3ea558b604e8daa3e5effba9,nasdaq_exteral_data.csv
1,TSLA,2023-10-09,9ae9508371482e01a644aaa4e6d5,nasdaq_exteral_data.csv
