event_id,ticker,event_date,fnspid_coverage_available,fnspid_news_hit,fnspid_hit_sources,fnspid_news_count_pre_1d,fnspid_news_count_post_1d,fnspid_news_count_pre_3d,fnspid_news_count_post_3d,fnspid_news_count_pre_7d,fnspid_news_count_post_7d,fnspid_mean_sentiment_pre_3d,fnspid_mean_sentiment_post_3d,fnspid_max_abs_sentiment_pre_3d,fnspid_source_count_pre_7d,fnspid_unique_title_count_pre_7d,fnspid_first_article_date_near_event,fnspid_last_article_date_near_event
1557,NVDA,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1558,AMZN,2025-04-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1559,AAPL,2024-11-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1560,AAPL,2024-11-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1561,AMD,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1562,AMD,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1563,AMD,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1564,NVDA,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1565,NVDA,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1566,GOOGL,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1567,AAPL,2024-09-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1568,META,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1569,MSFT,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1570,MSFT,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1571,AMD,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1572,AMD,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1573,NVDA,2026-02-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1574,AMD,2026-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1575,AMZN,2026-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1576,AMD,2022-12-31,True,True,primary_only,5,7,10,17,17,31,0.0,0.0,0.0,0,0,2022-12-25,2023-01-06
1577,MSFT,2025-01-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1578,PYPL,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1579,PYPL,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1580,GOOGL,2023-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1581,AMD,2026-04-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1582,UBER,2025-10-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1583,AMZN,2025-10-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1584,GOOGL,2025-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1585,TSLA,2025-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1586,AMZN,2025-10-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1587,MSFT,2025-10-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1588,TSLA,2025-08-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1589,NVDA,2026-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1590,NVDA,2026-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1591,SOFI,2026-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1592,NVDA,2026-02-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1593,META,2026-01-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1594,AMZN,2022-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1595,NVDA,2026-02-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1596,MSFT,2026-02-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1597,AMZN,2026-02-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1598,GOOGL,2025-07-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1599,NFLX,2025-07-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1600,TSLA,2025-07-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1601,TSLA,2025-07-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1602,NFLX,2025-01-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1603,PYPL,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1604,GME,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1605,AMZN,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1606,MSFT,2024-06-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1607,AAPL,2025-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1608,AAPL,2025-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1609,AMD,2026-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1610,AMD,2026-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1611,META,2026-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1612,AAPL,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1613,GOOGL,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1614,GOOGL,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1615,AMZN,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1616,NVDA,2026-01-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1617,AMZN,2025-05-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1618,NFLX,2025-05-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1619,NVDA,2025-11-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1620,NVDA,2025-11-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1621,NVDA,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1622,SOFI,2026-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1623,SOFI,2026-05-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1624,AMZN,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1625,AAPL,2025-11-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1626,AMZN,2026-02-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1627,AMZN,2026-02-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1628,UBER,2026-02-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1629,GOOGL,2026-02-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1630,NVDA,2026-02-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1631,SOFI,2026-02-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1632,SOFI,2026-02-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1633,NVDA,2026-02-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1634,NVDA,2026-02-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1635,AMD,2026-02-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1636,SOFI,2026-04-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1637,SOFI,2026-04-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1638,SOFI,2026-04-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1639,SOFI,2026-04-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1640,AMZN,2026-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1641,META,2026-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1642,NFLX,2026-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1643,NVDA,2026-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1644,UBER,2026-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1645,MSFT,2025-04-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1646,AMZN,2025-07-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1647,NVDA,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1648,AMD,2026-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1649,MSFT,2023-01-26,True,True,primary_only,49,39,122,48,177,114,0.0,0.0,0.0,0,0,2023-01-19,2023-02-02
1650,GOOGL,2023-01-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1651,AAPL,2023-01-26,True,True,primary_only,18,35,61,47,108,168,0.0,0.0,0.0,0,0,2023-01-19,2023-02-02
1652,DIS,2023-01-26,True,True,primary_only,6,9,21,14,39,44,0.0,0.0,0.0,0,0,2023-01-19,2023-02-02
1653,DIS,2023-01-26,True,True,primary_only,6,9,21,14,39,44,0.0,0.0,0.0,0,0,2023-01-19,2023-02-02
1654,MSFT,2025-03-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1655,NFLX,2026-02-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1656,SOFI,2026-02-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1657,TSLA,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1658,TSLA,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1659,AMD,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1660,NVDA,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1661,GOOGL,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1662,AMZN,2026-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1663,AMZN,2026-02-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1664,NVDA,2026-02-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1665,AMZN,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1666,AMZN,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1667,NVDA,2026-04-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1668,NVDA,2026-04-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1669,GOOGL,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1670,NVDA,2025-02-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1671,NFLX,2025-02-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1672,MSFT,2025-02-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1673,AAPL,2020-04-30,True,True,primary_only,4,64,22,65,36,83,0.0,0.0,0.0,0,0,2020-04-23,2020-05-06
1674,META,2026-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1675,MSFT,2022-11-17,True,True,primary_only,16,17,39,22,73,54,0.0,0.0,0.0,0,0,2022-11-10,2022-11-24
1676,NVDA,2025-08-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1677,AAPL,2025-08-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1678,NVDA,2026-01-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1679,NVDA,2025-08-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1680,AAPL,2025-10-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1681,AMD,2025-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1682,GOOGL,2025-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1683,PLTR,2026-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1684,MSFT,2025-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1685,AMZN,2026-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1686,NVDA,2026-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1687,META,2026-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1688,MSFT,2026-02-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1689,AMZN,2025-07-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1690,META,2025-07-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1691,AAPL,2023-05-19,True,True,primary_only,24,27,63,55,100,131,0.0,0.0,0.0,0,0,2023-05-12,2023-05-26
1692,NVDA,2026-03-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1693,NVDA,2026-03-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1694,NVDA,2026-03-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1695,NVDA,2026-03-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1696,AMZN,2026-03-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1697,MSFT,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1698,GOOGL,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1699,GOOGL,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1700,GOOGL,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1701,AMZN,2024-06-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1702,AMZN,2024-06-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1703,NVDA,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1704,SOFI,2026-03-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1705,AMZN,2026-03-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1706,AMZN,2026-02-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1707,MSFT,2025-08-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1708,AAPL,2025-02-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1709,AAPL,2025-02-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1710,AMZN,2025-02-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1711,AMZN,2025-02-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1712,AMZN,2025-02-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1713,NVDA,2025-02-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1714,TSLA,2025-02-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1715,NVDA,2026-04-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1716,AMD,2026-04-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1717,MSFT,2025-10-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1718,NVDA,2025-11-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1719,TSLA,2025-03-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1720,AMD,2026-03-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1721,NVDA,2026-03-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1722,TSLA,2026-03-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1723,NVDA,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1724,NVDA,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1725,SOFI,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1726,META,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1727,META,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1728,AAPL,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1729,DIS,2024-09-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1730,DIS,2024-09-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1731,SOFI,2026-03-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1732,AMD,2026-04-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1733,AMZN,2025-11-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1734,META,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1735,META,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1736,SOFI,2026-05-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1737,NVDA,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1738,NVDA,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1739,META,2026-03-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1740,GOOGL,2025-07-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1741,TSLA,2025-07-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1742,AAPL,2025-07-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1743,MSFT,2025-07-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1744,NVDA,2025-07-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1745,PYPL,2026-01-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1746,MSFT,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1747,MSFT,2022-10-17,True,True,primary_only,3,26,10,50,61,90,0.0,0.0,0.0,0,0,2022-10-10,2022-10-24
1748,META,2025-11-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1749,META,2025-11-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1750,NVDA,2024-11-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1751,NVDA,2024-11-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1752,NVDA,2024-11-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1753,META,2026-02-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1754,PYPL,2026-02-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1755,MSFT,2023-02-14,True,True,primary_only,27,32,40,58,153,105,0.0,0.0,0.0,0,0,2023-02-07,2023-02-21
1756,AMZN,2025-04-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1757,AMZN,2025-04-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1758,SOFI,2026-02-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1759,SOFI,2026-05-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1760,MSFT,2025-03-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1761,HOOD,2026-02-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1762,AMZN,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1763,AMZN,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1764,AMZN,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1765,AMZN,2026-02-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1766,AAPL,2025-03-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1767,TSLA,2025-03-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1768,NFLX,2025-03-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1769,NVDA,2026-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1770,SOFI,2026-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1771,MSFT,2026-02-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1772,GOOGL,2025-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1773,PYPL,2023-09-25,True,True,primary_only,2,2,7,12,32,23,0.0,0.0,0.0,0,0,2023-09-18,2023-10-02
1774,AMZN,2022-12-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1775,SOFI,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1776,SOFI,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1777,META,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1778,NVDA,2026-04-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1779,PLTR,2026-04-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1780,NVDA,2026-04-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1781,TSLA,2026-01-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1782,AMD,2025-12-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1783,AMZN,2026-04-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1784,AMZN,2026-03-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1785,AAPL,2026-03-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1786,AMD,2026-05-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1787,NVDA,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1788,GOOGL,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1789,META,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1790,SHOP,2026-02-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1791,AMZN,2026-04-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1792,GOOGL,2026-01-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1793,UBER,2026-05-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1794,PLTR,2026-01-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1795,NFLX,2026-01-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1796,META,2026-05-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1797,META,2026-05-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1798,META,2026-05-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1799,GOOGL,2023-08-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1800,GOOGL,2026-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1801,PYPL,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1802,PYPL,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1803,MSFT,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1804,SHOP,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1805,MSFT,2026-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1806,META,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1807,GOOGL,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1808,META,2026-03-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1809,SOFI,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1810,NFLX,2026-04-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1811,AMD,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1812,NVDA,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1813,GOOGL,2026-05-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1814,GOOGL,2026-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1815,META,2026-03-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1816,META,2026-03-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1817,META,2026-03-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1818,AAPL,2025-06-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1819,TSLA,2026-05-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1820,GOOGL,2026-02-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1821,PLTR,2026-04-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1822,META,2026-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1823,META,2026-05-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1824,META,2026-05-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
