event_id,ticker,company_name,event_date,effective_trading_event_date,sec_confounded_flag,gdelt_article_count_pm5,gdelt_major_news_flag_pm5,free_news_confounded_flag,free_news_clean_flag,free_news_unknown_flag,provider_coverage_status,ar_1d,ar_5d,timing_bucket,duplicate_cluster_size,top5_flag
580,TSLA,Tesla,2025-12-15,2025-12-15,False,7,True,True,False,False,gdelt_only,0.036165,0.049745,during_market,1,True
581,NVDA,Nvidia,2025-11-19,2025-11-19,True,5,True,True,False,False,gdelt_only,0.036165,0.049745,after_close,3,True
582,NVDA,Nvidia,2025-11-19,2025-11-19,True,5,True,True,False,False,gdelt_only,0.017301,0.015902,after_close,3,True
583,NVDA,Nvidia,2025-11-19,2025-11-19,True,6,True,True,False,False,gdelt_only,0.017301,0.015902,after_close,3,True
584,AAPL,Apple,2025-09-08,2025-09-08,False,6,True,True,False,False,gdelt_only,-0.009408,-0.13883,before_open,1,True
585,AMZN,Amazon,2026-04-03,2026-04-06,True,7,True,True,False,False,gdelt_only,0.026814,0.035164,before_open,1,True
586,UBER,Uber,2026-04-03,2026-04-06,False,1,False,False,True,False,gdelt_only,0.002785,0.029555,before_open,1,False
587,PYPL,PayPal,2025-12-11,2025-12-11,False,0,False,False,True,False,gdelt_only,0.002785,0.029555,during_market,2,False
588,PYPL,PayPal,2025-12-11,2025-12-11,False,0,False,False,True,False,gdelt_only,-0.022635,-0.004115,during_market,2,False
589,UBER,Uber,2025-12-11,2025-12-11,False,0,False,False,True,False,gdelt_only,0.008941,0.037755,during_market,1,False
590,AAPL,Apple,2025-06-19,2025-06-20,False,7,True,True,False,False,gdelt_only,-0.011056,-0.073365,before_open,1,True
591,NVDA,Nvidia,2024-06-28,2024-06-28,True,6,True,True,False,False,gdelt_only,0.026927,0.007514,after_close,2,True
592,NVDA,Nvidia,2024-06-28,2024-06-28,True,6,True,True,False,False,gdelt_only,0.003214,-0.096159,after_close,2,True
593,TSLA,Tesla,2024-06-28,2024-06-28,True,7,True,True,False,False,gdelt_only,0.001882,0.005631,after_close,2,True
594,TSLA,Tesla,2024-06-28,2024-06-28,True,5,True,True,False,False,gdelt_only,-0.005251,-0.058992,after_close,2,True
595,NVDA,Nvidia,2024-05-22,2024-05-22,True,7,True,True,False,False,gdelt_only,-0.005251,-0.058992,after_close,4,True
596,NVDA,Nvidia,2024-05-22,2024-05-22,True,5,True,True,False,False,gdelt_only,-0.007075,0.007997,after_close,4,True
597,NVDA,Nvidia,2024-05-22,2024-05-22,True,7,True,True,False,False,gdelt_only,-0.00431,0.02562,after_close,4,True
598,NVDA,Nvidia,2024-05-22,2024-05-22,True,5,True,True,False,False,gdelt_only,0.092565,0.104553,after_close,4,True
599,AAPL,Apple,2024-05-22,2024-05-22,False,7,True,True,False,False,gdelt_only,-0.036844,0.003208,after_close,1,True
600,AMZN,Amazon,2025-02-15,2025-02-18,False,6,True,True,False,False,gdelt_only,-0.036844,0.003208,weekend_or_holiday,1,True
601,AMZN,Amazon,2024-05-31,2024-05-31,True,5,True,True,False,False,gdelt_only,0.016172,0.006249,after_close,1,True
602,NVDA,Nvidia,2024-05-31,2024-05-31,True,6,True,True,False,False,gdelt_only,-0.000845,0.006754,after_close,1,True
603,GOOGL,Alphabet,2024-05-31,2024-05-31,True,0,False,True,False,False,gdelt_only,0.217027,0.201981,after_close,1,False
604,MSFT,Microsoft,2024-05-31,2024-05-31,False,1,False,False,True,False,gdelt_only,0.217027,0.201981,after_close,1,False
605,TSLA,Tesla,2024-05-31,2024-05-31,False,5,True,True,False,False,gdelt_only,0.217027,0.201981,after_close,1,True
606,NFLX,Netflix,2024-05-17,2024-05-17,False,0,False,False,True,False,gdelt_only,0.217027,0.201981,during_market,1,False
607,AAPL,Apple,2024-05-17,2024-05-17,False,7,True,True,False,False,gdelt_only,0.217027,0.201981,during_market,1,True
608,GOOGL,Alphabet,2024-05-17,2024-05-17,False,1,False,False,True,False,gdelt_only,0.217027,0.201981,during_market,1,False
609,TSLA,Tesla,2024-05-17,2024-05-17,False,5,True,True,False,False,gdelt_only,0.003928,-0.005071,during_market,2,True
610,TSLA,Tesla,2024-05-17,2024-05-17,False,5,True,True,False,False,gdelt_only,0.003928,-0.005071,during_market,2,True
611,NVDA,Nvidia,2024-06-27,2024-06-27,True,7,True,True,False,False,gdelt_only,0.003928,-0.005071,before_open,1,True
612,SOFI,SoFi,2025-12-04,2025-12-04,True,0,False,True,False,False,gdelt_only,-0.002986,-0.006355,during_market,1,False
613,AMD,AMD,2025-02-01,2025-02-03,True,7,True,True,False,False,gdelt_only,0.011135,-0.023765,weekend_or_holiday,1,True
614,AAPL,Apple,2025-12-10,2025-12-10,True,7,True,True,False,False,gdelt_only,0.011135,-0.023765,during_market,1,True
615,NFLX,Netflix,2025-12-10,2025-12-10,True,0,False,True,False,False,gdelt_only,0.011135,-0.023765,during_market,1,False
616,GOOGL,Alphabet,2024-07-05,2024-07-05,False,1,False,False,True,False,gdelt_only,0.011135,-0.023765,after_close,1,False
617,MSFT,Microsoft,2024-07-05,2024-07-05,False,0,False,False,True,False,gdelt_only,0.011135,-0.023765,after_close,1,False
618,NFLX,Netflix,2025-12-08,2025-12-08,True,1,False,True,False,False,gdelt_only,0.026822,0.050767,during_market,1,False
619,NFLX,Netflix,2025-12-05,2025-12-05,True,1,False,True,False,False,gdelt_only,0.051572,0.194216,during_market,2,False
620,NFLX,Netflix,2025-12-05,2025-12-05,True,0,False,True,False,False,gdelt_only,0.014689,0.021187,during_market,2,False
621,PYPL,PayPal,2025-12-05,2025-12-05,False,1,False,False,True,False,gdelt_only,-0.064686,-0.056477,during_market,1,False
622,SOFI,SoFi,2025-12-05,2025-12-05,True,0,False,True,False,False,gdelt_only,-0.002396,-0.006272,during_market,1,False
623,AMD,AMD,2025-02-11,2025-02-11,True,5,True,True,False,False,gdelt_only,0.034904,0.084029,during_market,1,True
624,NVDA,Nvidia,2025-12-10,2025-12-10,False,5,True,True,False,False,gdelt_only,-0.014686,-0.007722,after_close,2,True
625,NVDA,Nvidia,2025-12-10,2025-12-10,False,6,True,True,False,False,gdelt_only,0.041997,0.075153,after_close,2,True
626,AMD,AMD,2025-12-10,2025-12-10,True,5,True,True,False,False,gdelt_only,-0.013008,-0.055958,after_close,2,True
627,AMD,AMD,2025-12-10,2025-12-10,True,7,True,True,False,False,gdelt_only,0.026194,-0.06211,after_close,2,True
628,UBER,Uber,2025-12-12,2025-12-12,False,0,False,False,True,False,gdelt_only,-0.027061,-0.018494,during_market,1,False
629,PYPL,PayPal,2025-12-12,2025-12-12,False,0,False,False,True,False,gdelt_only,0.006224,-0.011881,during_market,1,False
630,AMZN,Amazon,2025-12-12,2025-12-12,False,6,True,True,False,False,gdelt_only,,,during_market,1,True
631,AAPL,Apple,2024-06-21,2024-06-21,False,5,True,True,False,False,gdelt_only,,,after_close,1,True
632,MSFT,Microsoft,2025-07-21,2025-07-21,False,0,False,False,True,False,gdelt_only,0.036151,-0.012442,during_market,1,False
633,GOOGL,Alphabet,2025-07-23,2025-07-23,True,0,False,True,False,False,gdelt_only,0.002369,-0.003881,after_close,1,False
634,GOOGL,Alphabet,2025-06-15,2025-06-16,True,0,False,True,False,False,gdelt_only,0.002369,-0.003881,weekend_or_holiday,1,False
635,PYPL,PayPal,2024-08-29,2024-08-29,False,0,False,False,True,False,gdelt_only,0.002369,-0.003881,after_close,1,False
636,GOOGL,Alphabet,2024-09-06,2024-09-06,False,0,False,False,True,False,gdelt_only,0.002369,-0.003881,during_market,2,False
637,GOOGL,Alphabet,2024-09-06,2024-09-06,False,1,False,False,True,False,gdelt_only,0.002369,-0.003881,during_market,2,False
638,PYPL,PayPal,2025-12-18,2025-12-18,False,0,False,False,True,False,gdelt_only,-0.015577,-0.015886,during_market,1,False
639,NFLX,Netflix,2025-12-18,2025-12-18,True,1,False,True,False,False,gdelt_only,-0.024952,-0.04289,during_market,1,False
640,NVDA,Nvidia,2026-01-27,2026-01-27,True,7,True,True,False,False,gdelt_only,-0.024024,0.094124,during_market,2,True
641,NVDA,Nvidia,2026-01-27,2026-01-27,True,7,True,True,False,False,gdelt_only,-0.00342,-0.040308,during_market,2,True
642,AMD,AMD,2026-01-27,2026-01-27,True,5,True,True,False,False,gdelt_only,-0.03255,-0.045713,during_market,1,True
643,GOOGL,Alphabet,2026-01-27,2026-01-27,False,0,False,False,True,False,gdelt_only,0.007153,-0.077214,during_market,1,False
644,AMZN,Amazon,2026-01-27,2026-01-27,False,5,True,True,False,False,gdelt_only,0.009159,0.091459,during_market,1,True
645,MSFT,Microsoft,2025-03-29,2025-03-31,False,0,False,False,True,False,gdelt_only,0.106032,0.013662,weekend_or_holiday,1,False
646,GOOGL,Alphabet,2025-05-17,2025-05-19,False,1,False,False,True,False,gdelt_only,-0.035778,-0.092868,weekend_or_holiday,1,False
647,AMD,AMD,2025-05-17,2025-05-19,True,7,True,True,False,False,gdelt_only,-0.035778,-0.092868,weekend_or_holiday,1,True
648,AMD,AMD,2024-08-02,2024-08-02,True,6,True,True,False,False,gdelt_only,0.00955,-0.010378,after_close,1,True
649,MSFT,Microsoft,2024-08-02,2024-08-02,True,0,False,True,False,False,gdelt_only,-0.00894,-0.067869,after_close,1,False
650,TSLA,Tesla,2024-08-02,2024-08-02,False,6,True,True,False,False,gdelt_only,-0.00894,-0.067869,after_close,1,True
651,SOFI,SoFi,2025-04-29,2025-04-29,True,1,False,True,False,False,gdelt_only,-0.00894,-0.067869,during_market,1,False
652,NVDA,Nvidia,2026-01-26,2026-01-26,True,5,True,True,False,False,gdelt_only,-0.012551,-0.145711,during_market,1,True
653,AAPL,Apple,2026-01-26,2026-01-26,True,5,True,True,False,False,gdelt_only,0.01127,-0.045221,during_market,1,True
654,META,Meta,2026-01-26,2026-01-26,True,1,False,True,False,False,gdelt_only,0.060815,0.02505,during_market,2,False
655,AMZN,Amazon,2025-03-05,2025-03-05,False,6,True,True,False,False,gdelt_only,-0.001489,0.041204,during_market,1,True
656,AMD,AMD,2026-01-20,2026-01-20,True,5,True,True,False,False,gdelt_only,-0.001489,0.041204,after_close,2,True
657,GOOGL,Alphabet,2024-07-23,2024-07-23,True,1,False,True,False,False,gdelt_only,-0.001489,0.041204,during_market,1,False
658,PYPL,PayPal,2025-12-22,2025-12-22,False,1,False,False,True,False,gdelt_only,0.000755,0.030947,during_market,1,False
659,TSLA,Tesla,2025-12-22,2025-12-22,False,7,True,True,False,False,gdelt_only,0.000755,0.030947,during_market,1,True
660,AMD,AMD,2026-01-23,2026-01-23,True,7,True,True,False,False,gdelt_only,0.00423,-0.0543,during_market,1,True
661,MSFT,Microsoft,2026-01-23,2026-01-23,True,0,False,True,False,False,gdelt_only,0.00423,-0.0543,during_market,1,False
662,TSLA,Tesla,2026-01-23,2026-01-23,True,7,True,True,False,False,gdelt_only,0.00423,-0.0543,during_market,1,True
663,AAPL,Apple,2025-09-10,2025-09-10,False,6,True,True,False,False,gdelt_only,0.00423,-0.0543,before_open,2,True
664,AAPL,Apple,2025-09-10,2025-09-10,False,7,True,True,False,False,gdelt_only,0.00423,-0.0543,before_open,2,True
665,AMZN,Amazon,2025-09-10,2025-09-10,False,7,True,True,False,False,gdelt_only,0.00423,-0.0543,before_open,1,True
666,AMZN,Amazon,2025-03-11,2025-03-11,False,5,True,True,False,False,gdelt_only,0.00423,-0.0543,after_close,1,True
667,AMD,AMD,2024-07-30,2024-07-30,True,7,True,True,False,False,gdelt_only,0.00423,-0.0543,after_close,1,True
668,GOOGL,Alphabet,2024-07-30,2024-07-30,True,1,False,True,False,False,gdelt_only,0.00423,-0.0543,after_close,1,False
669,NFLX,Netflix,2024-07-12,2024-07-12,True,1,False,True,False,False,gdelt_only,0.017515,0.025317,during_market,1,False
670,MSFT,Microsoft,2024-07-12,2024-07-12,False,0,False,False,True,False,gdelt_only,0.017515,0.025317,during_market,1,False
671,TSLA,Tesla,2024-07-12,2024-07-12,False,7,True,True,False,False,gdelt_only,-0.001921,-0.040886,during_market,1,True
672,AAPL,Apple,2024-08-01,2024-08-01,True,6,True,True,False,False,gdelt_only,-0.005522,0.00731,after_close,1,True
673,MSFT,Microsoft,2024-07-30,2024-07-30,True,0,False,True,False,False,gdelt_only,0.002506,0.009907,after_close,5,False
674,MSFT,Microsoft,2024-07-30,2024-07-30,True,1,False,True,False,False,gdelt_only,-0.002573,0.000652,after_close,5,False
675,MSFT,Microsoft,2024-07-30,2024-07-30,True,0,False,True,False,False,gdelt_only,-0.009711,-0.029176,after_close,5,False
676,MSFT,Microsoft,2024-07-30,2024-07-30,True,1,False,True,False,False,gdelt_only,0.002862,0.006166,after_close,5,False
677,MSFT,Microsoft,2024-07-30,2024-07-30,True,0,False,True,False,False,gdelt_only,0.002862,0.006166,after_close,5,False
678,AMZN,Amazon,2025-03-11,2025-03-11,False,5,True,True,False,False,gdelt_only,-0.017928,-0.042367,during_market,1,True
679,NVDA,Nvidia,2025-03-11,2025-03-11,True,5,True,True,False,False,gdelt_only,0.003731,-0.002057,during_market,1,True
680,NFLX,Netflix,2025-12-24,2025-12-24,True,0,False,True,False,False,gdelt_only,0.003731,-0.002057,during_market,1,False
681,TSLA,Tesla,2024-07-23,2024-07-23,True,7,True,True,False,False,gdelt_only,-0.044539,0.075961,after_close,2,True
682,TSLA,Tesla,2024-07-23,2024-07-23,True,6,True,True,False,False,gdelt_only,-0.044539,0.075961,after_close,2,True
683,GOOGL,Alphabet,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,-0.044539,0.075961,during_market,1,False
684,META,Meta,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,0.010791,-0.001008,during_market,3,False
685,AMZN,Amazon,2025-03-15,2025-03-17,False,7,True,True,False,False,gdelt_only,-0.009753,-0.036096,weekend_or_holiday,3,True
686,AMZN,Amazon,2025-03-15,2025-03-17,False,7,True,True,False,False,gdelt_only,-0.017928,-0.042367,weekend_or_holiday,3,True
687,AMZN,Amazon,2025-03-15,2025-03-17,False,7,True,True,False,False,gdelt_only,0.023966,-0.017458,weekend_or_holiday,3,True
688,GOOGL,Alphabet,2025-03-15,2025-03-17,True,1,False,True,False,False,gdelt_only,0.011406,0.00822,weekend_or_holiday,2,False
689,GOOGL,Alphabet,2025-03-15,2025-03-17,True,1,False,True,False,False,gdelt_only,-0.035381,-0.186604,weekend_or_holiday,2,False
690,MSFT,Microsoft,2025-03-15,2025-03-17,False,1,False,False,True,False,gdelt_only,-0.035381,-0.186604,weekend_or_holiday,1,False
691,SOFI,SoFi,2026-01-02,2026-01-02,True,0,False,True,False,False,gdelt_only,-0.035381,-0.186604,before_open,1,False
692,AMD,AMD,2026-01-22,2026-01-22,True,6,True,True,False,False,gdelt_only,-0.035381,-0.186604,during_market,1,True
693,MSFT,Microsoft,2026-01-22,2026-01-22,True,0,False,True,False,False,gdelt_only,-0.035381,-0.186604,during_market,1,False
694,NVDA,Nvidia,2024-08-29,2024-08-29,True,5,True,True,False,False,gdelt_only,-0.035381,-0.186604,after_close,1,True
695,META,Meta,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,-0.035381,-0.186604,after_close,3,False
696,META,Meta,2026-01-28,2026-01-28,True,1,False,True,False,False,gdelt_only,-0.035381,-0.186604,after_close,3,False
697,MSFT,Microsoft,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,-0.035381,-0.186604,after_close,3,False
698,MSFT,Microsoft,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,-0.035381,-0.186604,after_close,3,False
699,MSFT,Microsoft,2026-01-28,2026-01-28,True,0,False,True,False,False,gdelt_only,0.003942,0.202213,after_close,3,False
700,AMD,AMD,2026-01-28,2026-01-28,True,5,True,True,False,False,gdelt_only,0.055312,0.028191,after_close,2,True
701,AMD,AMD,2026-01-28,2026-01-28,True,7,True,True,False,False,gdelt_only,0.012692,0.011668,after_close,2,True
702,TSLA,Tesla,2026-01-28,2026-01-28,True,5,True,True,False,False,gdelt_only,0.012692,0.011668,after_close,2,True
703,TSLA,Tesla,2026-01-28,2026-01-28,True,7,True,True,False,False,gdelt_only,-0.018187,0.000311,after_close,2,True
704,AMD,AMD,2026-01-21,2026-01-21,True,7,True,True,False,False,gdelt_only,-0.014267,-0.069883,during_market,1,True
705,META,Meta,2026-01-21,2026-01-21,True,0,False,True,False,False,gdelt_only,0.000385,0.04199,during_market,1,False
706,NFLX,Netflix,2026-04-18,2026-04-20,True,0,False,True,False,False,gdelt_only,-0.010481,0.127115,weekend_or_holiday,1,False
707,GOOGL,Alphabet,2026-01-31,2026-02-02,True,0,False,True,False,False,gdelt_only,-0.361033,-0.201901,weekend_or_holiday,1,False
708,NVDA,Nvidia,2025-05-28,2025-05-28,True,7,True,True,False,False,gdelt_only,-0.361033,-0.201901,after_close,1,True
709,PYPL,PayPal,2026-02-03,2026-02-03,True,0,False,True,False,False,gdelt_only,-0.361033,-0.201901,before_open,1,False
710,NFLX,Netflix,2026-01-11,2026-01-12,True,1,False,True,False,False,gdelt_only,-0.361033,-0.201901,weekend_or_holiday,1,False
711,TSLA,Tesla,2024-09-20,2024-09-20,False,6,True,True,False,False,gdelt_only,-0.361033,-0.201901,after_close,1,True
712,AMZN,Amazon,2025-05-02,2025-05-02,True,6,True,True,False,False,gdelt_only,-0.361033,-0.201901,after_close,1,True
713,GOOGL,Alphabet,2025-05-02,2025-05-02,True,1,False,True,False,False,gdelt_only,-0.361033,-0.201901,after_close,1,False
714,GOOGL,Alphabet,2025-03-18,2025-03-18,True,0,False,True,False,False,gdelt_only,-0.361033,-0.201901,after_close,2,False
715,GOOGL,Alphabet,2025-03-18,2025-03-18,True,0,False,True,False,False,gdelt_only,0.121086,0.274054,after_close,2,False
716,AMZN,Amazon,2025-03-18,2025-03-18,False,5,True,True,False,False,gdelt_only,0.121086,0.274054,after_close,1,True
717,MSFT,Microsoft,2026-01-29,2026-01-29,True,1,False,True,False,False,gdelt_only,,,during_market,1,False
718,AMD,AMD,2026-02-04,2026-02-04,True,5,True,True,False,False,gdelt_only,0.121086,0.274054,after_close,9,True
719,NVDA,Nvidia,2026-02-04,2026-02-04,False,5,True,True,False,False,gdelt_only,0.121086,0.274054,during_market,2,True
720,NVDA,Nvidia,2026-02-04,2026-02-04,False,5,True,True,False,False,gdelt_only,0.121086,0.274054,during_market,2,True
721,AMD,AMD,2026-02-04,2026-02-04,True,7,True,True,False,False,gdelt_only,-0.242511,-0.597285,during_market,9,True
722,AMD,AMD,2026-02-04,2026-02-04,True,5,True,True,False,False,gdelt_only,-0.02058,0.054703,during_market,9,True
723,AMD,AMD,2026-02-04,2026-02-04,True,5,True,True,False,False,gdelt_only,-0.142053,-0.157462,during_market,9,True
724,AMD,AMD,2026-02-04,2026-02-04,True,6,True,True,False,False,gdelt_only,-0.142053,-0.157462,during_market,9,True
725,AMD,AMD,2026-02-04,2026-02-04,True,7,True,True,False,False,gdelt_only,-0.142053,-0.157462,during_market,9,True
726,AMD,AMD,2026-02-04,2026-02-04,True,6,True,True,False,False,gdelt_only,-0.142053,-0.157462,during_market,9,True
727,AMD,AMD,2026-02-04,2026-02-04,True,7,True,True,False,False,gdelt_only,-0.142053,-0.157462,during_market,9,True
728,AMD,AMD,2026-02-04,2026-02-04,True,6,True,True,False,False,gdelt_only,-0.142053,-0.157462,during_market,9,True
729,PYPL,PayPal,2026-02-04,2026-02-04,True,1,False,True,False,False,gdelt_only,-0.142053,-0.157462,during_market,1,False
730,META,Meta,2026-02-04,2026-02-04,True,0,False,True,False,False,gdelt_only,0.011334,0.0582,during_market,2,False
731,META,Meta,2026-02-04,2026-02-04,True,0,False,True,False,False,gdelt_only,0.011334,0.0582,during_market,2,False
732,NVDA,Nvidia,2025-04-09,2025-04-09,True,5,True,True,False,False,gdelt_only,-0.013008,-0.055958,after_close,1,True
733,PYPL,PayPal,2026-01-15,2026-01-15,False,0,False,False,True,False,gdelt_only,-0.016812,-0.023079,during_market,1,False
734,MSFT,Microsoft,2026-01-30,2026-01-30,True,0,False,True,False,False,gdelt_only,0.016398,0.052083,during_market,3,False
735,MSFT,Microsoft,2026-01-30,2026-01-30,True,1,False,True,False,False,gdelt_only,0.016398,0.052083,during_market,3,False
736,MSFT,Microsoft,2026-01-30,2026-01-30,True,1,False,True,False,False,gdelt_only,0.016398,0.052083,during_market,3,False
737,NVDA,Nvidia,2026-01-30,2026-01-30,True,6,True,True,False,False,gdelt_only,0.016398,0.052083,during_market,1,True
738,MSFT,Microsoft,2024-11-01,2024-11-01,True,0,False,True,False,False,gdelt_only,0.016398,0.052083,after_close,1,False
739,NFLX,Netflix,2025-10-22,2025-10-22,True,1,False,True,False,False,gdelt_only,0.016398,0.052083,after_close,1,False
740,MSFT,Microsoft,2026-02-02,2026-02-02,True,0,False,True,False,False,gdelt_only,0.016398,0.052083,during_market,1,False
741,NVDA,Nvidia,2026-02-02,2026-02-02,False,5,True,True,False,False,gdelt_only,0.016398,0.052083,during_market,1,True
742,META,Meta,2026-02-02,2026-02-02,True,1,False,True,False,False,gdelt_only,0.016398,0.052083,during_market,1,False
743,NFLX,Netflix,2026-02-02,2026-02-02,False,0,False,False,True,False,gdelt_only,0.016398,0.052083,during_market,2,False
744,NFLX,Netflix,2026-02-02,2026-02-02,False,1,False,False,True,False,gdelt_only,0.016398,0.052083,during_market,2,False
745,TSLA,Tesla,2025-04-22,2025-04-22,True,7,True,True,False,False,gdelt_only,0.016398,0.052083,after_close,2,True
746,TSLA,Tesla,2025-04-22,2025-04-22,True,6,True,True,False,False,gdelt_only,0.016398,0.052083,after_close,2,True
747,META,Meta,2026-01-29,2026-01-29,True,1,False,True,False,False,gdelt_only,-0.013898,-0.021034,after_close,1,False
748,MSFT,Microsoft,2026-02-05,2026-02-05,False,1,False,False,True,False,gdelt_only,-0.013898,-0.021034,during_market,4,False
749,MSFT,Microsoft,2026-02-05,2026-02-05,False,0,False,False,True,False,gdelt_only,-0.013898,-0.021034,during_market,4,False
750,MSFT,Microsoft,2026-02-05,2026-02-05,False,1,False,False,True,False,gdelt_only,-0.013898,-0.021034,during_market,4,False
751,MSFT,Microsoft,2026-02-05,2026-02-05,False,0,False,False,True,False,gdelt_only,-0.013898,-0.021034,during_market,4,False
752,TSLA,Tesla,2026-02-05,2026-02-05,True,7,True,True,False,False,gdelt_only,0.000577,-0.014694,during_market,1,True
753,AMD,AMD,2026-02-05,2026-02-05,True,7,True,True,False,False,gdelt_only,0.015479,-0.070887,during_market,2,True
754,AMD,AMD,2026-02-05,2026-02-05,True,7,True,True,False,False,gdelt_only,0.04049,-0.053376,during_market,2,True
755,NVDA,Nvidia,2026-02-05,2026-02-05,False,7,True,True,False,False,gdelt_only,0.078554,0.107282,during_market,2,True
756,NFLX,Netflix,2026-02-05,2026-02-05,False,1,False,False,True,False,gdelt_only,0.078554,0.107282,during_market,1,False
757,GOOGL,Alphabet,2025-06-28,2025-06-30,False,0,False,False,True,False,gdelt_only,0.078554,0.107282,weekend_or_holiday,1,False
758,MSFT,Microsoft,2025-04-04,2025-04-04,False,1,False,False,True,False,gdelt_only,0.012925,-0.006164,after_close,1,False
759,AMZN,Amazon,2025-04-04,2025-04-04,True,5,True,True,False,False,gdelt_only,-0.022402,-0.026917,after_close,1,True
760,MSFT,Microsoft,2025-10-13,2025-10-13,False,0,False,False,True,False,gdelt_only,-0.009249,-0.028047,during_market,1,False
761,NFLX,Netflix,2024-10-17,2024-10-17,True,1,False,True,False,False,gdelt_only,0.002694,0.018139,after_close,2,False
762,NFLX,Netflix,2024-10-17,2024-10-17,True,1,False,True,False,False,gdelt_only,0.002694,0.018139,after_close,2,False
763,MSFT,Microsoft,2024-10-30,2024-10-30,True,1,False,True,False,False,gdelt_only,0.002694,0.018139,after_close,1,False
