event_id,ticker,event_date,recommendation_type,top5_flag,high_confidence,finfluencer_direction,fmp_provider_status,fmp_has_event_time_data,fmp_latest_only,fmp_error_class_safe,finnhub_provider_status,finnhub_has_event_time_data,finnhub_latest_only,finnhub_error_class_safe,yfinance_provider_status,yfinance_has_data,yfinance_latest_only,diagnostic_yfinance_fallback,yf_error_class_safe,yf_has_event_time_data,analyst_bullish_aligned,analyst_bearish_aligned,analyst_neutral_or_mixed,finfluencer_contrarian_to_analyst,recent_analyst_upgrade_relay,recent_analyst_downgrade_relay,analyst_relay_likely,analyst_unknown,analyst_event_time_usable,diagnostic_current_only,analyst_alignment,analyst_data_mode,primary_analyst_source,yf_recommendation_key,yf_recommendation_mean,yf_number_of_analysts,yf_target_mean,yf_target_median,yf_target_high,yf_target_low,fmp_rating_date,finnhub_period_date,yf_snapshot_available,yf_event_time_usable,yf_diagnostic_current_only,yf_provider_status,yf_recommendation_key_current,yf_recommendation_mean_current,yf_number_of_analysts_current,yf_target_mean_current,yf_target_median_current,yf_target_high_current,yf_target_low_current,yf_target_upside_vs_event_price_current,yf_current_bullish_aligned,yf_current_bearish_aligned,yf_current_neutral_or_mixed,yf_current_contrarian_to_finfluencer,yf_analyst_relay_likely_diagnostic,yf_latest_recommendation_date_pre_event,yf_latest_firm_pre_event,yf_latest_to_grade_pre_event,yf_latest_from_grade_pre_event,yf_latest_recommendation_action_pre_event,yf_recent_upgrade_pre_event,yf_recent_downgrade_pre_event,yf_consensus_bucket_event_time_if_available,yf_event_time_bullish_aligned,yf_event_time_bearish_aligned,yf_event_time_neutral_or_mixed,yf_event_time_contrarian_to_finfluencer,yf_analyst_relay_likely_event_time,analyst_event_time_source,analyst_diagnostic_source,analyst_diagnostic_current_only,analyst_alignment_event_time,analyst_alignment_diagnostic,analyst_relay_likely_event_time,analyst_relay_likely_diagnostic,analyst_any_coverage,analyst_coverage_tier
31,NFLX,2023-08-25,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.68,44,114.555,115.0,151.4,80.0,,,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,1.7535273474352642,True,False,False,False,True,2023-08-25,Loop Capital,,,up,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
32,NFLX,2023-08-25,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.68,44,114.555,115.0,151.4,80.0,,,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,1.7535273474352642,True,False,False,False,True,2023-08-25,Loop Capital,,,up,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
33,MSFT,2023-08-25,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7722119920728945,True,False,False,False,True,2023-08-11,Redburn Partners,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
34,AAPL,2023-09-08,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7508288695589131,True,False,False,False,True,2023-09-08,JP Morgan,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
35,AAPL,2023-09-08,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7508288695589131,True,False,False,False,True,2023-09-08,JP Morgan,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
36,AAPL,2023-09-08,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7508288695589131,True,False,False,False,True,2023-09-08,JP Morgan,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
37,AAPL,2023-09-08,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7508288695589131,True,False,False,False,True,2023-09-08,JP Morgan,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
38,AAPL,2023-09-08,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7508288695589131,False,False,False,True,True,2023-09-08,JP Morgan,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
39,AAPL,2023-09-08,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7508288695589131,True,False,False,False,True,2023-09-08,JP Morgan,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
40,AMD,2025-07-11,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.5098,48,457.83334,474.0,625.0,225.0,,,True,True,False,ok,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.126849786405088,True,False,False,False,True,2025-07-10,HSBC,,,up,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
41,AMZN,2023-10-02,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34848,62,311.55145,317.0,370.0,207.0,,,True,True,False,ok,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.4065459125812634,True,False,False,False,True,2023-10-02,Morgan Stanley,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
42,MSFT,2023-10-02,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7787105644428987,True,False,False,False,True,2023-10-02,Wells Fargo,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
43,MSFT,2023-10-02,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7787105644428987,True,False,False,False,True,2023-10-02,Wells Fargo,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
44,NVDA,2025-10-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4712049101685496,True,False,False,False,True,2025-10-03,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
45,MSFT,2023-07-07,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7009695873049973,True,False,False,False,True,2023-07-06,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
46,AAPL,2023-11-20,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.627329473104036,True,False,False,False,True,2023-11-16,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
47,AAPL,2023-11-20,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.627329473104036,True,False,False,False,True,2023-11-16,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
48,UBER,2023-11-20,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.51923,50,104.9312,107.0,150.0,70.0,,,True,True,False,ok,buy,1.51923,50.0,104.9312,107.0,150.0,70.0,0.916551598173516,True,False,False,False,True,2023-11-13,JMP Securities,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
49,PYPL,2023-08-07,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,hold,2.88636,34,52.52618,48.0,147.39,32.0,,,True,True,False,ok,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.180269898968347,False,False,True,False,False,2023-08-07,Barclays,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,False,True,event_time_primary_provider
50,MSFT,2024-11-01,sell,False,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3844206724417225,False,False,False,True,True,2024-10-31,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
51,MSFT,2024-11-01,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.3844206724417225,True,False,False,False,True,2024-10-31,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
52,TSLA,2023-04-14,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.2283981621621622,False,False,False,True,True,2023-04-11,Baird,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
53,MSFT,2023-04-14,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,1.0089985107854562,True,False,False,False,True,2023-04-14,Stifel,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
54,NVDA,2024-02-01,sell,True,False,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,3.333130948432524,False,False,False,True,True,2024-01-29,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
55,AMZN,2024-02-01,sell,True,False,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34848,62,311.55145,317.0,370.0,207.0,,,True,True,False,ok,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.9559985709925513,False,False,False,True,True,2024-01-24,Telsey Advisory Group,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
56,NVDA,2025-08-25,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5181733036452849,True,False,False,False,True,2025-08-25,Baird,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
57,NVDA,2025-08-25,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5181733036452849,True,False,False,False,True,2025-08-25,Baird,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
58,TSLA,2023-08-07,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.6395055279513773,True,False,False,False,True,2023-08-07,Bernstein,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
59,AMZN,2023-08-07,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34848,62,311.55145,317.0,370.0,207.0,,,True,True,False,ok,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.190630342609272,True,False,False,False,True,2023-08-07,Barclays,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
60,NVDA,2025-08-28,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5151398270676801,True,False,False,False,True,2025-08-28,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
61,GOOGL,2025-08-28,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.0263260642521876,True,False,False,False,True,2025-08-21,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
62,TSLA,2023-07-21,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.5854691078320278,False,False,False,True,True,2023-07-21,Morgan Stanley,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
63,MSFT,2023-10-26,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7456739246870896,True,False,False,False,True,2023-10-26,HSBC,,,up,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
64,GOOGL,2023-10-26,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.528161847013815,True,False,False,False,True,2023-10-25,Keybanc,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
65,TSLA,2023-10-26,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.0035656639089954,True,False,False,False,True,2023-10-19,Deutsche Bank,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
66,SOFI,2025-09-12,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,hold,2.70833,20,21.1,18.5,31.0,12.0,,,True,True,False,ok,hold,2.70833,20.0,21.1,18.5,31.0,12.0,-0.2052730468426158,False,False,True,False,False,2025-09-10,Needham,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,False,True,event_time_primary_provider
67,NVDA,2025-09-12,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5350767670952048,True,False,False,False,True,2025-09-11,DA Davidson,,,up,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
68,NFLX,2026-03-04,sell,False,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,False,,True,False,False,False,True,True,True,True,False,True,False,finfluencer_contrarian_to_analyst,event_time_historical,finnhub_recommendation,buy,1.68,44,114.555,115.0,151.4,80.0,,2026-03-01,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,0.1611088156080735,False,False,False,True,True,2026-03-02,JP Morgan,,,up,False,False,unknown,False,False,False,False,False,finnhub,none,False,finfluencer_contrarian_to_analyst,finfluencer_contrarian_to_analyst,True,True,True,event_time_primary_provider
69,NVDA,2025-08-21,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.56007977402283,True,False,False,False,True,2025-08-21,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
70,MSFT,2025-08-21,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.1182993628009143,True,False,False,False,True,2025-08-18,Truist Securities,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
71,DIS,2026-02-12,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,False,,True,True,False,False,False,True,True,True,False,True,False,analyst_bullish_aligned,event_time_historical,finnhub_recommendation,strong_buy,1.46667,29,130.66553,132.0,164.0,77.0,,2026-02-01,True,True,False,ok,strong_buy,1.46667,29.0,130.66553,132.0,164.0,77.0,0.2762798740516445,True,False,False,False,True,2026-02-03,Jefferies,,,main,False,False,unknown,False,False,False,False,False,finnhub,none,False,analyst_bullish_aligned,analyst_bullish_aligned,True,True,True,event_time_primary_provider
72,UBER,2025-07-15,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.51923,50,104.9312,107.0,150.0,70.0,,,True,True,False,ok,buy,1.51923,50.0,104.9312,107.0,150.0,70.0,0.1379590179138119,True,False,False,False,True,2025-07-14,Needham,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
73,NFLX,2023-04-18,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.68,44,114.555,115.0,151.4,80.0,,,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,2.4328739486576256,True,False,False,False,True,2023-04-18,Rosenblatt,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
74,NFLX,2023-04-18,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.68,44,114.555,115.0,151.4,80.0,,,True,True,False,ok,buy,1.68,44.0,114.555,115.0,151.4,80.0,2.4328739486576256,True,False,False,False,True,2023-04-18,Rosenblatt,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
75,GOOGL,2023-04-18,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.39683,52,427.88712,430.0,515.0,334.22,,,True,True,False,ok,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,3.1284555922238075,True,False,False,False,True,2023-04-06,UBS,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
76,NVDA,2024-02-22,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,2.4773510167931185,True,False,False,False,True,2024-02-22,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
