event_id,creator,ticker,recommendation_type,pre_event_return_20_1,pre_event_abnormal_return_20_1,pre_event_return_5_1,pre_event_abnormal_return_5_1,event_day_return_0_1,event_day_abnormal_return_0_1,post_event_return_0_5,post_event_abnormal_return_0_5,post_event_return_5_20,post_event_abnormal_return_5_20,post_event_return_0_20,post_event_abnormal_return_0_20,momentum_decile,short_momentum_decile,reversal_flag,continuation_flag,event_quality_score
907,Jose Najarro Stocks,NVDA,sell,-0.072935,-0.064293,-0.074967,-0.080243,-0.013317,-0.004502,0.000932,0.012747,-0.095653,-0.029936,-0.094811,-0.018054,3,1,True,False,63
908,Jose Najarro Stocks,NVDA,sell,-0.072935,-0.064293,-0.074967,-0.080243,-0.013317,-0.004502,0.000932,0.012747,-0.095653,-0.029936,-0.094811,-0.018054,3,1,True,False,63
909,Jose Najarro Stocks,AMZN,buy,-0.122440,-0.113799,0.023043,0.017767,0.001632,0.010446,0.024473,0.036289,-0.058738,0.006979,-0.035702,0.041054,2,8,True,False,75
910,Dividendology,MSFT,buy,-0.012001,-0.024242,0.067584,0.058237,-0.007405,-0.004422,-0.091880,-0.068221,-0.000085,-0.012437,-0.091958,-0.080359,5,10,False,True,66
911,"Value Investing with Sven Carlin, Ph.D.",GOOGL,buy,0.191087,0.217766,0.120656,0.107551,-0.010790,-0.017694,-0.011780,-0.024920,-0.016690,-0.029162,-0.028273,-0.054050,10,10,True,False,63
912,"Value Investing with Sven Carlin, Ph.D.",GOOGL,buy,0.191087,0.217766,0.120656,0.107551,-0.010790,-0.017694,-0.011780,-0.024920,-0.016690,-0.029162,-0.028273,-0.054050,10,10,True,False,77
913,"Value Investing with Sven Carlin, Ph.D.",GOOGL,buy,0.191087,0.217766,0.120656,0.107551,-0.010790,-0.017694,-0.011780,-0.024920,-0.016690,-0.029162,-0.028273,-0.054050,10,10,True,False,56
914,Learn to Invest - Investors Grow,AMZN,buy,-0.054902,-0.076642,-0.020917,-0.017123,0.010817,-0.001068,0.043995,0.027794,0.055333,0.024997,0.101762,0.054734,3,4,True,False,55
915,Learn to Invest - Investors Grow,AMZN,buy,-0.054902,-0.076642,-0.020917,-0.017123,0.010817,-0.001068,0.043995,0.027794,0.055333,0.024997,0.101762,0.054734,3,4,True,False,64
916,Jose Najarro Stocks,NVDA,sell,-0.039582,-0.032753,-0.025972,-0.025783,0.029855,0.029286,0.003555,0.023395,-0.057873,-0.003501,-0.054523,0.018610,4,3,True,False,66
917,Couch Investor,SOFI,buy,-0.167120,-0.154134,-0.014469,-0.013058,0.004836,-0.002219,-0.017195,-0.012565,-0.131766,-0.094754,-0.146695,-0.105224,1,4,False,True,62
918,"Value Investing with Sven Carlin, Ph.D.",AMZN,buy,0.044670,0.073214,-0.027261,-0.003701,0.016341,0.013710,-0.007556,0.010171,0.185020,0.125390,0.176065,0.135220,8,5,False,True,58
919,"Value Investing with Sven Carlin, Ph.D.",AMZN,buy,-0.122440,-0.113799,0.023043,0.017767,0.001632,0.010446,0.024473,0.036289,-0.058738,0.006979,-0.035702,0.041054,2,8,True,False,62
920,"Mark Roussin, CPA",MSFT,buy,0.053022,0.051346,0.022654,0.046549,-0.014730,-0.009660,-0.025894,-0.033420,-0.030319,-0.037160,-0.055428,-0.069846,8,9,True,False,67
921,The Investor Channel,AAPL,buy,0.103420,0.116628,0.003884,0.019892,-0.000243,0.004730,-0.036706,-0.014201,-0.072680,-0.059039,-0.106718,-0.070880,9,8,True,False,72
922,The Investor Channel,AAPL,buy,0.103420,0.116628,0.003884,0.019892,-0.000243,0.004730,-0.036706,-0.014201,-0.072680,-0.059039,-0.106718,-0.070880,9,8,True,False,68
923,The Investor Channel,AMZN,buy,-0.077794,-0.064586,-0.052912,-0.036904,0.000423,0.005396,-0.036153,-0.013648,-0.008585,0.005056,-0.044427,-0.008588,3,3,False,True,57
924,The Investor Channel,AMZN,sell,-0.077794,-0.064586,-0.052912,-0.036904,0.000423,0.005396,-0.036153,-0.013648,-0.008585,0.005056,-0.044427,-0.008588,3,3,False,True,61
925,The Investor Channel,AMZN,buy,-0.077794,-0.064586,-0.052912,-0.036904,0.000423,0.005396,-0.036153,-0.013648,-0.008585,0.005056,-0.044427,-0.008588,3,3,False,True,53
926,The Investor Channel,NVDA,buy,-0.057425,-0.044218,-0.031833,-0.015825,-0.028017,-0.023043,-0.124501,-0.101997,0.064538,0.078178,-0.067998,-0.032160,4,4,False,True,77
927,The Investor Channel,TSLA,buy,-0.169167,-0.155959,-0.050697,-0.034689,-0.083896,-0.078922,-0.138807,-0.116303,-0.021992,-0.008351,-0.157747,-0.121908,1,3,False,True,56
928,Jose Najarro Stocks,NVDA,buy,0.311437,0.179785,0.083700,0.067949,-0.018389,-0.018235,-0.078200,-0.095174,,,,,10,10,True,False,73
929,Jose Najarro Stocks,AMD,buy,0.706948,0.575296,0.176245,0.160494,0.043006,0.043161,0.099162,0.082188,,,,,10,10,False,True,70
930,The Investor Channel,MSFT,buy,0.017792,0.002773,0.013591,0.002498,0.015107,0.003309,-0.011077,-0.018179,-0.086530,-0.052765,-0.096649,-0.069746,6,6,True,False,54
931,"Mark Roussin, CPA",NVDA,sell,-0.125883,-0.127833,-0.010510,-0.047473,0.008559,0.006707,0.031349,0.026410,0.010725,0.002811,0.042410,0.029518,2,2,True,False,64
932,Dividend Bull,TSLA,sell,-0.296190,-0.240758,-0.100792,-0.064658,-0.154262,-0.127627,-0.048312,-0.025548,-0.042203,0.057315,-0.088476,0.031541,1,2,False,True,65
933,Jose Najarro Stocks,AMD,buy,-0.040968,-0.018380,0.026974,0.034284,-0.021999,-0.016339,0.038080,0.047479,0.193745,0.161135,0.239203,0.216299,5,9,True,False,61
934,Jose Najarro Stocks,NVDA,buy,-0.021099,0.001489,0.014727,0.022037,-0.015780,-0.010120,-0.025008,-0.015610,0.056396,0.023786,0.029977,0.007073,6,8,True,False,77
935,Jose Najarro Stocks,TSLA,buy,-0.047750,-0.025162,0.005597,0.012907,-0.009645,-0.003985,-0.037240,-0.027841,-0.082435,-0.115044,-0.116605,-0.139509,5,7,False,True,66
936,Couch Investor,NVDA,sell,-0.001608,0.011734,-0.079311,-0.060815,0.001639,0.007215,0.016390,0.029234,-0.055260,-0.026723,-0.039775,0.001240,6,2,False,True,61
937,Couch Investor,NVDA,buy,-0.001608,0.011734,-0.079311,-0.060815,0.001639,0.007215,0.016390,0.029234,-0.055260,-0.026723,-0.039775,0.001240,6,2,False,True,61
938,Couch Investor,SOFI,buy,-0.144761,-0.131419,-0.035251,-0.016756,0.029412,0.034987,-0.009091,0.003753,-0.156503,-0.127966,-0.164171,-0.123156,2,4,True,False,78
939,Couch Investor,META,buy,-0.052942,-0.039600,0.002126,0.020622,-0.010723,-0.005147,-0.019274,-0.006430,-0.114733,-0.086196,-0.131796,-0.090781,4,8,False,True,69
940,Couch Investor,META,buy,-0.052942,-0.039600,0.002126,0.020622,-0.010723,-0.005147,-0.019274,-0.006430,-0.114733,-0.086196,-0.131796,-0.090781,4,8,False,True,52
941,Couch Investor,AAPL,buy,-0.020347,-0.007005,-0.038216,-0.019721,-0.008495,-0.002919,-0.006514,0.006330,-0.019861,0.008676,-0.026246,0.014769,5,4,True,False,66
942,Learn to Invest - Investors Grow,DIS,buy,0.035225,0.021238,0.020686,0.007977,0.007745,0.004883,0.034635,0.027455,0.004470,-0.012732,0.039260,0.014755,7,7,False,True,74
943,Learn to Invest - Investors Grow,DIS,buy,0.035225,0.021238,0.020686,0.007977,0.007745,0.004883,0.034635,0.027455,0.004470,-0.012732,0.039260,0.014755,7,7,False,True,74
944,Couch Investor,SOFI,buy,-0.171833,-0.098173,-0.111953,-0.079468,0.048185,0.019117,0.063366,0.020247,0.139665,0.060071,0.211881,0.085736,2,1,True,False,61
945,Couch Investor,AMD,buy,0.721917,0.595988,0.264994,0.257628,-0.034127,-0.029261,0.020650,0.016679,,,,,10,10,False,True,59
946,The Investor Channel,AMZN,sell,0.115190,0.103675,-0.027945,-0.029540,-0.007755,0.001562,-0.059653,-0.040455,0.008383,-0.024544,-0.051770,-0.064867,9,3,True,False,60
947,Daniel Pronk,META,buy,0.021679,0.010572,0.097902,0.083181,0.104048,0.106032,0.000389,0.013661,-0.017908,-0.022440,-0.017526,-0.008725,6,10,False,True,54
948,Daniel Pronk,META,buy,0.021679,0.010572,0.097902,0.083181,0.104048,0.106032,0.000389,0.013661,-0.017908,-0.022440,-0.017526,-0.008725,6,10,False,True,59
949,"Parkev Tatevosian, CFA",SOFI,buy,0.015773,-0.080029,-0.126898,-0.133509,-0.013999,-0.010335,-0.041388,-0.064936,,,,,3,1,False,True,64
950,Jose Najarro Stocks,NVDA,sell,-0.001608,0.011734,-0.079311,-0.060815,0.001639,0.007215,0.016390,0.029234,-0.055260,-0.026723,-0.039775,0.001240,6,2,False,True,61
951,Jose Najarro Stocks,NVDA,buy,-0.001608,0.011734,-0.079311,-0.060815,0.001639,0.007215,0.016390,0.029234,-0.055260,-0.026723,-0.039775,0.001240,6,2,False,True,61
952,Jose Najarro Stocks,META,buy,-0.052942,-0.039600,0.002126,0.020622,-0.010723,-0.005147,-0.019274,-0.006430,-0.114733,-0.086196,-0.131796,-0.090781,4,8,False,True,72
953,Daniel Pronk,GOOGL,sell,0.039898,-0.007858,0.030121,0.032677,0.008062,0.008794,0.046791,0.036633,0.056044,0.039446,0.105458,0.078533,5,9,True,False,79
954,Daniel Pronk,TSLA,sell,0.016817,-0.030939,0.038081,0.040637,0.032059,0.032791,-0.044175,-0.054334,0.099181,0.082583,0.050625,0.023699,4,9,False,True,62
955,Daniel Pronk,AAPL,sell,0.074218,0.026463,-0.010593,-0.008036,0.005523,0.006256,0.017808,0.007649,0.090214,0.073616,0.109629,0.082703,7,5,False,True,64
956,Daniel Pronk,MSFT,sell,0.057694,0.009939,0.008256,0.010812,-0.003225,-0.002492,-0.001602,-0.011761,0.022706,0.006108,0.021067,-0.005858,6,7,True,False,65
957,Daniel Pronk,NVDA,sell,0.189079,0.141323,0.044302,0.046859,-0.003410,-0.002678,0.004277,-0.005881,0.047657,0.031059,0.052139,0.025214,9,9,True,False,64
958,Daniel Pronk,PYPL,buy,-0.057162,-0.091248,-0.015956,-0.013319,-0.031816,-0.011459,-0.005098,-0.006645,-0.278975,-0.264713,-0.282651,-0.269913,3,4,False,True,62
959,Dividendology,MSFT,buy,-0.143297,-0.138381,-0.044544,-0.033234,0.018975,-0.000209,0.020753,0.015367,0.020041,0.033091,0.041211,0.048944,2,3,True,False,79
960,Learn to Invest - Investors Grow,MSFT,buy,-0.065271,0.014307,-0.003010,0.003629,0.004084,-0.007666,0.040921,0.008071,-0.023054,-0.065944,0.016924,-0.060225,6,6,False,True,83
961,Daniel Pronk,META,sell,-0.202083,-0.165582,-0.033325,-0.004453,0.031637,0.016918,0.078452,0.046223,0.033033,0.023355,0.114076,0.071857,1,5,True,False,73
962,Daniel Pronk,META,buy,-0.202083,-0.165582,-0.033325,-0.004453,0.031637,0.016918,0.078452,0.046223,0.033033,0.023355,0.114076,0.071857,1,5,True,False,73
963,The Investor Channel,NVDA,sell,0.039029,0.019589,-0.005928,-0.001125,-0.032181,-0.035280,-0.057408,-0.072366,-0.025611,-0.009993,-0.081549,-0.080655,7,5,True,False,74
964,The Investor Channel,NVDA,sell,0.039029,0.019589,-0.005928,-0.001125,-0.032181,-0.035280,-0.057408,-0.072366,-0.025611,-0.009993,-0.081549,-0.080655,7,6,True,False,74
965,The Investor Channel,NVDA,buy,0.039029,0.019589,-0.005928,-0.001125,-0.032181,-0.035280,-0.057408,-0.072366,-0.025611,-0.009993,-0.081549,-0.080655,7,6,True,False,53
966,Jose Najarro Stocks,META,buy,0.086382,0.084065,-0.002268,-0.023430,-0.015451,-0.016155,0.009003,-0.002975,-0.063981,-0.024615,-0.055555,-0.027695,8,4,True,False,61
967,Everything Money,PYPL,buy,-0.291791,-0.277463,-0.020899,-0.003319,0.015682,0.010645,0.152169,0.145579,-0.015958,0.008135,0.133783,0.151444,1,5,True,False,76
968,Investing with Tom,MSFT,buy,0.128854,0.090993,0.014053,0.019737,-0.007993,-0.011241,-0.073594,-0.039424,0.055385,0.078620,-0.022285,0.034326,9,8,True,False,66
969,The Investor Channel,AMZN,buy,-0.120279,-0.053664,-0.066317,-0.052214,0.035023,0.009005,0.121802,0.049860,0.098348,0.018472,0.232130,0.074564,4,2,True,False,61
970,The Investor Channel,AMZN,buy,-0.120279,-0.053664,-0.066317,-0.052214,0.035023,0.009005,0.121802,0.049860,0.098348,0.018472,0.232130,0.074564,4,2,True,False,59
971,"Mark Roussin, CPA",SOFI,buy,-0.249522,-0.235194,-0.081499,-0.063918,0.001538,-0.003500,-0.043567,-0.050157,-0.069132,-0.045039,-0.109687,-0.092026,1,2,False,True,75
972,"Parkev Tatevosian, CFA",SOFI,buy,0.009834,-0.083833,-0.124200,-0.131863,-0.011111,-0.019133,0.003704,-0.025948,,,,,3,1,False,True,77
973,Learn to Invest - Investors Grow,MSFT,buy,-0.016147,0.026591,-0.001738,-0.007235,-0.009002,-0.015715,-0.050053,0.040614,0.087039,-0.003149,0.032629,0.041286,7,5,False,True,79
974,Couch Investor,HOOD,buy,-0.288090,-0.285712,0.061771,0.053129,-0.087854,-0.072405,-0.029755,-0.018945,0.006213,0.033124,-0.023727,0.013703,1,9,False,True,74
975,"Value Investing with Sven Carlin, Ph.D.",AMZN,buy,-0.139867,-0.133037,-0.010423,-0.010234,-0.007667,-0.008235,0.015286,0.035126,-0.065053,-0.010682,-0.050762,0.022371,2,5,True,False,59
976,"Value Investing with Sven Carlin, Ph.D.",AMZN,buy,-0.139867,-0.133037,-0.010423,-0.010234,-0.007667,-0.008235,0.015286,0.035126,-0.065053,-0.010682,-0.050762,0.022371,2,5,True,False,55
977,"Value Investing with Sven Carlin, Ph.D.",AMZN,buy,-0.139867,-0.133037,-0.010423,-0.010234,-0.007667,-0.008235,0.015286,0.035126,-0.065053,-0.010682,-0.050762,0.022371,2,5,True,False,68
978,"Value Investing with Sven Carlin, Ph.D.",AMZN,buy,-0.139867,-0.133037,-0.010423,-0.010234,-0.007667,-0.008235,0.015286,0.035126,-0.065053,-0.010682,-0.050762,0.022371,2,5,True,False,53
979,The Investor Channel,AAPL,buy,0.010157,0.065589,-0.026919,0.009215,-0.048480,-0.021844,-0.106998,-0.084235,-0.117617,-0.018098,-0.212030,-0.092013,8,7,True,False,77
980,The Investor Channel,TSLA,buy,-0.296190,-0.240758,-0.100792,-0.064658,-0.154262,-0.127627,-0.048312,-0.025548,-0.042203,0.057315,-0.088476,0.031541,1,2,False,True,73
981,The Investor Channel,NFLX,buy,-0.107632,-0.052200,-0.075671,-0.039537,-0.027415,-0.000780,0.030176,0.052939,-0.067691,0.031828,-0.039557,0.080459,4,3,True,False,76
982,Jose Najarro Stocks,NVDA,buy,0.021094,0.024358,0.040766,0.028100,-0.041646,-0.036844,-0.008383,0.003208,-0.065947,-0.015371,-0.073778,-0.012196,7,8,False,True,66
983,Jose Najarro Stocks,SOFI,sell,-0.215854,-0.212590,-0.000518,-0.013185,-0.070157,-0.065355,0.007853,0.019445,-0.175584,-0.125008,-0.169110,-0.107528,1,4,True,False,67
984,Jose Najarro Stocks,MSFT,sell,-0.166343,-0.163079,0.005371,-0.007296,-0.022354,-0.017552,0.022304,0.033895,-0.108868,-0.058292,-0.088992,-0.027411,1,5,True,False,61
985,The Investor Channel,GOOGL,buy,0.048306,0.037523,0.056138,0.056188,0.001411,-0.002064,-0.040349,-0.038926,-0.061326,-0.010527,-0.099200,-0.047050,7,9,True,False,68
986,Learn to Invest - Investors Grow,PYPL,buy,-0.054094,-0.035839,-0.080394,-0.050617,0.001189,0.015880,-0.005097,0.006286,-0.087261,-0.071230,-0.091913,-0.064682,4,2,True,False,65
987,Investing with Tom,AMZN,buy,-0.064990,-0.068917,-0.040157,-0.013935,0.016388,0.001971,-0.013806,0.007171,0.022877,0.003805,0.008755,0.011060,3,4,True,False,68
988,Couch Investor,SOFI,buy,0.156171,0.061836,-0.036726,-0.037401,0.037037,0.027087,0.049919,0.018651,,,,,8,3,False,True,57
989,Couch Investor,SOFI,sell,0.156171,0.061836,-0.036726,-0.037401,0.037037,0.027087,0.049919,0.018651,,,,,8,3,False,True,75
990,Couch Investor,META,sell,0.173405,0.079069,-0.005009,-0.005684,-0.085500,-0.095450,-0.084051,-0.115319,,,,,8,5,True,False,58
991,"Value Investing with Sven Carlin, Ph.D.",NVDA,sell,0.150421,0.069033,0.028243,0.007709,0.013108,0.002981,0.066490,0.055681,,,,,8,6,False,True,60
992,"Value Investing with Sven Carlin, Ph.D.",PLTR,sell,-0.092949,-0.174337,0.075092,0.054558,0.045557,0.035431,-0.032815,-0.043623,,,,,1,9,False,True,64
993,"Value Investing with Sven Carlin, Ph.D.",NVDA,sell,0.150421,0.069033,0.028243,0.007709,0.013108,0.002981,0.066490,0.055681,,,,,8,7,False,True,58
994,Stock Moe,TSLA,sell,-0.017486,-0.030367,-0.011006,-0.009909,0.000356,0.008811,-0.010645,-0.008545,-0.059643,-0.040016,-0.069652,-0.047967,4,5,False,True,67
995,Financial Education,AMD,buy,0.000465,-0.010555,0.002047,0.003428,0.043472,0.041639,-0.044266,-0.055396,0.156586,0.153018,0.105388,0.090651,5,6,False,True,67
996,Daniel Pronk,AMZN,buy,0.147879,0.119152,0.120259,0.089103,0.038059,0.025874,0.034974,0.002005,0.083414,0.040266,0.121306,0.043766,9,10,False,True,67
997,Best of Us Investors,AMZN,buy,0.044670,0.073214,-0.027261,-0.003701,0.016341,0.013710,-0.007556,0.010171,0.185020,0.125390,0.176065,0.135220,8,5,False,True,67
998,Best of Us Investors,AAPL,buy,-0.022128,0.006416,-0.037556,-0.013996,0.005577,0.002946,-0.005261,0.012467,0.029186,-0.030444,0.023772,-0.017073,6,4,False,True,67
999,Jose Najarro Stocks,AMD,buy,0.780722,0.701417,0.188722,0.167613,0.114405,0.106149,,,,,,,10,10,False,False,61
1000,Jose Najarro Stocks,NVDA,buy,0.114430,0.025249,-0.068912,-0.077792,0.057659,0.043760,0.123562,0.103653,,,,,7,1,False,True,66
1001,Jose Najarro Stocks,GOOGL,sell,0.254665,0.165484,0.095689,0.086808,0.024741,0.010841,-0.002780,-0.022690,,,,,10,10,True,False,61
1002,Jose Najarro Stocks,META,buy,0.061490,-0.027691,-0.090759,-0.099639,0.013092,-0.000808,-0.003240,-0.023150,,,,,4,1,False,True,55
1003,Ale's World of Stocks,SHOP,buy,-0.214256,-0.222034,-0.107671,-0.094277,0.017757,0.020395,-0.010934,-0.020930,0.028593,0.074355,0.017346,0.053570,1,1,False,True,73
1004,The Investor Channel,AMZN,buy,0.196110,0.129763,0.047487,0.014814,-0.009100,-0.007100,0.053600,0.048249,,,,,9,7,False,True,75
1005,Stock Moe,GOOGL,buy,0.051660,0.041574,0.038005,0.028771,0.012385,0.014384,-0.029711,-0.004422,-0.010621,-0.032080,-0.040017,-0.035644,7,9,True,False,83
1006,"Parkev Tatevosian, CFA",UBER,buy,0.042991,-0.032100,0.020560,-0.006752,0.002758,0.004273,,,,,,,4,5,False,False,65
1007,Financial Education,PLTR,buy,-0.128503,-0.124081,-0.058281,-0.034945,0.003448,-0.001776,-0.048267,-0.062886,-0.142739,-0.127008,-0.184117,-0.182774,2,3,False,True,74
1008,Learn to Invest - Investors Grow,NFLX,buy,-0.118485,-0.119652,-0.036837,-0.026494,-0.008856,-0.014803,-0.022414,-0.033232,-0.105917,-0.097818,-0.125957,-0.128589,2,3,False,True,79
1009,"Parkev Tatevosian, CFA",META,buy,-0.039242,-0.114333,-0.001278,-0.028589,0.006913,0.008428,,,,,,,2,3,False,False,59
1010,"Parkev Tatevosian, CFA",META,buy,-0.039242,-0.114333,-0.001278,-0.028589,0.006913,0.008428,,,,,,,2,3,False,False,59
1011,"Parkev Tatevosian, CFA",META,buy,-0.039242,-0.114333,-0.001278,-0.028589,0.006913,0.008428,,,,,,,2,3,False,False,67
1012,Investing with Tom,GOOGL,sell,-0.021119,0.022718,0.018202,0.017308,0.008700,0.002359,0.044502,0.019001,-0.033540,0.005104,0.009470,0.023597,7,7,False,True,66
1013,Jose Najarro Stocks,GOOGL,sell,0.176704,0.090720,0.032606,0.028188,0.002313,-0.000456,0.034278,0.016300,,,,,8,9,False,True,67
1014,Couch Investor,PYPL,buy,0.123022,0.033841,0.015109,0.006229,-0.004732,-0.018632,-0.022586,-0.042495,,,,,7,6,True,False,64
1015,Couch Investor,PYPL,sell,0.123022,0.033841,0.015109,0.006229,-0.004732,-0.018632,-0.022586,-0.042495,,,,,7,6,True,False,73
1016,Couch Investor,MSFT,buy,0.111016,0.021834,-0.036412,-0.045293,0.006272,-0.007628,-0.008775,-0.028685,,,,,7,2,True,False,76
1017,Couch Investor,SHOP,buy,0.089612,0.000431,0.045063,0.036183,-0.020347,-0.034247,-0.072378,-0.092287,,,,,6,9,True,False,67
1018,Couch Investor,MSFT,buy,0.149146,0.063162,0.020950,0.016532,0.016332,0.013563,0.031855,0.013877,,,,,8,7,False,True,62
1019,Couch Investor,META,buy,0.173405,0.079069,-0.005009,-0.005684,-0.085500,-0.095450,-0.084051,-0.115319,,,,,8,5,True,False,69
1020,Couch Investor,GOOGL,buy,0.216372,0.122037,0.030826,0.030151,0.099617,0.089667,0.137452,0.106184,,,,,9,9,False,True,78
1021,The Investor Channel,META,buy,-0.017898,0.004428,-0.010359,-0.000959,0.023264,0.013087,-0.031842,-0.013800,0.068844,0.010979,0.034810,-0.003970,6,6,True,False,72
1022,Couch Investor,SOFI,buy,0.156171,0.061836,-0.036726,-0.037401,0.037037,0.027087,0.049919,0.018651,,,,,8,3,False,True,73
1023,Daniel Pronk,NFLX,sell,0.137381,0.076269,0.055463,0.026003,-0.097226,-0.109312,-0.138881,-0.148558,,,,,8,8,True,False,68
1024,Couch Investor,AMD,buy,0.541733,0.452551,0.056712,0.047832,0.186145,0.172246,0.261865,0.241955,,,,,10,9,False,True,70
1025,Couch Investor,NVDA,buy,0.114430,0.025249,-0.068912,-0.077792,0.057659,0.043760,0.123562,0.103653,,,,,7,1,False,True,66
1026,Couch Investor,GOOGL,sell,0.254665,0.165484,0.095689,0.086808,0.024741,0.010841,-0.002780,-0.022690,,,,,10,10,True,False,61
1027,Dividendology,GOOGL,buy,0.216372,0.122037,0.030826,0.030151,0.099617,0.089667,0.137452,0.106184,,,,,9,9,False,True,79
1028,Financial Education,META,buy,-0.017680,0.002558,-0.039878,-0.027843,-0.011210,0.002744,-0.047763,-0.024170,0.132666,0.061077,0.078566,0.032260,6,3,True,False,59
1029,Financial Education,META,buy,-0.017680,0.002558,-0.039878,-0.027843,-0.011210,0.002744,-0.047763,-0.024170,0.132666,0.061077,0.078566,0.032260,6,3,True,False,70
1030,Financial Education,META,buy,-0.017680,0.002558,-0.039878,-0.027843,-0.011210,0.002744,-0.047763,-0.024170,0.132666,0.061077,0.078566,0.032260,6,3,True,False,68
1031,The Swedish Investor,AAPL,buy,0.005251,-0.034794,0.000000,-0.029599,0.020340,0.015559,0.044112,0.034728,0.019529,-0.006669,0.064502,0.028675,4,3,True,False,67
1032,Everything Money,TSLA,buy,0.107704,0.014037,0.032086,0.024423,-0.008000,-0.016022,0.133729,0.104078,,,,,6,8,False,True,65
1033,Sasha Yanshin,GOOGL,buy,-0.073576,-0.059248,-0.057351,-0.039770,0.004337,-0.000700,0.029402,0.022812,0.000768,0.024861,0.030193,0.047854,3,3,True,False,77
1034,Tom Nash,PLTR,sell,-0.149902,-0.173484,-0.121043,-0.157759,0.033656,0.023884,0.143136,0.097983,-0.058679,-0.097375,0.076058,-0.009539,1,1,True,False,63
1035,Daniel Pronk,META,buy,0.062354,-0.031313,-0.102959,-0.110622,-0.008928,-0.016951,-0.018922,-0.048573,,,,,4,1,False,True,62
1036,Couch Investor,META,buy,-0.020719,-0.097427,0.013240,-0.001927,-0.017666,-0.019944,,,,,,,2,5,False,False,63
1037,Couch Investor,META,buy,-0.020719,-0.097427,0.013240,-0.001927,-0.017666,-0.019944,,,,,,,2,5,False,False,60
1038,Couch Investor,META,buy,-0.020719,-0.097427,0.013240,-0.001927,-0.017666,-0.019944,,,,,,,2,5,False,False,56
1039,Couch Investor,SOFI,buy,-0.013563,-0.090271,-0.026172,-0.041339,0.032381,0.030103,,,,,,,3,2,False,False,65
1040,Couch Investor,NFLX,buy,-0.143287,-0.219995,-0.041386,-0.056553,-0.023317,-0.025595,,,,,,,1,2,False,False,65
1041,ZipTrader,NVDA,buy,0.243255,0.117326,0.030733,0.023368,-0.015881,-0.011015,-0.083699,-0.087670,,,,,9,8,True,False,69
1042,ZipTrader,NVDA,buy,0.243255,0.117326,0.030733,0.023368,-0.015881,-0.011015,-0.083699,-0.087670,,,,,9,8,True,False,73
1043,Daniel Pronk,GOOGL,buy,0.254665,0.165484,0.095689,0.086808,0.024741,0.010841,-0.002780,-0.022690,,,,,10,10,True,False,68
1044,Financial Education,TSLA,sell,-0.079709,-0.032743,-0.069775,-0.041840,0.005724,0.009081,-0.067139,-0.031420,0.087649,-0.026454,0.014625,-0.059683,4,2,False,True,67
1045,The Swedish Investor,DIS,buy,-0.086525,-0.071258,0.047276,0.002516,-0.002413,-0.002810,0.010969,0.002887,0.209938,0.158166,0.223209,0.162937,3,6,True,False,63
