event_id,ticker,company_name,event_date,av_query_success,window_pm1_article_count,window_pm1_top_source_domains,window_pm1_earnings_news_flag,window_pm1_analyst_news_flag,window_pm1_product_news_flag,window_pm1_legal_regulatory_news_flag,window_pm1_macro_sector_news_flag,window_pm1_major_news_flag,window_pm3_article_count,window_pm3_top_source_domains,window_pm3_earnings_news_flag,window_pm3_analyst_news_flag,window_pm3_product_news_flag,window_pm3_legal_regulatory_news_flag,window_pm3_macro_sector_news_flag,window_pm3_major_news_flag,window_pm5_article_count,window_pm5_top_source_domains,window_pm5_earnings_news_flag,window_pm5_analyst_news_flag,window_pm5_product_news_flag,window_pm5_legal_regulatory_news_flag,window_pm5_macro_sector_news_flag,window_pm5_major_news_flag,window_pm10_article_count,window_pm10_top_source_domains,window_pm10_earnings_news_flag,window_pm10_analyst_news_flag,window_pm10_product_news_flag,window_pm10_legal_regulatory_news_flag,window_pm10_macro_sector_news_flag,window_pm10_major_news_flag,av_news_confounded_flag,av_news_clean_flag,av_news_unknown_flag,reason_codes
256,AMD,nan,2025-08-20,True,8,moomoo.com;seekingalpha.com;marketwatch.com;etftrends.com;finance.yahoo.com,True,False,True,False,True,True,19,etftrends.com;investopedia.com;aehr.com;nvidianews.nvidia.com;moomoo.com,True,True,True,True,True,True,24,etftrends.com;cnbc.com;global.morningstar.com;morningstar.com;investopedia.com,True,True,True,True,True,True,54,cnbc.com;finance.yahoo.com;pbs.org;247wallst.com;stocktitan.net,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
257,AMD,nan,2025-08-27,True,12,finance.yahoo.com;aljazeera.com;reuters.com;aehr.com;stocktitan.net,True,False,True,True,True,True,18,finance.yahoo.com;trefis.com;simplywall.st;ir.supermicro.com;investors.skyworksinc.com,True,False,True,True,True,True,27,cnbc.com;reuters.com;finance.yahoo.com;trefis.com;simplywall.st,True,False,True,True,True,True,54,finance.yahoo.com;trefis.com;finviz.com;aehr.com;etftrends.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
258,NVDA,Nvidia,2025-08-27,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
259,AAPL,Apple,2023-06-09,True,2,etftrends.com;reuters.com,False,False,True,True,True,True,5,newsroom.cisco.com;etftrends.com;reuters.com;marketwatch.com;businesskorea.co.kr,False,True,True,True,True,True,11,apple.com;snopes.com;newsroom.cisco.com;etftrends.com;reuters.com,False,True,True,True,True,True,40,marketbeat.com;etftrends.com;etfdb.com;reuters.com;news.alphastreet.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
260,AAPL,Apple,2023-06-09,True,2,etftrends.com;reuters.com,False,False,True,True,True,True,5,newsroom.cisco.com;etftrends.com;reuters.com;marketwatch.com;businesskorea.co.kr,False,True,True,True,True,True,11,apple.com;snopes.com;newsroom.cisco.com;etftrends.com;reuters.com,False,True,True,True,True,True,40,marketbeat.com;etftrends.com;etfdb.com;reuters.com;news.alphastreet.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
261,AMZN,Amazon,2023-06-09,True,3,siliconangle.com;etfdb.com;reuters.com,False,False,True,True,True,True,19,siliconangle.com;tcbmag.com;venturebeat.com;suncoastpost.com;ttnews.com,True,True,True,True,True,True,31,siliconangle.com;venturebeat.com;etfdb.com;reuters.com;spiceworks.com,True,True,True,True,True,True,57,marketbeat.com;siliconangle.com;reuters.com;theproducenews.com;venturebeat.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
262,GOOGL,Alphabet,2023-06-09,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
263,MSFT,Microsoft,2026-02-21,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
264,MSFT,Microsoft,2026-02-21,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
265,MSFT,Microsoft,2026-02-21,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
266,TSLA,Tesla,2023-04-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
267,GOOGL,Alphabet,2023-05-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
268,MSFT,Microsoft,2023-05-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
269,TSLA,Tesla,2023-05-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
270,TSLA,Tesla,2023-05-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
271,AAPL,Apple,2023-09-14,True,9,nytimes.com;hothardware.com;fortune.com;cnbc.com;forbes.com,True,False,True,True,True,True,25,apple.com;marketwatch.com;fool.com.au;qz.com;business-standard.com,True,True,True,True,True,True,30,apple.com;marketwatch.com;businessinsider.com;fool.com.au;qz.com,True,True,True,True,True,True,41,apple.com;cnbc.com;etftrends.com;marketwatch.com;crowell.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
272,AAPL,Apple,2023-09-14,True,9,nytimes.com;hothardware.com;fortune.com;cnbc.com;forbes.com,True,False,True,True,True,True,25,apple.com;marketwatch.com;fool.com.au;qz.com;business-standard.com,True,True,True,True,True,True,30,apple.com;marketwatch.com;businessinsider.com;fool.com.au;qz.com,True,True,True,True,True,True,41,apple.com;cnbc.com;etftrends.com;marketwatch.com;crowell.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
273,NVDA,Nvidia,2025-08-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
274,MSFT,Microsoft,2025-01-10,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
275,MSFT,Microsoft,2023-05-05,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
276,AAPL,Apple,2024-09-06,True,6,chainstoreage.com;etfdb.com;investor.pypl.com;mediaplaynews.com;coincodex.com,False,False,True,False,True,True,17,marketwatch.com;barrons.com;moomoo.com;global.morningstar.com;nbcnews.com,True,True,True,True,True,True,31,marketwatch.com;etfdb.com;deccanherald.com;barrons.com;moomoo.com,True,True,True,True,True,True,48,morningstar.com;stocktitan.net;global.morningstar.com;marketwatch.com;etfdb.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
277,AAPL,Apple,2024-09-06,True,6,chainstoreage.com;etfdb.com;investor.pypl.com;mediaplaynews.com;coincodex.com,False,False,True,False,True,True,17,marketwatch.com;barrons.com;moomoo.com;global.morningstar.com;nbcnews.com,True,True,True,True,True,True,31,marketwatch.com;etfdb.com;deccanherald.com;barrons.com;moomoo.com,True,True,True,True,True,True,48,morningstar.com;stocktitan.net;global.morningstar.com;marketwatch.com;etfdb.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
278,UBER,Uber,2025-09-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
279,NFLX,Netflix,2026-02-24,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
280,NVDA,Nvidia,2025-08-21,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
281,MSFT,Microsoft,2025-08-21,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
282,AAPL,Apple,2023-08-03,True,7,bloomberg.com;thehindu.com;forex.com;prnewswire.com;reuters.com,True,True,True,False,False,True,9,bloomberg.com;bizjournals.com;forbes.com;thehindu.com;forex.com,True,True,True,False,False,True,14,bloomberg.com;bizjournals.com;forbes.com;thehindu.com;forex.com,True,True,True,False,False,True,24,reuters.com;prnewswire.com;bloomberg.com;cmcmarkets.com;fundselectorasia.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
283,AAPL,Apple,2023-08-03,True,7,bloomberg.com;thehindu.com;forex.com;prnewswire.com;reuters.com,True,True,True,False,False,True,9,bloomberg.com;bizjournals.com;forbes.com;thehindu.com;forex.com,True,True,True,False,False,True,14,bloomberg.com;bizjournals.com;forbes.com;thehindu.com;forex.com,True,True,True,False,False,True,24,reuters.com;prnewswire.com;bloomberg.com;cmcmarkets.com;fundselectorasia.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
284,AAPL,Apple,2023-08-03,True,7,bloomberg.com;thehindu.com;forex.com;prnewswire.com;reuters.com,True,True,True,False,False,True,9,bloomberg.com;bizjournals.com;forbes.com;thehindu.com;forex.com,True,True,True,False,False,True,14,bloomberg.com;bizjournals.com;forbes.com;thehindu.com;forex.com,True,True,True,False,False,True,24,reuters.com;prnewswire.com;bloomberg.com;cmcmarkets.com;fundselectorasia.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
285,GOOGL,Alphabet,2025-08-08,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
286,NFLX,Netflix,2023-07-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
287,MSFT,Microsoft,2023-07-28,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
288,AMD,nan,2023-08-25,True,2,siliconangle.com;amd.com,False,False,True,False,False,True,7,trendforce.com;kedglobal.com;siliconrepublic.com;etf.com;siliconangle.com,False,False,True,False,False,True,9,alphabiz.co.kr;trendforce.com;kedglobal.com;siliconrepublic.com;etf.com,True,False,True,False,False,True,11,marketbeat.com;finance.yahoo.com;alphabiz.co.kr;trendforce.com;kedglobal.com,True,False,True,False,True,True,True,False,False,real_news_overlap_detected
289,NVDA,Nvidia,2023-08-25,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
290,AMZN,Amazon,2023-08-25,True,5,gurufocus.com;outbrain.com;inventiva.co.in;saiganak.com,True,False,True,True,False,True,19,gurufocus.com;ky3.com;siliconangle.com;morningstar.com;jll.com,True,False,True,True,True,True,27,gurufocus.com;reuters.com;forbes.com.au;bizjournals.com;ky3.com,True,True,True,True,True,True,40,c3.ai;gurufocus.com;prnewswire.com;reuters.com;etfdb.com,True,True,True,True,True,True,True,False,False,real_news_overlap_detected
291,NVDA,Nvidia,2023-08-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
292,AAPL,Apple,2023-08-12,True,1,electronics360.globalspec.com,False,False,True,False,False,True,8,pcworld.com;reuters.com;c3.ai;chocale.cl;electronics360.globalspec.com,True,False,True,True,False,True,19,pcworld.com;reuters.com;c3.ai;foxbusiness.com;apple.com,True,True,True,True,False,True,30,reuters.com;pcworld.com;c3.ai;foxbusiness.com;apple.com,True,True,True,True,False,True,True,False,False,real_news_overlap_detected
293,GOOGL,Alphabet,2023-08-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
294,MSFT,Microsoft,2023-08-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
295,TSLA,Tesla,2023-08-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
296,NVDA,Nvidia,2024-02-29,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
297,NVDA,Nvidia,2024-02-29,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
298,GOOGL,Alphabet,2025-08-03,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
299,MSFT,Microsoft,2025-07-30,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
300,GOOGL,Alphabet,2025-07-30,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
301,MSFT,Microsoft,2023-06-26,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
302,PYPL,PayPal,2025-09-12,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,0,,False,False,False,False,False,False,False,False,True,provider_not_successfully_queried_for_ticker
303,AAPL,Apple,2023-05-19,True,0,,False,False,False,False,False,False,4,apple.com;cbc.ca;biography.com,False,False,True,False,False,True,13,marketbeat.com;apple.com;cfodive.com;cbc.ca;biography.com,False,False,True,False,True,True,20,marketbeat.com;apple.com;theglobeandmail.com;citybiz.co;globenewswire.com,False,False,True,False,True,True,True,False,False,real_news_overlap_detected
