as_of,spy_prior_21d_return,spy_prior_63d_return,spy_drawdown_from_63d_high,vix_level,vix_percentile_1y,vix_change_5d,vix_change_21d,sentiment_regime,event_id,ticker,top5_flag,high_confidence,vix_tercile,spy_trend_regime
2026-02-20,0.00587980597211768,0.04755066248075046,-0.008713226555770226,19.09,0.6785714285714286,-1.5100000000000016,3.4499999999999993,neutral,140,AMZN,True,True,vix_high_tercile,spy_flat_21d
2026-04-24,0.0869644567465071,0.03868060170554988,0.0,18.71,0.6666666666666666,1.2300000000000004,-6.619999999999997,risk_on,141,TSLA,True,True,vix_mid_tercile,spy_uptrend_21d
2026-02-04,-0.0022247207329840757,0.007137868511482903,-0.01337184954460513,18.64,0.6626984126984127,2.289999999999999,3.8900000000000006,neutral,142,GOOGL,False,True,vix_mid_tercile,spy_flat_21d
2026-01-29,0.008999078213085765,0.013144129155767903,-0.0020848525850297728,16.88,0.46825396825396826,1.2399999999999984,2.549999999999999,neutral,143,TSLA,True,True,vix_mid_tercile,spy_flat_21d
2026-01-29,0.008999078213085765,0.013144129155767903,-0.0020848525850297728,16.88,0.46825396825396826,1.2399999999999984,2.549999999999999,neutral,144,TSLA,True,True,vix_mid_tercile,spy_flat_21d
2026-01-29,0.008999078213085765,0.013144129155767903,-0.0020848525850297728,16.88,0.46825396825396826,1.2399999999999984,2.549999999999999,neutral,145,AMZN,True,True,vix_mid_tercile,spy_flat_21d
2026-01-29,0.008999078213085765,0.013144129155767903,-0.0020848525850297728,16.88,0.46825396825396826,1.2399999999999984,2.549999999999999,neutral,146,MSFT,False,True,vix_mid_tercile,spy_flat_21d
2026-02-11,-0.004603168328581986,0.01843849764099459,-0.005075470308406271,17.65,0.5634920634920635,-0.990000000000002,1.6699999999999982,neutral,147,NVDA,True,True,vix_mid_tercile,spy_flat_21d
2023-10-09,-0.02627282033068723,-0.019538773881205618,-0.0523715094483127,17.7,0.43253968253968256,0.08999999999999986,3.8599999999999994,neutral,148,NVDA,True,True,vix_mid_tercile,spy_downtrend_21d
2025-03-06,-0.04830662573889366,-0.04803010284011722,-0.06561903580406703,24.87,0.9841269841269841,3.740000000000002,9.100000000000001,risk_off,149,GOOGL,False,True,vix_high_tercile,spy_downtrend_21d
2025-03-06,-0.04830662573889366,-0.04803010284011722,-0.06561903580406703,24.87,0.9841269841269841,3.740000000000002,9.100000000000001,risk_off,150,UBER,False,True,vix_high_tercile,spy_downtrend_21d
2025-03-06,-0.04830662573889366,-0.04803010284011722,-0.06561903580406703,24.87,0.9841269841269841,3.740000000000002,9.100000000000001,risk_off,151,UBER,False,True,vix_high_tercile,spy_downtrend_21d
2025-03-06,-0.04830662573889366,-0.04803010284011722,-0.06561903580406703,24.87,0.9841269841269841,3.740000000000002,9.100000000000001,risk_off,152,AMD,True,True,vix_high_tercile,spy_downtrend_21d
2023-04-28,0.03632732934851668,0.029179101332927226,0.0,15.78,0.003968253968253968,-0.9900000000000002,-3.3400000000000016,risk_on,153,AMZN,True,True,vix_low_tercile,spy_uptrend_21d
2023-04-28,0.03632732934851668,0.029179101332927226,0.0,15.78,0.003968253968253968,-0.9900000000000002,-3.3400000000000016,risk_on,154,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2023-07-14,0.03272327300272426,0.09064484697056674,-0.0006228316942477052,13.34,0.011904761904761904,-1.4900000000000002,-1.1600000000000001,risk_on,155,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2023-06-16,0.06228460013498416,0.13103516302062546,-0.003406242109375235,13.54,0.003968253968253968,-0.2900000000000009,-2.5100000000000016,risk_on,156,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2026-03-26,-0.0667940178215094,-0.05975381906580279,-0.06993372770005435,27.44,0.9444444444444444,3.3800000000000026,9.510000000000002,risk_off,157,META,False,True,vix_high_tercile,spy_downtrend_21d
2026-04-20,0.07707712684522683,0.02746367163474117,-0.001999667552905704,18.87,0.6706349206349206,-0.25,-5.189999999999998,risk_on,158,NFLX,False,True,vix_mid_tercile,spy_uptrend_21d
2023-09-13,-0.0035704845117657813,0.02635605880691072,-0.02464013838872159,13.48,0.04365079365079365,-0.9699999999999989,-2.9800000000000004,neutral,159,AMZN,True,True,vix_low_tercile,spy_flat_21d
2025-08-13,0.03656733392306566,0.10216828285248925,0.0,14.49,0.07142857142857142,-2.2799999999999994,-2.889999999999999,risk_on,160,CRM,False,True,vix_low_tercile,spy_uptrend_21d
2025-08-13,0.03656733392306566,0.10216828285248925,0.0,14.49,0.07142857142857142,-2.2799999999999994,-2.889999999999999,risk_on,161,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2026-04-27,0.10863593163313445,0.03521308311075333,0.0,18.02,0.6071428571428571,-0.8500000000000014,-9.420000000000002,risk_on,162,GOOGL,False,True,vix_mid_tercile,spy_uptrend_21d
2024-02-20,0.029704037952072104,0.107820745283699,-0.010457862788952443,15.42,0.5436507936507936,-0.4299999999999997,2.2300000000000004,risk_on,163,MSFT,False,True,vix_low_tercile,spy_uptrend_21d
2024-07-01,0.04685949651932475,0.047761982133214254,-0.002535520251846779,12.22,0.03968253968253968,-1.1099999999999994,-0.6999999999999993,risk_on,164,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2023-08-11,-0.00869743487097041,0.08535030621832118,-0.026518730499918486,14.84,0.1626984126984127,-2.2600000000000016,1.2300000000000004,neutral,165,AAPL,True,True,vix_low_tercile,spy_flat_21d
2025-03-17,-0.06983415106347912,-0.06321614071950354,-0.07469037198196282,20.51,0.8809523809523809,-7.349999999999998,5.740000000000002,risk_off,166,AMZN,True,True,vix_high_tercile,spy_downtrend_21d
2023-11-17,0.05712559501905767,0.029681124191843322,0.0,13.8,0.1111111111111111,-0.3699999999999992,-7.599999999999998,risk_on,167,DIS,False,True,vix_low_tercile,spy_uptrend_21d
2023-11-17,0.05712559501905767,0.029681124191843322,0.0,13.8,0.1111111111111111,-0.3699999999999992,-7.599999999999998,risk_on,168,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2025-05-14,0.08990600071088051,-0.023207274145380263,-0.03845836786665502,18.62,0.6349206349206349,-4.93,-12.27,risk_on,169,AMZN,True,True,vix_mid_tercile,spy_uptrend_21d
2024-02-12,0.051705659415020255,0.1594394351359829,-0.00043895368606916563,13.93,0.3611111111111111,0.2599999999999998,1.2300000000000004,risk_on,170,MSFT,False,True,vix_low_tercile,spy_uptrend_21d
2024-03-15,0.02576179313280491,0.09136574611115655,-0.010383417405345874,14.41,0.49603174603174605,-0.33000000000000007,0.40000000000000036,risk_on,171,AAPL,True,False,vix_low_tercile,spy_uptrend_21d
2025-03-26,-0.04028576986964316,-0.035269515915772987,-0.06955027815908676,18.33,0.7261904761904762,-1.5700000000000003,-1.1000000000000014,risk_off,172,AMZN,True,True,vix_mid_tercile,spy_downtrend_21d
2024-08-01,-0.01092864726305931,0.08876152361752365,-0.03868209984759374,18.59,0.9444444444444444,0.129999999999999,6.5,neutral,173,AMD,True,True,vix_mid_tercile,spy_downtrend_21d
2024-08-01,-0.01092864726305931,0.08876152361752365,-0.03868209984759374,18.59,0.9444444444444444,0.129999999999999,6.5,neutral,174,NVDA,True,False,vix_mid_tercile,spy_downtrend_21d
2024-07-10,0.054532720768112775,0.0843623207493609,0.0,12.85,0.24206349206349206,0.7599999999999998,0.0,risk_on,175,AMZN,True,True,vix_low_tercile,spy_uptrend_21d
2024-07-10,0.054532720768112775,0.0843623207493609,0.0,12.85,0.24206349206349206,0.7599999999999998,0.0,risk_on,176,GOOGL,False,True,vix_low_tercile,spy_uptrend_21d
2023-08-25,-0.027669211803930893,0.06500489136100218,-0.038926245089219824,15.68,0.1865079365079365,-1.620000000000001,1.2699999999999996,neutral,177,AMD,True,True,vix_low_tercile,spy_downtrend_21d
2023-08-25,-0.027669211803930893,0.06500489136100218,-0.038926245089219824,15.68,0.1865079365079365,-1.620000000000001,1.2699999999999996,neutral,178,NVDA,True,True,vix_low_tercile,spy_downtrend_21d
2023-08-25,-0.027669211803930893,0.06500489136100218,-0.038926245089219824,15.68,0.1865079365079365,-1.620000000000001,1.2699999999999996,neutral,179,AMZN,True,True,vix_low_tercile,spy_downtrend_21d
2024-02-29,0.03501804221653182,0.12135920381537879,0.0,13.4,0.21031746031746032,-1.1399999999999988,-0.9499999999999993,risk_on,180,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-29,0.03501804221653182,0.12135920381537879,0.0,13.4,0.21031746031746032,-1.1399999999999988,-0.9499999999999993,risk_on,181,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2025-05-21,0.10547178469231344,-0.04221407296049873,-0.02554694728011575,20.87,0.7738095238095238,2.25,-9.7,neutral,183,DIS,False,True,vix_high_tercile,spy_uptrend_21d
2025-03-12,-0.07601870239252784,-0.07742388868899652,-0.08819918106020896,24.23,0.9722222222222222,2.3000000000000007,8.21,risk_off,184,AAPL,True,True,vix_high_tercile,spy_downtrend_21d
2025-03-12,-0.07601870239252784,-0.07742388868899652,-0.08819918106020896,24.23,0.9722222222222222,2.3000000000000007,8.21,risk_off,185,AAPL,True,True,vix_high_tercile,spy_downtrend_21d
2023-05-26,0.018452440043834173,0.06007336075263758,0.0,17.95,0.0992063492063492,1.1400000000000006,0.9199999999999982,neutral,186,TSLA,True,True,vix_mid_tercile,spy_uptrend_21d
2025-12-02,-0.0007769357449030068,0.061639017406895036,-0.00852503050649489,16.59,0.36507936507936506,-1.9699999999999989,-0.5800000000000018,neutral,187,SOFI,False,True,vix_mid_tercile,spy_flat_21d
2025-12-02,-0.0007769357449030068,0.061639017406895036,-0.00852503050649489,16.59,0.36507936507936506,-1.9699999999999989,-0.5800000000000018,neutral,188,SOFI,False,True,vix_mid_tercile,spy_flat_21d
2025-12-02,-0.0007769357449030068,0.061639017406895036,-0.00852503050649489,16.59,0.36507936507936506,-1.9699999999999989,-0.5800000000000018,neutral,189,UBER,False,True,vix_mid_tercile,spy_flat_21d
2025-12-15,0.012930699052388084,0.034268629233380477,-0.012246611691792086,16.5,0.3492063492063492,-0.16000000000000014,-3.3299999999999983,neutral,190,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2024-08-12,-0.04771501397540201,0.027168428483612228,-0.055925274830994964,20.71,0.9682539682539683,-17.86,8.25,risk_off,191,AMZN,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-12,-0.04771501397540201,0.027168428483612228,-0.055925274830994964,20.71,0.9682539682539683,-17.86,8.25,risk_off,192,GOOGL,False,True,vix_high_tercile,spy_downtrend_21d
2024-08-12,-0.04771501397540201,0.027168428483612228,-0.055925274830994964,20.71,0.9682539682539683,-17.86,8.25,risk_off,193,AAPL,True,True,vix_high_tercile,spy_downtrend_21d
2024-08-12,-0.04771501397540201,0.027168428483612228,-0.055925274830994964,20.71,0.9682539682539683,-17.86,8.25,risk_off,194,TSLA,True,True,vix_high_tercile,spy_downtrend_21d
2024-02-08,0.0515742295406274,0.14512716245933555,0.0,12.79,0.08333333333333333,-1.0900000000000016,0.09999999999999964,risk_on,195,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-02-08,0.0515742295406274,0.14512716245933555,0.0,12.79,0.08333333333333333,-1.0900000000000016,0.09999999999999964,risk_on,196,GOOGL,False,True,vix_low_tercile,spy_uptrend_21d
2023-07-05,0.0393905674087629,0.08231171339290277,-0.0014871911047332764,14.18,0.06746031746031746,0.75,0.21999999999999886,risk_on,197,TSLA,True,False,vix_low_tercile,spy_uptrend_21d
2023-07-05,0.0393905674087629,0.08231171339290277,-0.0014871911047332764,14.18,0.06746031746031746,0.75,0.21999999999999886,risk_on,198,GOOGL,False,False,vix_low_tercile,spy_uptrend_21d
2025-06-11,0.03150986916439691,0.0792653207836953,-0.0028519145907881516,17.26,0.46825396825396826,-0.34999999999999787,-0.9599999999999973,risk_on,199,SOFI,False,True,vix_mid_tercile,spy_uptrend_21d
2025-06-11,0.03150986916439691,0.0792653207836953,-0.0028519145907881516,17.26,0.46825396825396826,-0.34999999999999787,-0.9599999999999973,risk_on,200,SOFI,False,True,vix_mid_tercile,spy_uptrend_21d
2025-07-29,0.03309426304378538,0.1566452112382617,-0.002887990098209281,15.98,0.25793650793650796,-0.5199999999999996,-0.75,risk_on,201,PYPL,False,True,vix_low_tercile,spy_uptrend_21d
2023-11-06,0.014317648256603865,-0.025678509788862547,-0.030947431858388663,14.89,0.23412698412698413,-4.859999999999999,-2.5599999999999987,neutral,202,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2025-01-10,-0.036773601792973176,0.009189732500167747,-0.04173385777835925,19.54,0.8849206349206349,3.41,5.359999999999999,risk_off,203,AMD,True,True,vix_high_tercile,spy_downtrend_21d
2026-04-09,0.00677343324025359,-0.011330390542266144,-0.01973165310805569,19.49,0.6865079365079365,-5.050000000000001,-5.440000000000001,neutral,204,META,False,True,vix_high_tercile,spy_flat_21d
2026-04-09,0.00677343324025359,-0.011330390542266144,-0.01973165310805569,19.49,0.6865079365079365,-5.050000000000001,-5.440000000000001,neutral,205,MSFT,False,True,vix_high_tercile,spy_flat_21d
2024-01-05,0.028946677970577817,0.10675412126779249,-0.018397720432192677,13.35,0.14285714285714285,0.879999999999999,0.5,risk_on,206,AMZN,True,True,vix_low_tercile,spy_uptrend_21d
2024-03-14,0.0422402271787683,0.1140654978920077,-0.003541194234382372,14.4,0.4880952380952381,-0.03999999999999915,0.019999999999999574,risk_on,207,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-03-14,0.0422402271787683,0.1140654978920077,-0.003541194234382372,14.4,0.4880952380952381,-0.03999999999999915,0.019999999999999574,risk_on,208,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2025-04-22,-0.06512632775664051,-0.12306432199956174,-0.1371997924565891,30.57,0.9603174603174603,-0.3200000000000003,11.29,risk_off,209,GOOGL,False,True,vix_high_tercile,spy_downtrend_21d
2023-03-22,-0.013740094499343769,0.03575180237958331,-0.05560135010758238,22.26,0.3611111111111111,-3.879999999999999,-0.6099999999999994,neutral,211,AAPL,True,True,vix_high_tercile,spy_downtrend_21d
2025-01-27,0.007869778704513442,0.04048072738146957,-0.017023150314563473,17.9,0.7738095238095238,2.089999999999998,3.169999999999998,neutral,212,NVDA,True,True,vix_mid_tercile,spy_flat_21d
2025-01-27,0.007869778704513442,0.04048072738146957,-0.017023150314563473,17.9,0.7738095238095238,2.089999999999998,3.169999999999998,neutral,213,AAPL,True,True,vix_mid_tercile,spy_flat_21d
2025-01-27,0.007869778704513442,0.04048072738146957,-0.017023150314563473,17.9,0.7738095238095238,2.089999999999998,3.169999999999998,neutral,214,MSFT,False,True,vix_mid_tercile,spy_flat_21d
2025-01-27,0.007869778704513442,0.04048072738146957,-0.017023150314563473,17.9,0.7738095238095238,2.089999999999998,3.169999999999998,neutral,215,TSLA,True,True,vix_mid_tercile,spy_flat_21d
2025-07-02,0.04989667635325845,0.10930050463503793,0.0,16.64,0.3611111111111111,-0.120000000000001,-1.0500000000000007,risk_on,216,GOOGL,False,True,vix_mid_tercile,spy_uptrend_21d
2025-07-09,0.044672183722812564,0.2409391141740127,-0.0020469718822878624,15.94,0.23809523809523808,-0.7000000000000011,-1.0099999999999998,risk_on,217,AMD,True,True,vix_low_tercile,spy_uptrend_21d
2025-07-09,0.044672183722812564,0.2409391141740127,-0.0020469718822878624,15.94,0.23809523809523808,-0.7000000000000011,-1.0099999999999998,risk_on,218,GOOGL,False,True,vix_low_tercile,spy_uptrend_21d
2024-05-16,0.05621824283025911,0.05641847791664012,-0.002057662461927734,12.42,0.01984126984126984,-0.2699999999999996,-5.790000000000001,risk_on,220,DIS,False,True,vix_low_tercile,spy_uptrend_21d
2024-05-16,0.05621824283025911,0.05641847791664012,-0.002057662461927734,12.42,0.01984126984126984,-0.2699999999999996,-5.790000000000001,risk_on,221,AMZN,True,True,vix_low_tercile,spy_uptrend_21d
2024-05-16,0.05621824283025911,0.05641847791664012,-0.002057662461927734,12.42,0.01984126984126984,-0.2699999999999996,-5.790000000000001,risk_on,222,AMD,True,True,vix_low_tercile,spy_uptrend_21d
2023-09-25,-0.007176611168552727,0.00536482250359116,-0.0525031261556147,16.9,0.3333333333333333,2.8999999999999986,1.2199999999999989,neutral,223,MSFT,False,True,vix_mid_tercile,spy_flat_21d
2024-07-05,0.05306563044321688,0.08450956690006106,0.0,12.48,0.11904761904761904,0.040000000000000924,-0.09999999999999964,risk_on,224,TSLA,True,True,vix_low_tercile,spy_uptrend_21d
2024-07-05,0.05306563044321688,0.08450956690006106,0.0,12.48,0.11904761904761904,0.040000000000000924,-0.09999999999999964,risk_on,225,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-07-05,0.05306563044321688,0.08450956690006106,0.0,12.48,0.11904761904761904,0.040000000000000924,-0.09999999999999964,risk_on,226,AMZN,True,True,vix_low_tercile,spy_uptrend_21d
2024-07-05,0.05306563044321688,0.08450956690006106,0.0,12.48,0.11904761904761904,0.040000000000000924,-0.09999999999999964,risk_on,227,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2024-01-18,0.015255710234643116,0.09724754650238254,-0.00041955477857302803,14.13,0.3333333333333333,1.6900000000000013,1.5700000000000003,neutral,228,AAPL,True,False,vix_low_tercile,spy_uptrend_21d
2024-01-18,0.015255710234643116,0.09724754650238254,-0.00041955477857302803,14.13,0.3333333333333333,1.6900000000000013,1.5700000000000003,neutral,230,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-01-18,0.015255710234643116,0.09724754650238254,-0.00041955477857302803,14.13,0.3333333333333333,1.6900000000000013,1.5700000000000003,neutral,231,GOOGL,False,True,vix_low_tercile,spy_uptrend_21d
2024-06-06,0.03387860812722687,0.04178457952042858,-1.8826212542566445e-05,12.58,0.09126984126984126,-1.8900000000000006,-0.41999999999999993,risk_on,232,NVDA,True,True,vix_low_tercile,spy_uptrend_21d
2024-06-06,0.03387860812722687,0.04178457952042858,-1.8826212542566445e-05,12.58,0.09126984126984126,-1.8900000000000006,-0.41999999999999993,risk_on,233,AAPL,True,True,vix_low_tercile,spy_uptrend_21d
2023-02-08,0.05875846244710603,0.08576328435933789,-0.014707816585181055,19.63,0.09126984126984126,1.759999999999998,-0.9499999999999993,risk_on,234,MSFT,False,True,vix_high_tercile,spy_uptrend_21d
2023-02-08,0.05875846244710603,0.08576328435933789,-0.014707816585181055,19.63,0.09126984126984126,1.759999999999998,-0.9499999999999993,risk_on,235,MSFT,False,True,vix_high_tercile,spy_uptrend_21d
2026-04-17,0.07657563544231083,0.028659764100940954,0.0,17.48,0.5317460317460317,-1.75,-7.609999999999999,risk_on,236,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2026-04-17,0.07657563544231083,0.028659764100940954,0.0,17.48,0.5317460317460317,-1.75,-7.609999999999999,risk_on,237,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2026-04-17,0.07657563544231083,0.028659764100940954,0.0,17.48,0.5317460317460317,-1.75,-7.609999999999999,risk_on,238,NVDA,True,True,vix_mid_tercile,spy_uptrend_21d
2026-04-17,0.07657563544231083,0.028659764100940954,0.0,17.48,0.5317460317460317,-1.75,-7.609999999999999,risk_on,239,META,False,True,vix_mid_tercile,spy_uptrend_21d
2026-04-17,0.07657563544231083,0.028659764100940954,0.0,17.48,0.5317460317460317,-1.75,-7.609999999999999,risk_on,240,AMZN,True,True,vix_mid_tercile,spy_uptrend_21d
2026-04-17,0.07657563544231083,0.028659764100940954,0.0,17.48,0.5317460317460317,-1.75,-7.609999999999999,risk_on,241,AMZN,True,True,vix_mid_tercile,spy_uptrend_21d
2024-04-12,-0.006846887450253636,0.07575775030286058,-0.023548791692700966,17.31,0.8492063492063492,1.2799999999999976,3.5599999999999987,neutral,242,TSLA,True,True,vix_mid_tercile,spy_flat_21d
