event_id,ticker,company_name,event_date,filing_count_pm1,filing_count_pm3,filing_count_pm5,eight_k_pm5_flag,ten_q_or_k_pm5_flag,offering_registration_pm5_flag,ownership_or_insider_pm5_flag,earnings_proxy_flag,sec_material_event_confounded_flag,sec_routine_filing_flag,sec_unknown_flag,sec_clean_expanded_flag,reason_codes
900,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
901,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
902,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
903,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
904,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
905,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
906,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
907,AAPL,Apple,2024-05-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
908,NFLX,Netflix,2024-12-20,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
909,NVDA,Nvidia,2024-12-20,1,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
910,NVDA,Nvidia,2024-12-20,1,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
911,NVDA,Nvidia,2024-12-20,1,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
912,MSFT,Microsoft,2024-12-20,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
913,GOOGL,Alphabet,2024-12-20,0,13,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
914,AMZN,Amazon,2024-12-20,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
915,AMD,nan,2026-01-20,5,5,6,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
916,MSFT,Microsoft,2026-01-14,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
917,NFLX,Netflix,2026-01-14,2,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
918,NVDA,Nvidia,2026-01-14,1,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
919,MSFT,Microsoft,2025-01-30,2,2,13,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
920,AAPL,Apple,2025-12-13,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
921,AMD,nan,2026-04-28,2,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
922,AMD,nan,2026-04-28,2,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
923,AMD,nan,2026-04-28,2,2,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
924,DIS,Disney,2025-05-21,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
925,GOOGL,Alphabet,2025-09-17,15,16,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
926,GOOGL,Alphabet,2025-09-17,15,16,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
927,AAPL,Apple,2025-03-12,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
928,AAPL,Apple,2025-03-12,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
929,TSLA,Tesla,2024-12-29,0,1,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
930,AAPL,Apple,2024-05-03,3,3,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
931,AMZN,Amazon,2024-04-11,7,8,9,True,False,False,True,False,True,False,False,False,8k_window;ownership_insider_window;material_filing_flag
932,AMZN,Amazon,2024-04-11,7,8,9,True,False,False,True,False,True,False,False,False,8k_window;ownership_insider_window;material_filing_flag
933,AMZN,Amazon,2024-04-11,7,8,9,True,False,False,True,False,True,False,False,False,8k_window;ownership_insider_window;material_filing_flag
934,META,Meta,2026-01-13,3,5,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
935,AMZN,Amazon,2026-01-13,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
936,GOOGL,Alphabet,2025-03-06,5,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
937,UBER,Uber,2025-03-06,6,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
938,UBER,Uber,2025-03-06,6,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
939,AMD,nan,2025-03-06,0,2,4,False,False,True,True,False,True,False,False,False,offering_registration_window;ownership_insider_window;material_filing_flag
940,GOOGL,Alphabet,2024-04-24,1,8,8,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
941,NVDA,Nvidia,2026-01-13,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
942,NVDA,Nvidia,2026-01-13,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
943,UBER,Uber,2026-01-05,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
944,NFLX,Netflix,2026-01-05,13,19,19,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
945,AMZN,Amazon,2025-03-15,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
946,AAPL,Apple,2026-05-04,1,3,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
947,AAPL,Apple,2026-05-04,1,3,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
948,AMZN,Amazon,2026-02-19,3,4,15,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
949,GOOGL,Alphabet,2026-02-19,8,18,18,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
950,NVDA,Nvidia,2026-02-19,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
951,MSFT,Microsoft,2026-05-05,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
952,NFLX,Netflix,2025-03-21,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
953,TSLA,Tesla,2025-03-21,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
954,AMZN,Amazon,2026-02-20,0,8,15,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
955,GOOGL,Alphabet,2026-03-31,3,5,14,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
956,MSFT,Microsoft,2024-09-25,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
957,MSFT,Microsoft,2024-09-25,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
958,UBER,Uber,2026-02-01,0,1,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
959,MSFT,Microsoft,2024-10-30,4,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
960,NFLX,Netflix,2026-02-18,4,4,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
961,GOOGL,Alphabet,2025-12-23,0,0,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
962,GOOGL,Alphabet,2025-11-20,5,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
963,GOOGL,Alphabet,2025-11-20,5,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
964,AAPL,Apple,2025-11-20,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
965,GOOGL,Alphabet,2024-10-11,1,1,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
966,MSFT,Microsoft,2024-09-30,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
967,MSFT,Microsoft,2021-03-08,0,1,17,False,False,True,True,False,True,False,False,False,offering_registration_window;ownership_insider_window;material_filing_flag
968,MSFT,Microsoft,2024-12-06,1,2,18,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
969,AAPL,Apple,2025-06-25,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
970,GOOGL,Alphabet,2025-06-25,0,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
971,GOOGL,Alphabet,2025-11-14,4,9,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
972,HOOD,Robinhood,2026-02-08,1,5,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
973,PYPL,PayPal,2026-02-08,1,2,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
974,PYPL,PayPal,2026-02-08,1,2,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
975,AMD,nan,2026-01-25,0,0,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
976,PYPL,PayPal,2025-07-29,3,7,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
977,AMD,nan,2026-02-19,7,10,11,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
978,AMD,nan,2026-02-19,7,10,11,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
979,NVDA,Nvidia,2026-02-19,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
980,SOFI,SoFi,2026-02-19,5,6,6,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
981,AAPL,Apple,2026-02-19,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
982,AAPL,Apple,2025-03-28,0,0,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
983,NVDA,Nvidia,2025-03-28,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
984,AMZN,Amazon,2025-03-28,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
985,PYPL,PayPal,2024-08-01,0,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
986,PYPL,PayPal,2024-08-01,0,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
987,PYPL,PayPal,2024-08-01,0,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
988,NVDA,Nvidia,2026-03-21,10,15,17,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
989,GOOGL,Alphabet,2026-01-09,1,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
990,GOOGL,Alphabet,2026-01-09,1,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
991,UBER,Uber,2026-01-09,0,1,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
992,AAPL,Apple,2026-01-09,2,2,2,False,False,False,True,False,True,False,False,False,ownership_insider_window;material_filing_flag
993,TSLA,Tesla,2024-11-05,2,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
994,TSLA,Tesla,2024-11-05,2,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
995,GOOGL,Alphabet,2025-07-02,3,5,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
996,AMD,nan,2025-07-09,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
997,GOOGL,Alphabet,2025-07-09,3,10,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
998,AAPL,Apple,2022-10-02,0,4,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
999,AAPL,Apple,2022-10-02,0,4,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1000,AAPL,Apple,2022-10-02,0,4,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1001,AAPL,Apple,2022-10-02,0,4,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1002,UBER,Uber,2025-02-05,1,2,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1003,NFLX,Netflix,2025-02-05,30,43,44,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1004,AMZN,Amazon,2024-09-26,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1005,NVDA,Nvidia,2026-02-11,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1006,NVDA,Nvidia,2025-03-07,1,8,15,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1007,AMZN,Amazon,2026-05-03,4,11,14,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1008,AMZN,Amazon,2025-04-04,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1009,TSLA,Tesla,2026-01-03,2,4,4,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1010,AMZN,Amazon,2025-02-28,0,7,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1011,TSLA,Tesla,2025-02-28,0,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1012,GOOGL,Alphabet,2025-02-28,2,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1013,GOOGL,Alphabet,2025-02-28,2,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1014,AAPL,Apple,2025-02-28,7,8,8,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
1015,NVDA,Nvidia,2025-02-28,0,2,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1016,NVDA,Nvidia,2025-02-28,0,2,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1017,MSFT,Microsoft,2025-02-28,0,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1018,MSFT,Microsoft,2025-02-28,0,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1019,AAPL,Apple,2024-11-27,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1020,AAPL,Apple,2024-11-27,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1021,AMZN,Amazon,2025-02-14,1,2,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1022,GOOGL,Alphabet,2025-02-14,6,6,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1023,TSLA,Tesla,2025-01-30,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
1024,MSFT,Microsoft,2026-02-25,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1025,AMZN,Amazon,2025-03-15,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1026,TSLA,Tesla,2025-03-15,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
1027,TSLA,Tesla,2025-03-15,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
