ticker,record_date,firm,to_grade,from_grade,action,source
PYPL,2023-04-19,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2023-04-19,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2023-02-13,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2023-02-10,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2023-02-10,Canaccord Genuity,Buy,,reit,yfinance_upgrades_downgrades
PYPL,2023-02-10,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2023-02-10,Piper Sandler,Neutral,,main,yfinance_upgrades_downgrades
PYPL,2023-02-08,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2023-02-06,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2023-02-06,Raymond James,Market Perform,Outperform,down,yfinance_upgrades_downgrades
PYPL,2023-01-31,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
PYPL,2023-01-25,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2023-01-18,Jefferies,Hold,,main,yfinance_upgrades_downgrades
PYPL,2023-01-18,SMBC Nikko,Underperform,Neutral,down,yfinance_upgrades_downgrades
PYPL,2023-01-09,Keybanc,Sector Weight,Overweight,down,yfinance_upgrades_downgrades
PYPL,2023-01-03,Truist Securities,Buy,Hold,up,yfinance_upgrades_downgrades
PYPL,2022-12-12,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-12-12,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-11-07,DA Davidson,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-11-07,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-11-07,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-11-04,Goldman Sachs,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-11-04,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-11-04,Truist Securities,Hold,,main,yfinance_upgrades_downgrades
PYPL,2022-11-04,Stephens & Co.,Equal-Weight,,main,yfinance_upgrades_downgrades
PYPL,2022-11-04,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-10-28,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-10-13,Truist Securities,Hold,,main,yfinance_upgrades_downgrades
PYPL,2022-10-12,Atlantic Equities,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-09-20,Susquehanna,Neutral,Positive,down,yfinance_upgrades_downgrades
PYPL,2022-09-14,Raymond James,Outperform,Market Perform,up,yfinance_upgrades_downgrades
PYPL,2022-09-12,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-09-12,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-09-08,Wells Fargo,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-08-31,B of A Securities,Buy,Neutral,up,yfinance_upgrades_downgrades
PYPL,2022-08-08,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-08-04,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-08-04,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-08-03,Truist Securities,Hold,,main,yfinance_upgrades_downgrades
PYPL,2022-08-03,SMBC Nikko,Neutral,Underperform,up,yfinance_upgrades_downgrades
PYPL,2022-08-03,UBS,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-08-03,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-08-03,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-08-03,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-07-27,Berenberg,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-07-25,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-07-21,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-07-20,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-07-15,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-07-15,RBC Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-07-08,Redburn Partners,Neutral,Buy,down,yfinance_upgrades_downgrades
PYPL,2022-07-06,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-06-30,Truist Securities,Hold,,main,yfinance_upgrades_downgrades
PYPL,2022-06-22,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-06-02,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-05-10,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-05-02,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-05-02,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-04-28,Jefferies,Hold,,main,yfinance_upgrades_downgrades
PYPL,2022-04-28,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-04-28,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-04-28,Susquehanna,Positive,,main,yfinance_upgrades_downgrades
PYPL,2022-04-28,Citigroup,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-04-28,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-04-22,RBC Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-04-18,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-04-06,Stephens & Co.,Equal-Weight,,init,yfinance_upgrades_downgrades
PYPL,2022-04-05,Wells Fargo,Overweight,,init,yfinance_upgrades_downgrades
PYPL,2022-03-30,Goldman Sachs,Buy,,init,yfinance_upgrades_downgrades
PYPL,2022-03-09,B of A Securities,Neutral,Buy,down,yfinance_upgrades_downgrades
PYPL,2022-02-04,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-02-03,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-02-03,DZ Bank,Hold,Buy,down,yfinance_upgrades_downgrades
PYPL,2022-02-02,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-02-02,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-02-02,Rosenblatt,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-02-02,Raymond James,Market Perform,Outperform,down,yfinance_upgrades_downgrades
PYPL,2022-02-02,BTIG,Neutral,Buy,down,yfinance_upgrades_downgrades
PYPL,2022-02-02,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-01-26,BTIG,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-01-25,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2022-01-21,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-01-20,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-01-14,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2022-01-12,Jefferies,Hold,Buy,down,yfinance_upgrades_downgrades
PYPL,2022-01-11,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2022-01-03,BMO Capital,Outperform,Market Perform,up,yfinance_upgrades_downgrades
PYPL,2021-12-20,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-12-14,Mizuho,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-11-17,Bernstein,Market Perform,Outperform,down,yfinance_upgrades_downgrades
PYPL,2021-11-16,Loop Capital,Buy,,init,yfinance_upgrades_downgrades
PYPL,2021-11-10,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-11-10,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-11-09,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-11-09,SMBC Nikko,Underperform,,main,yfinance_upgrades_downgrades
PYPL,2021-11-09,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-11-09,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-11-03,SMBC Nikko,Underperform,,init,yfinance_upgrades_downgrades
PYPL,2021-07-29,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-07-29,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-07-28,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-07-22,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-07-20,Wells Fargo,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-07-14,Susquehanna,Positive,,main,yfinance_upgrades_downgrades
PYPL,2021-07-09,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-07-08,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-06-24,DA Davidson,Buy,,init,yfinance_upgrades_downgrades
PYPL,2021-05-06,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-05-06,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-04-20,Rosenblatt,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-03-12,Redburn Partners,Buy,,init,yfinance_upgrades_downgrades
PYPL,2021-02-16,BTIG,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-02-12,Susquehanna,Positive,,main,yfinance_upgrades_downgrades
PYPL,2021-02-12,Citigroup,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-02-12,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-02-12,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-02-05,BMO Capital,Market Perform,,main,yfinance_upgrades_downgrades
PYPL,2021-02-04,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-02-04,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2021-02-04,Rosenblatt,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-02-04,Atlantic Equities,Overweight,Neutral,up,yfinance_upgrades_downgrades
PYPL,2021-01-27,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2021-01-22,B of A Securities,Buy,,main,yfinance_upgrades_downgrades
PYPL,2021-01-21,BTIG,Buy,Neutral,up,yfinance_upgrades_downgrades
PYPL,2020-12-16,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-12-07,Seaport Global,Neutral,,init,yfinance_upgrades_downgrades
PYPL,2020-11-17,Rosenblatt,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-11-05,DZ Bank,Buy,Hold,up,yfinance_upgrades_downgrades
PYPL,2020-11-03,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-11-03,Rosenblatt,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-11-03,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-11-02,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-10-08,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-08-27,Mizuho,Buy,,init,yfinance_upgrades_downgrades
PYPL,2020-07-31,"Keefe, Bruyette & Woods",Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-07-30,SunTrust Robinson Humphrey,Hold,,main,yfinance_upgrades_downgrades
PYPL,2020-07-30,Rosenblatt,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-07-30,RBC Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-07-30,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-07-22,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-07-13,B of A Securities,Buy,,reit,yfinance_upgrades_downgrades
PYPL,2020-07-07,Piper Sandler,Overweight,,init,yfinance_upgrades_downgrades
PYPL,2020-07-02,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-06-30,JMP Securities,Market Outperform,,init,yfinance_upgrades_downgrades
PYPL,2020-06-26,B of A Securities,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-06-24,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-06-23,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-06-22,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-06-18,Citigroup,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-06-02,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-05-26,B of A Securities,Buy,,reit,yfinance_upgrades_downgrades
PYPL,2020-05-15,BMO Capital,Market Perform,Outperform,down,yfinance_upgrades_downgrades
PYPL,2020-05-11,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-05-08,"Keefe, Bruyette & Woods",Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-05-08,Citigroup,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-05-07,SunTrust Robinson Humphrey,Hold,,main,yfinance_upgrades_downgrades
PYPL,2020-05-07,B of A Securities,Buy,,reit,yfinance_upgrades_downgrades
PYPL,2020-05-07,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-05-07,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-05-05,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-05-04,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-04-28,DZ Bank,Hold,Buy,down,yfinance_upgrades_downgrades
PYPL,2020-04-21,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-04-09,Citigroup,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-04-09,RBC Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-04-08,Wells Fargo,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-04-06,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-03-30,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-03-23,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-01-31,Guggenheim,Buy,Neutral,up,yfinance_upgrades_downgrades
PYPL,2020-01-30,Canaccord Genuity,Buy,,main,yfinance_upgrades_downgrades
PYPL,2020-01-30,SunTrust Robinson Humphrey,Hold,,main,yfinance_upgrades_downgrades
PYPL,2020-01-30,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2020-01-24,Credit Suisse,Outperform,,init,yfinance_upgrades_downgrades
PYPL,2020-01-23,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2020-01-07,Bernstein,Outperform,Market Perform,up,yfinance_upgrades_downgrades
PYPL,2019-12-05,Compass Point,Buy,,init,yfinance_upgrades_downgrades
PYPL,2019-10-28,Barclays,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2019-10-25,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2019-10-24,Cantor Fitzgerald,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2019-09-19,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2019-09-13,B of A Securities,Buy,,reit,yfinance_upgrades_downgrades
PYPL,2019-09-12,Canaccord Genuity,Buy,Hold,up,yfinance_upgrades_downgrades
PYPL,2019-09-09,Citigroup,Buy,,main,yfinance_upgrades_downgrades
PYPL,2019-08-20,Rosenblatt,Buy,,init,yfinance_upgrades_downgrades
PYPL,2019-08-13,Guggenheim,Neutral,Sell,up,yfinance_upgrades_downgrades
PYPL,2019-07-29,Guggenheim,Sell,Neutral,down,yfinance_upgrades_downgrades
PYPL,2019-07-25,Baird,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2019-07-25,Nomura,Buy,,main,yfinance_upgrades_downgrades
PYPL,2019-07-25,Canaccord Genuity,Hold,,main,yfinance_upgrades_downgrades
PYPL,2019-07-25,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2019-07-19,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
PYPL,2019-07-10,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2019-06-14,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
PYPL,2019-05-06,BTIG,Buy,,reit,yfinance_upgrades_downgrades
PYPL,2019-04-29,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2019-04-25,Nomura,Buy,Buy,main,yfinance_upgrades_downgrades
PYPL,2019-04-25,Morgan Stanley,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2019-04-25,Canaccord Genuity,Hold,Hold,main,yfinance_upgrades_downgrades
PYPL,2019-04-25,Wedbush,Outperform,Outperform,main,yfinance_upgrades_downgrades
PYPL,2019-04-22,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2019-04-17,Morgan Stanley,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2019-04-17,UBS,Neutral,Buy,down,yfinance_upgrades_downgrades
PYPL,2019-03-21,Morgan Stanley,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2019-02-28,Nomura,Buy,Buy,main,yfinance_upgrades_downgrades
PYPL,2019-02-25,Buckingham Research,Neutral,Buy,down,yfinance_upgrades_downgrades
PYPL,2019-02-06,Guggenheim,Neutral,Buy,down,yfinance_upgrades_downgrades
PYPL,2019-02-01,Atlantic Equities,Neutral,Overweight,down,yfinance_upgrades_downgrades
PYPL,2019-01-07,Barclays,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2018-11-15,Barclays,Overweight,,init,yfinance_upgrades_downgrades
PYPL,2018-10-22,BMO Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
PYPL,2018-10-19,Canaccord Genuity,Hold,Hold,main,yfinance_upgrades_downgrades
PYPL,2018-10-19,BTIG,Buy,Neutral,up,yfinance_upgrades_downgrades
PYPL,2018-10-11,Nomura,Buy,Buy,main,yfinance_upgrades_downgrades
PYPL,2018-09-27,BMO Capital,Outperform,,init,yfinance_upgrades_downgrades
PYPL,2018-09-11,B of A Securities,Buy,Buy,main,yfinance_upgrades_downgrades
PYPL,2018-09-11,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2018-08-24,Baird,Outperform,Outperform,main,yfinance_upgrades_downgrades
PYPL,2018-07-26,Morgan Stanley,Overweight,Overweight,main,yfinance_upgrades_downgrades
PYPL,2018-07-26,Stifel,Buy,Buy,main,yfinance_upgrades_downgrades
PYPL,2018-07-25,Keybanc,Overweight,Overweight,main,yfinance_upgrades_downgrades
