event_id,ticker,creator,recommendation_type,event_date,horizon,model,alpha,top5_flag,low_lookahead_flag,duplicate_cluster_id,status
34,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF3,-0.011411,True,True,32,computed
34,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF5,-0.006796,True,True,32,computed
34,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,Carhart,-0.011391,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,SPY_adjusted,0.000046,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF3,-0.004218,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF5,-0.002411,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,Carhart,-0.004214,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,SPY_adjusted,-0.016476,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF3,-0.011411,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF5,-0.006796,True,True,32,computed
35,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,Carhart,-0.011391,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,SPY_adjusted,0.000046,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF3,-0.004218,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF5,-0.002411,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,Carhart,-0.004214,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,SPY_adjusted,-0.016476,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF3,-0.011411,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF5,-0.006796,True,True,32,computed
36,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,Carhart,-0.011391,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,SPY_adjusted,0.000046,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF3,-0.004218,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF5,-0.002411,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,Carhart,-0.004214,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,SPY_adjusted,-0.016476,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF3,-0.011411,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF5,-0.006796,True,True,32,computed
37,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,Carhart,-0.011391,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,1D,SPY_adjusted,0.000046,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,1D,FF3,-0.004218,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,1D,FF5,-0.002411,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,1D,Carhart,-0.004214,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,5D,SPY_adjusted,-0.016476,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,5D,FF3,-0.011411,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,5D,FF5,-0.006796,True,True,32,computed
38,AAPL,"Mark Roussin, CPA",sell,2023-09-08,5D,Carhart,-0.011391,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,SPY_adjusted,0.000046,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF3,-0.004218,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,FF5,-0.002411,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,1D,Carhart,-0.004214,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,SPY_adjusted,-0.016476,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF3,-0.011411,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,FF5,-0.006796,True,True,32,computed
39,AAPL,"Mark Roussin, CPA",buy,2023-09-08,5D,Carhart,-0.011391,True,True,32,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,1D,SPY_adjusted,-0.003138,True,False,33,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,1D,FF3,-0.010764,True,False,33,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,1D,FF5,-0.010408,True,False,33,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,1D,Carhart,-0.003137,True,False,33,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,5D,SPY_adjusted,0.065840,True,False,33,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,5D,FF3,0.034211,True,False,33,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,5D,FF5,0.035588,True,False,33,computed
40,AMD,Jose Najarro Stocks,buy,2025-07-11,5D,Carhart,0.046475,True,False,33,computed
41,AMZN,The Investor Channel,buy,2023-09-30,1D,SPY_adjusted,-0.023228,True,True,34,computed
41,AMZN,The Investor Channel,buy,2023-09-30,1D,FF3,-0.017917,True,True,34,computed
41,AMZN,The Investor Channel,buy,2023-09-30,1D,FF5,-0.020653,True,True,34,computed
41,AMZN,The Investor Channel,buy,2023-09-30,1D,Carhart,-0.025427,True,True,34,computed
41,AMZN,The Investor Channel,buy,2023-09-30,5D,SPY_adjusted,-0.020924,True,True,34,computed
41,AMZN,The Investor Channel,buy,2023-09-30,5D,FF3,-0.036013,True,True,34,computed
41,AMZN,The Investor Channel,buy,2023-09-30,5D,FF5,-0.048211,True,True,34,computed
41,AMZN,The Investor Channel,buy,2023-09-30,5D,Carhart,-0.033407,True,True,34,computed
42,MSFT,The Investor Channel,buy,2023-09-30,1D,SPY_adjusted,-0.012748,False,True,35,computed
42,MSFT,The Investor Channel,buy,2023-09-30,1D,FF3,-0.009608,False,True,35,computed
42,MSFT,The Investor Channel,buy,2023-09-30,1D,FF5,-0.012098,False,True,35,computed
42,MSFT,The Investor Channel,buy,2023-09-30,1D,Carhart,-0.011182,False,True,35,computed
42,MSFT,The Investor Channel,buy,2023-09-30,5D,SPY_adjusted,0.013268,False,True,35,computed
42,MSFT,The Investor Channel,buy,2023-09-30,5D,FF3,0.004363,False,True,35,computed
42,MSFT,The Investor Channel,buy,2023-09-30,5D,FF5,0.000361,False,True,35,computed
42,MSFT,The Investor Channel,buy,2023-09-30,5D,Carhart,0.004909,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,1D,SPY_adjusted,-0.012748,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,1D,FF3,-0.009608,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,1D,FF5,-0.012098,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,1D,Carhart,-0.011182,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,5D,SPY_adjusted,0.013268,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,5D,FF3,0.004363,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,5D,FF5,0.000361,False,True,35,computed
43,MSFT,The Investor Channel,buy,2023-09-30,5D,Carhart,0.004909,False,True,35,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,1D,SPY_adjusted,0.001013,True,True,36,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,1D,FF3,0.001515,True,True,36,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,1D,FF5,0.001057,True,True,36,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,1D,Carhart,0.001893,True,True,36,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,5D,SPY_adjusted,0.027744,True,True,36,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,5D,FF3,0.006411,True,True,36,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,5D,FF5,0.011683,True,True,36,computed
44,NVDA,"Value Investing with Sven Carlin, Ph.D.",buy,2025-10-05,5D,Carhart,0.006158,True,True,36,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,1D,SPY_adjusted,-0.018515,False,True,37,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,1D,FF3,-0.015560,False,True,37,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,1D,FF5,-0.004687,False,True,37,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,1D,Carhart,-0.013361,False,True,37,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,5D,SPY_adjusted,-0.000684,False,True,37,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,5D,FF3,-0.007824,False,True,37,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,5D,FF5,0.001463,False,True,37,computed
45,MSFT,"Mark Roussin, CPA",buy,2023-07-07,5D,Carhart,-0.003531,False,True,37,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,SPY_adjusted,-0.002052,True,False,38,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,FF3,-0.005799,True,False,38,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,FF5,-0.006986,True,False,38,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,Carhart,-0.005895,True,False,38,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,SPY_adjusted,-0.006959,True,False,38,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,FF3,-0.011047,True,False,38,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,FF5,-0.009647,True,False,38,computed
46,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,Carhart,-0.010960,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,SPY_adjusted,-0.002052,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,FF3,-0.005799,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,FF5,-0.006986,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,1D,Carhart,-0.005895,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,SPY_adjusted,-0.006959,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,FF3,-0.011047,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,FF5,-0.009647,True,False,38,computed
47,AAPL,"Mark Roussin, CPA",buy,2023-11-20,5D,Carhart,-0.010960,True,False,38,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,1D,SPY_adjusted,0.004006,False,False,39,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,1D,FF3,0.003105,False,False,39,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,1D,FF5,0.003096,False,False,39,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,1D,Carhart,0.003013,False,False,39,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,5D,SPY_adjusted,0.025192,False,False,39,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,5D,FF3,0.014352,False,False,39,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,5D,FF5,0.004710,False,False,39,computed
48,UBER,"Mark Roussin, CPA",buy,2023-11-20,5D,Carhart,0.014435,False,False,39,computed
49,PYPL,The Investor Channel,buy,2023-08-06,1D,SPY_adjusted,-0.014745,False,True,40,computed
49,PYPL,The Investor Channel,buy,2023-08-06,1D,FF3,-0.010008,False,True,40,computed
49,PYPL,The Investor Channel,buy,2023-08-06,1D,FF5,-0.005916,False,True,40,computed
49,PYPL,The Investor Channel,buy,2023-08-06,1D,Carhart,-0.009046,False,True,40,computed
49,PYPL,The Investor Channel,buy,2023-08-06,5D,SPY_adjusted,-0.012083,False,True,40,computed
49,PYPL,The Investor Channel,buy,2023-08-06,5D,FF3,0.009022,False,True,40,computed
49,PYPL,The Investor Channel,buy,2023-08-06,5D,FF5,0.016324,False,True,40,computed
49,PYPL,The Investor Channel,buy,2023-08-06,5D,Carhart,0.008500,False,True,40,computed
50,MSFT,Dividendology,sell,2024-11-01,1D,SPY_adjusted,-0.002500,False,True,41,computed
50,MSFT,Dividendology,sell,2024-11-01,1D,FF3,-0.000139,False,True,41,computed
50,MSFT,Dividendology,sell,2024-11-01,1D,FF5,0.003191,False,True,41,computed
50,MSFT,Dividendology,sell,2024-11-01,1D,Carhart,0.000206,False,True,41,computed
50,MSFT,Dividendology,sell,2024-11-01,5D,SPY_adjusted,-0.017889,False,True,41,computed
50,MSFT,Dividendology,sell,2024-11-01,5D,FF3,-0.011049,False,True,41,computed
50,MSFT,Dividendology,sell,2024-11-01,5D,FF5,-0.023180,False,True,41,computed
50,MSFT,Dividendology,sell,2024-11-01,5D,Carhart,-0.013884,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,1D,SPY_adjusted,-0.002500,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,1D,FF3,-0.000139,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,1D,FF5,0.003191,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,1D,Carhart,0.000206,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,5D,SPY_adjusted,-0.017889,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,5D,FF3,-0.011049,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,5D,FF5,-0.023180,False,True,41,computed
51,MSFT,Dividendology,buy,2024-11-01,5D,Carhart,-0.013884,False,True,41,computed
52,TSLA,The Investor Channel,sell,2023-04-14,1D,SPY_adjusted,0.007439,True,False,42,computed
52,TSLA,The Investor Channel,sell,2023-04-14,1D,FF3,-0.001619,True,False,42,computed
52,TSLA,The Investor Channel,sell,2023-04-14,1D,FF5,-0.012511,True,False,42,computed
52,TSLA,The Investor Channel,sell,2023-04-14,1D,Carhart,0.003029,True,False,42,computed
52,TSLA,The Investor Channel,sell,2023-04-14,5D,SPY_adjusted,-0.107045,True,False,42,computed
52,TSLA,The Investor Channel,sell,2023-04-14,5D,FF3,-0.117423,True,False,42,computed
52,TSLA,The Investor Channel,sell,2023-04-14,5D,FF5,-0.084212,True,False,42,computed
52,TSLA,The Investor Channel,sell,2023-04-14,5D,Carhart,-0.073032,True,False,42,computed
53,MSFT,The Investor Channel,buy,2023-04-14,1D,SPY_adjusted,0.005708,False,False,43,computed
53,MSFT,The Investor Channel,buy,2023-04-14,1D,FF3,0.011503,False,False,43,computed
53,MSFT,The Investor Channel,buy,2023-04-14,1D,FF5,0.018872,False,False,43,computed
53,MSFT,The Investor Channel,buy,2023-04-14,1D,Carhart,0.011479,False,False,43,computed
53,MSFT,The Investor Channel,buy,2023-04-14,5D,SPY_adjusted,-0.000698,False,False,43,computed
53,MSFT,The Investor Channel,buy,2023-04-14,5D,FF3,0.000045,False,False,43,computed
53,MSFT,The Investor Channel,buy,2023-04-14,5D,FF5,0.009270,False,False,43,computed
53,MSFT,The Investor Channel,buy,2023-04-14,5D,Carhart,-0.000185,False,False,43,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,1D,SPY_adjusted,0.039181,True,True,44,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,1D,FF3,0.013446,True,True,44,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,1D,FF5,-0.016045,True,True,44,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,1D,Carhart,0.007310,True,True,44,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,5D,SPY_adjusted,0.086297,True,True,44,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,5D,FF3,0.036064,True,True,44,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,5D,FF5,0.008381,True,True,44,computed
54,NVDA,"Mark Roussin, CPA",sell,2024-02-01,5D,Carhart,0.037907,True,True,44,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,1D,SPY_adjusted,0.068139,True,True,45,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,1D,FF3,0.053259,True,True,45,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,1D,FF5,0.025946,True,True,45,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,1D,Carhart,0.050782,True,True,45,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,5D,SPY_adjusted,0.047656,True,True,45,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,5D,FF3,0.017306,True,True,45,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,5D,FF5,-0.006929,True,True,45,computed
55,AMZN,"Mark Roussin, CPA",sell,2024-02-01,5D,Carhart,0.018050,True,True,45,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,SPY_adjusted,0.006713,True,False,46,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,FF3,0.004725,True,False,46,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,FF5,0.011897,True,False,46,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,Carhart,0.001369,True,False,46,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,SPY_adjusted,-0.046795,True,False,46,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,FF3,-0.042607,True,False,46,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,FF5,-0.042488,True,False,46,computed
56,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,Carhart,-0.044474,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,SPY_adjusted,0.006713,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,FF3,0.004725,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,FF5,0.011897,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,1D,Carhart,0.001369,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,SPY_adjusted,-0.046795,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,FF3,-0.042607,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,FF5,-0.042488,True,False,46,computed
57,NVDA,Jose Najarro Stocks,buy,2025-08-25,5D,Carhart,-0.044474,True,False,46,computed
58,TSLA,The Investor Channel,buy,2023-08-07,1D,SPY_adjusted,-0.002611,True,False,47,computed
58,TSLA,The Investor Channel,buy,2023-08-07,1D,FF3,0.000636,True,False,47,computed
58,TSLA,The Investor Channel,buy,2023-08-07,1D,FF5,-0.000228,True,False,47,computed
58,TSLA,The Investor Channel,buy,2023-08-07,1D,Carhart,0.001948,True,False,47,computed
58,TSLA,The Investor Channel,buy,2023-08-07,5D,SPY_adjusted,-0.040722,True,False,47,computed
58,TSLA,The Investor Channel,buy,2023-08-07,5D,FF3,-0.038529,True,False,47,computed
58,TSLA,The Investor Channel,buy,2023-08-07,5D,FF5,-0.038910,True,False,47,computed
58,TSLA,The Investor Channel,buy,2023-08-07,5D,Carhart,-0.039242,True,False,47,computed
59,AMZN,The Investor Channel,buy,2023-08-07,1D,SPY_adjusted,-0.011683,True,False,48,computed
59,AMZN,The Investor Channel,buy,2023-08-07,1D,FF3,-0.009964,True,False,48,computed
59,AMZN,The Investor Channel,buy,2023-08-07,1D,FF5,-0.011430,True,False,48,computed
59,AMZN,The Investor Channel,buy,2023-08-07,1D,Carhart,-0.008617,True,False,48,computed
59,AMZN,The Investor Channel,buy,2023-08-07,5D,SPY_adjusted,-0.005833,True,False,48,computed
59,AMZN,The Investor Channel,buy,2023-08-07,5D,FF3,-0.012471,True,False,48,computed
59,AMZN,The Investor Channel,buy,2023-08-07,5D,FF5,-0.014393,True,False,48,computed
59,AMZN,The Investor Channel,buy,2023-08-07,5D,Carhart,-0.013202,True,False,48,computed
60,NVDA,Couch Investor,buy,2025-08-28,1D,SPY_adjusted,-0.027283,True,True,49,computed
60,NVDA,Couch Investor,buy,2025-08-28,1D,FF3,-0.012089,True,True,49,computed
60,NVDA,Couch Investor,buy,2025-08-28,1D,FF5,-0.020455,True,True,49,computed
60,NVDA,Couch Investor,buy,2025-08-28,1D,Carhart,-0.009790,True,True,49,computed
60,NVDA,Couch Investor,buy,2025-08-28,5D,SPY_adjusted,-0.070397,True,True,49,computed
60,NVDA,Couch Investor,buy,2025-08-28,5D,FF3,-0.075605,True,True,49,computed
60,NVDA,Couch Investor,buy,2025-08-28,5D,FF5,-0.079958,True,True,49,computed
60,NVDA,Couch Investor,buy,2025-08-28,5D,Carhart,-0.072792,True,True,49,computed
61,GOOGL,Couch Investor,buy,2025-08-28,1D,SPY_adjusted,0.011965,False,True,50,computed
61,GOOGL,Couch Investor,buy,2025-08-28,1D,FF3,0.015875,False,True,50,computed
61,GOOGL,Couch Investor,buy,2025-08-28,1D,FF5,0.018118,False,True,50,computed
61,GOOGL,Couch Investor,buy,2025-08-28,1D,Carhart,0.015550,False,True,50,computed
61,GOOGL,Couch Investor,buy,2025-08-28,5D,SPY_adjusted,0.112965,False,True,50,computed
61,GOOGL,Couch Investor,buy,2025-08-28,5D,FF3,0.108767,False,True,50,computed
61,GOOGL,Couch Investor,buy,2025-08-28,5D,FF5,0.107093,False,True,50,computed
61,GOOGL,Couch Investor,buy,2025-08-28,5D,Carhart,0.108369,False,True,50,computed
62,TSLA,The Investor Channel,sell,2023-07-21,1D,SPY_adjusted,0.030299,True,False,51,computed
62,TSLA,The Investor Channel,sell,2023-07-21,1D,FF3,0.031563,True,False,51,computed
62,TSLA,The Investor Channel,sell,2023-07-21,1D,FF5,0.021864,True,False,51,computed
62,TSLA,The Investor Channel,sell,2023-07-21,1D,Carhart,0.024423,True,False,51,computed
62,TSLA,The Investor Channel,sell,2023-07-21,5D,SPY_adjusted,0.014208,True,False,51,computed
62,TSLA,The Investor Channel,sell,2023-07-21,5D,FF3,-0.006146,True,False,51,computed
62,TSLA,The Investor Channel,sell,2023-07-21,5D,FF5,-0.012784,True,False,51,computed
62,TSLA,The Investor Channel,sell,2023-07-21,5D,Carhart,-0.001078,True,False,51,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,1D,SPY_adjusted,0.010388,False,True,52,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,1D,FF3,0.005696,False,True,52,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,1D,FF5,-0.007513,False,True,52,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,1D,Carhart,0.007041,False,True,52,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,5D,SPY_adjusted,0.018167,False,True,52,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,5D,FF3,0.014064,False,True,52,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,5D,FF5,0.024727,False,True,52,computed
63,MSFT,"Mark Roussin, CPA",buy,2023-10-26,5D,Carhart,0.016983,False,True,52,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,1D,SPY_adjusted,0.003633,False,True,53,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,1D,FF3,0.000871,False,True,53,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,1D,FF5,-0.002267,False,True,53,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,1D,Carhart,0.000449,False,True,53,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,5D,SPY_adjusted,-0.001533,False,True,53,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,5D,FF3,-0.016371,False,True,53,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,5D,FF5,-0.022324,False,True,53,computed
64,GOOGL,"Mark Roussin, CPA",buy,2023-10-26,5D,Carhart,-0.017286,False,True,53,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,1D,SPY_adjusted,0.012017,True,True,54,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,1D,FF3,0.013211,True,True,54,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,1D,FF5,0.001175,True,True,54,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,1D,Carhart,0.027883,True,True,54,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,5D,SPY_adjusted,0.017825,True,True,54,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,5D,FF3,-0.030262,True,True,54,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,5D,FF5,-0.043833,True,True,54,computed
65,TSLA,"Mark Roussin, CPA",buy,2023-10-26,5D,Carhart,0.001572,True,True,54,computed
