strategy,sequence,event_date,equity,drawdown
long_top5_buys,420,2024-08-02,3046.572499,-0.952939
long_top5_buys,421,2024-08-02,3081.940040,-0.952393
long_top5_buys,422,2024-08-06,3161.741785,-0.951160
long_top5_buys,423,2024-08-06,3243.609864,-0.949896
long_top5_buys,424,2024-08-06,3476.660951,-0.946296
long_top5_buys,425,2024-08-06,3566.683342,-0.944905
long_top5_buys,426,2024-08-09,3671.832250,-0.943281
long_top5_buys,427,2024-08-09,3732.692625,-0.942341
long_top5_buys,428,2024-08-10,3811.388763,-0.941125
long_top5_buys,429,2024-08-10,4393.186162,-0.932138
long_top5_buys,430,2024-08-10,4848.913404,-0.925098
long_top5_buys,431,2024-08-15,4597.225533,-0.928986
long_top5_buys,432,2024-08-16,4840.701344,-0.925225
long_top5_buys,433,2024-08-16,5097.071991,-0.921265
long_top5_buys,434,2024-08-16,4716.915995,-0.927137
long_top5_buys,435,2024-08-16,4511.898122,-0.930304
long_top5_buys,436,2024-08-17,4708.466232,-0.927268
long_top5_buys,437,2024-08-17,4913.598148,-0.924099
long_top5_buys,438,2024-08-22,4604.685707,-0.928871
long_top5_buys,439,2024-08-22,4315.194247,-0.933343
long_top5_buys,440,2024-08-22,4043.902793,-0.937533
long_top5_buys,441,2024-08-22,4441.328791,-0.931394
long_top5_buys,442,2024-08-22,4877.812955,-0.924652
long_top5_buys,443,2024-08-22,5357.193836,-0.917247
long_top5_buys,444,2024-08-22,5883.687230,-0.909114
long_top5_buys,445,2024-08-23,6775.619066,-0.895336
long_top5_buys,446,2024-08-23,6774.511069,-0.895353
long_top5_buys,447,2024-08-24,6733.420663,-0.895988
long_top5_buys,448,2024-08-29,6937.640991,-0.892833
long_top5_buys,449,2024-08-30,7177.980887,-0.889121
long_top5_buys,450,2024-08-30,7426.646850,-0.885280
long_top5_buys,451,2024-08-30,7261.251454,-0.887835
long_top5_buys,452,2024-08-30,7099.539502,-0.890333
long_top5_buys,453,2024-09-04,8194.783413,-0.873414
long_top5_buys,454,2024-09-06,8206.582707,-0.873232
long_top5_buys,455,2024-09-06,8218.398991,-0.873049
long_top5_buys,456,2024-09-07,10238.084179,-0.841851
long_top5_buys,457,2024-09-14,11511.757482,-0.822177
long_top5_buys,458,2024-09-14,12415.860386,-0.808211
long_top5_buys,459,2024-09-20,11373.833891,-0.824307
long_top5_buys,460,2024-09-26,11147.267443,-0.827807
long_top5_buys,461,2024-09-27,11393.934035,-0.823997
long_top5_buys,462,2024-10-05,12543.914510,-0.806233
long_top5_buys,463,2024-10-11,12343.135392,-0.809334
long_top5_buys,464,2024-10-11,13490.241517,-0.791615
long_top5_buys,465,2024-10-18,13666.687657,-0.788889
long_top5_buys,466,2024-10-23,21691.806268,-0.664924
long_top5_buys,467,2024-10-23,34429.297792,-0.468167
long_top5_buys,468,2024-10-23,54646.281262,-0.155873
long_top5_buys,469,2024-10-23,86734.736033,0.000000
long_top5_buys,470,2024-10-23,90936.679667,0.000000
long_top5_buys,471,2024-10-25,114153.763677,0.000000
long_top5_buys,472,2024-10-25,122145.937106,0.000000
long_top5_buys,473,2024-10-25,130697.661390,0.000000
long_top5_buys,474,2024-10-28,143878.447547,0.000000
long_top5_buys,475,2024-10-28,158388.508625,0.000000
long_top5_buys,476,2024-10-28,203679.092610,0.000000
long_top5_buys,477,2024-10-28,261920.344641,0.000000
long_top5_buys,478,2024-10-30,281868.010816,0.000000
long_top5_buys,479,2024-10-31,317924.151841,0.000000
long_top5_buys,480,2024-10-31,331186.329949,0.000000
long_top5_buys,481,2024-11-01,360083.500357,0.000000
long_top5_buys,482,2024-11-01,391502.050370,0.000000
long_top5_buys,483,2024-11-05,574331.805498,0.000000
long_top5_buys,484,2024-11-06,773323.907716,0.000000
long_top5_buys,485,2024-11-09,858952.214768,0.000000
long_top5_buys,486,2024-11-09,821678.088627,-0.043395
long_top5_buys,487,2024-11-21,780462.219643,-0.091379
long_top5_buys,488,2024-11-23,866152.579799,0.000000
long_top5_buys,489,2024-11-23,961251.259331,0.000000
long_top5_buys,490,2024-11-23,1081002.702931,0.000000
long_top5_buys,491,2024-11-29,1137923.113788,0.000000
long_top5_buys,492,2024-11-29,1328534.440186,0.000000
long_top5_buys,493,2024-11-29,1398704.595292,0.000000
long_top5_buys,494,2024-12-06,1394401.446429,-0.003077
long_top5_buys,495,2024-12-10,1277171.425579,-0.086890
long_top5_buys,496,2024-12-10,1169797.158839,-0.163657
long_top5_buys,497,2024-12-10,1071450.053941,-0.233970
long_top5_buys,498,2024-12-10,981371.179966,-0.298371
long_top5_buys,499,2024-12-10,984595.670121,-0.296066
long_top5_buys,500,2024-12-14,1024725.639008,-0.267375
long_top5_buys,501,2024-12-14,991412.859235,-0.291192
long_top5_buys,502,2024-12-14,948006.925698,-0.322225
long_top5_buys,503,2024-12-14,906501.386178,-0.351899
long_top5_buys,504,2024-12-14,943448.402631,-0.325484
long_top5_buys,505,2024-12-16,866676.740899,-0.380372
long_top5_buys,506,2024-12-19,817238.924401,-0.415717
long_top5_buys,507,2024-12-20,863247.285541,-0.382824
long_top5_buys,508,2024-12-20,899200.729059,-0.357119
long_top5_buys,509,2024-12-20,949823.320133,-0.320926
long_top5_buys,510,2024-12-28,897102.809184,-0.358619
long_top5_buys,511,2024-12-28,781197.116915,-0.441485
long_top5_buys,512,2024-12-28,680266.441292,-0.513645
long_top5_buys,513,2024-12-29,657688.912211,-0.529787
long_top5_buys,514,2025-01-03,604335.271148,-0.567932
long_top5_buys,515,2025-01-09,577096.945109,-0.587406
long_top5_buys,516,2025-01-12,603312.340292,-0.568664
long_top5_buys,517,2025-01-18,502686.512519,-0.640606
long_top5_buys,518,2025-01-18,554399.493509,-0.603634
long_top5_buys,519,2025-01-22,509536.285960,-0.635708
long_top5_buys,520,2025-01-22,464470.044583,-0.667928
long_top5_buys,521,2025-01-23,409864.223047,-0.706969
long_top5_buys,522,2025-01-27,453349.425988,-0.675879
long_top5_buys,523,2025-01-30,453554.987717,-0.675732
long_top5_buys,524,2025-01-30,321401.400027,-0.770215
long_top5_buys,525,2025-02-01,285158.522510,-0.796127
long_top5_buys,526,2025-02-01,286010.002425,-0.795518
long_top5_buys,527,2025-02-04,235871.487992,-0.831364
long_top5_buys,528,2025-02-04,194979.219064,-0.860600
long_top5_buys,529,2025-02-06,158333.703721,-0.886800
long_top5_buys,530,2025-02-06,128575.557202,-0.908075
long_top5_buys,531,2025-02-07,107379.415798,-0.923229
long_top5_buys,532,2025-02-08,91336.132393,-0.934699
long_top5_buys,533,2025-02-08,64378.565383,-0.953973
long_top5_buys,534,2025-02-08,55628.981429,-0.960228
long_top5_buys,535,2025-02-08,39210.265689,-0.971967
long_top5_buys,536,2025-02-11,34527.710101,-0.975315
long_top5_buys,537,2025-02-11,25210.877115,-0.981976
long_top5_buys,538,2025-02-11,18408.064799,-0.986839
long_top5_buys,539,2025-02-14,15475.421604,-0.988936
long_top5_buys,540,2025-02-15,13312.575148,-0.990482
long_top5_buys,541,2025-02-17,11190.805340,-0.991999
long_top5_buys,542,2025-02-22,10105.339271,-0.992775
long_top5_buys,543,2025-02-22,9125.159333,-0.993476
long_top5_buys,544,2025-02-22,8802.049724,-0.993707
long_top5_buys,545,2025-02-22,8490.380992,-0.993930
long_top5_buys,546,2025-02-22,7844.895380,-0.994391
long_top5_buys,547,2025-02-22,6819.186896,-0.995125
long_top5_buys,548,2025-02-28,5899.790265,-0.995782
long_top5_buys,549,2025-02-28,5404.207031,-0.996136
long_top5_buys,550,2025-02-28,4766.864462,-0.996592
long_top5_buys,551,2025-02-28,4260.475959,-0.996954
long_top5_buys,552,2025-02-28,3686.057439,-0.997365
long_top5_buys,553,2025-03-01,3550.811190,-0.997461
long_top5_buys,554,2025-03-01,3319.380536,-0.997627
long_top5_buys,555,2025-03-01,3103.033800,-0.997781
long_top5_buys,556,2025-03-05,2649.241216,-0.998106
long_top5_buys,557,2025-03-06,2291.798099,-0.998361
long_top5_buys,558,2025-03-07,2029.727679,-0.998549
long_top5_buys,559,2025-03-07,1753.740187,-0.998746
long_top5_buys,560,2025-03-07,1326.747596,-0.999051
long_top5_buys,561,2025-03-11,1286.379852,-0.999080
long_top5_buys,562,2025-03-12,1125.701182,-0.999195
long_top5_buys,563,2025-03-15,1030.008192,-0.999264
long_top5_buys,564,2025-03-15,942.449820,-0.999326
long_top5_buys,565,2025-03-15,1003.845001,-0.999282
long_top5_buys,566,2025-03-15,918.510695,-0.999343
long_top5_buys,567,2025-03-15,978.346380,-0.999301
long_top5_buys,568,2025-03-15,895.179647,-0.999360
long_top5_buys,569,2025-03-15,953.495448,-0.999318
long_top5_buys,570,2025-03-18,859.678583,-0.999385
long_top5_buys,571,2025-03-19,756.719198,-0.999459
long_top5_buys,572,2025-03-19,772.505339,-0.999448
long_top5_buys,573,2025-03-21,737.215097,-0.999473
long_top5_buys,574,2025-03-26,770.300801,-0.999449
long_top5_buys,575,2025-03-26,721.880489,-0.999484
long_top5_buys,576,2025-03-28,700.110946,-0.999499
long_top5_buys,577,2025-03-28,678.997901,-0.999515
long_top5_buys,578,2025-04-04,732.930563,-0.999476
long_top5_buys,579,2025-04-04,791.147085,-0.999434
long_top5_buys,580,2025-04-09,805.223261,-0.999424
long_top5_buys,581,2025-04-16,947.598859,-0.999323
long_top5_buys,582,2025-04-16,1115.148606,-0.999203
long_top5_buys,583,2025-04-18,1357.290866,-0.999030
long_top5_buys,584,2025-04-18,1652.011655,-0.998819
long_top5_buys,585,2025-04-22,2318.835592,-0.998342
long_top5_buys,586,2025-04-25,2215.451445,-0.998416
long_top5_buys,587,2025-04-30,2457.262006,-0.998243
long_top5_buys,588,2025-05-02,2654.575842,-0.998102
long_top5_buys,589,2025-05-03,2945.377096,-0.997894
long_top5_buys,590,2025-05-03,3665.171533,-0.997380
long_top5_buys,591,2025-05-14,3420.188681,-0.997555
long_top5_buys,592,2025-05-14,3441.732715,-0.997539
long_top5_buys,593,2025-05-17,3794.579407,-0.997287
long_top5_buys,594,2025-05-22,3965.760486,-0.997165
long_top5_buys,595,2025-05-22,4144.663886,-0.997037
long_top5_buys,596,2025-06-02,4400.451315,-0.996854
long_top5_buys,597,2025-06-13,6053.257071,-0.995672
long_top5_buys,598,2025-06-13,8326.855256,-0.994047
long_top5_buys,599,2025-06-25,8815.002441,-0.993698
long_top5_buys,600,2025-06-27,9239.676408,-0.993394
long_top5_buys,601,2025-07-08,10912.729357,-0.992198
long_top5_buys,602,2025-07-09,13565.337386,-0.990301
long_top5_buys,603,2025-07-11,15927.269128,-0.988613
long_top5_buys,604,2025-07-16,16877.270149,-0.987934
long_top5_buys,605,2025-07-16,19035.405195,-0.986391
long_top5_buys,606,2025-07-16,20170.794710,-0.985579
long_top5_buys,607,2025-07-16,21373.905891,-0.984719
long_top5_buys,608,2025-07-17,22066.593407,-0.984224
long_top5_buys,609,2025-07-17,22781.729603,-0.983712
long_top5_buys,610,2025-07-17,23705.838064,-0.983052
long_top5_buys,611,2025-07-21,24235.828422,-0.982673
long_top5_buys,612,2025-07-23,23267.924797,-0.983365
long_top5_buys,613,2025-07-25,25458.070582,-0.981799
long_top5_buys,614,2025-07-25,27854.368768,-0.980086
long_top5_buys,615,2025-07-25,28797.763807,-0.979411
long_top5_buys,616,2025-07-28,31032.493132,-0.977813
long_top5_buys,617,2025-07-28,29696.884649,-0.978768
long_top5_buys,618,2025-07-29,27897.130693,-0.980055
long_top5_buys,619,2025-07-29,30399.834269,-0.978266
long_top5_buys,620,2025-08-01,31822.945899,-0.977248
long_top5_buys,621,2025-08-05,35008.310034,-0.974971
long_top5_buys,622,2025-08-05,32406.279493,-0.976831
long_top5_buys,623,2025-08-05,35650.033253,-0.974512
long_top5_buys,624,2025-08-05,33000.305939,-0.976407
long_top5_buys,625,2025-08-05,30547.522476,-0.978160
long_top5_buys,626,2025-08-05,28277.044799,-0.979783
long_top5_buys,627,2025-08-06,26129.605706,-0.981319
long_top5_buys,628,2025-08-06,24258.426306,-0.982657
long_top5_buys,629,2025-08-07,22525.710521,-0.983895
long_top5_buys,630,2025-08-08,22986.597467,-0.983566
long_top5_buys,631,2025-08-11,21229.285489,-0.984822
long_top5_buys,632,2025-08-11,20624.667316,-0.985254
long_top5_buys,633,2025-08-11,19047.923521,-0.986382
long_top5_buys,634,2025-08-11,18505.431372,-0.986770
long_top5_buys,635,2025-08-12,17854.983275,-0.987235
long_top5_buys,636,2025-08-13,17440.644382,-0.987531
long_top5_buys,637,2025-08-13,17035.920548,-0.987820
long_top5_buys,638,2025-08-14,15130.159932,-0.989183
long_top5_buys,639,2025-08-15,15290.114682,-0.989068
long_top5_buys,640,2025-08-15,15451.760459,-0.988953
long_top5_buys,641,2025-08-17,14418.975565,-0.989691
long_top5_buys,642,2025-08-20,13701.256419,-0.990204
long_top5_buys,643,2025-08-20,13766.985900,-0.990157
long_top5_buys,644,2025-08-20,13833.030707,-0.990110
long_top5_buys,645,2025-08-20,13144.477561,-0.990602
long_top5_buys,646,2025-08-21,13760.679791,-0.990162
long_top5_buys,647,2025-08-21,14405.769072,-0.989701
long_top5_buys,648,2025-08-22,16056.628000,-0.988520
long_top5_buys,649,2025-08-25,15763.771161,-0.988730
long_top5_buys,650,2025-08-25,15476.255739,-0.988935
long_top5_buys,651,2025-08-25,15193.984310,-0.989137
long_top5_buys,652,2025-08-27,14871.534789,-0.989368
long_top5_buys,653,2025-08-27,14555.928350,-0.989593
long_top5_buys,654,2025-08-27,14247.019770,-0.989814
long_top5_buys,655,2025-08-27,13944.666903,-0.990030
long_top5_buys,656,2025-08-27,13648.730625,-0.990242
long_top5_buys,657,2025-08-28,13742.654608,-0.990175
long_top5_buys,658,2025-08-28,13837.224930,-0.990107
long_top5_buys,659,2025-08-28,13932.446040,-0.990039
long_top5_buys,660,2025-08-28,14028.322415,-0.989970
long_top5_buys,661,2025-08-29,14992.785727,-0.989281
long_top5_buys,662,2025-08-29,19933.140687,-0.985749
long_top5_buys,663,2025-09-01,27757.068584,-0.980155
long_top5_buys,664,2025-09-03,29859.632710,-0.978652
long_top5_buys,665,2025-09-10,29449.220424,-0.978945
long_top5_buys,666,2025-09-12,31085.404575,-0.977776
long_top5_buys,667,2025-09-12,32843.238306,-0.976519
long_top5_buys,668,2025-09-12,34700.474940,-0.975191
long_top5_buys,669,2025-09-12,36662.735562,-0.973788
long_top5_buys,670,2025-09-13,38285.724134,-0.972628
long_top5_buys,671,2025-09-15,38681.098752,-0.972345
long_top5_buys,672,2025-09-15,40395.625086,-0.971119
long_top5_buys,673,2025-09-15,42186.147207,-0.969839
long_top5_buys,674,2025-09-15,44056.033603,-0.968502
long_top5_buys,675,2025-09-15,44510.997897,-0.968177
long_top5_buys,676,2025-09-15,44970.660584,-0.967848
long_top5_buys,677,2025-09-15,46963.969572,-0.966423
long_top5_buys,678,2025-09-18,69198.460395,-0.950527
long_top5_buys,679,2025-09-19,72494.561048,-0.948170
long_top5_buys,680,2025-09-21,107809.758044,-0.922922
long_top5_buys,681,2025-09-22,160328.495844,-0.885374
long_top5_buys,682,2025-09-22,164116.200732,-0.882666
long_top5_buys,683,2025-09-25,256973.401995,-0.816278
long_top5_buys,684,2025-09-25,402369.351949,-0.712327
long_top5_buys,685,2025-09-26,412345.462030,-0.705195
long_top5_buys,686,2025-09-27,658297.695361,-0.529352
long_top5_buys,687,2025-09-29,677630.251194,-0.515530
long_top5_buys,688,2025-09-30,701519.503675,-0.498451
long_top5_buys,689,2025-10-03,771779.713993,-0.448218
long_top5_buys,690,2025-10-03,849076.788045,-0.392955
long_top5_buys,691,2025-10-03,934115.498147,-0.332157
long_top5_buys,692,2025-10-03,1027671.202611,-0.265269
long_top5_buys,693,2025-10-04,1258876.891798,-0.099969
long_top5_buys,694,2025-10-04,1542099.286889,0.000000
long_top5_buys,695,2025-10-05,1647539.131184,0.000000
long_top5_buys,696,2025-10-07,1854544.186996,0.000000
long_top5_buys,697,2025-10-07,2087558.393255,0.000000
long_top5_buys,698,2025-10-07,2524703.229729,0.000000
long_top5_buys,699,2025-10-07,3053388.311817,0.000000
long_top5_buys,700,2025-10-08,3029124.526083,-0.007947
long_top5_buys,701,2025-10-09,2979683.256184,-0.024139
long_top5_buys,702,2025-10-09,2980550.317248,-0.023855
long_top5_buys,703,2025-10-09,2904687.361710,-0.048700
long_top5_buys,704,2025-10-12,3180619.994934,0.000000
long_top5_buys,705,2025-10-12,3482765.025086,0.000000
long_top5_buys,706,2025-10-13,3813612.515574,0.000000
long_top5_buys,707,2025-10-16,3979436.340281,0.000000
long_top5_buys,708,2025-10-16,4177315.578880,0.000000
long_top5_buys,709,2025-10-22,3750634.865694,-0.102142
long_top5_buys,710,2025-10-22,3748747.780314,-0.102594
long_top5_buys,711,2025-10-22,3365841.977232,-0.194257
long_top5_buys,712,2025-10-22,3022047.062006,-0.276558
long_top5_buys,713,2025-10-22,2713368.157731,-0.350452
long_top5_buys,714,2025-10-22,2436218.433509,-0.416798
long_top5_buys,715,2025-10-22,2187377.425675,-0.476368
long_top5_buys,716,2025-10-22,1963953.616205,-0.529853
long_top5_buys,717,2025-10-22,1951744.821145,-0.532775
long_top5_buys,718,2025-10-22,1752389.073054,-0.580499
long_top5_buys,719,2025-10-23,1744837.694902,-0.582306
long_top5_buys,720,2025-10-29,1801420.791881,-0.568761
long_top5_buys,721,2025-10-29,1535544.080501,-0.632409
long_top5_buys,722,2025-10-30,1357860.117380,-0.674944
long_top5_buys,723,2025-10-30,1200736.678148,-0.712558
long_top5_buys,724,2025-10-30,1061794.622138,-0.745819
long_top5_buys,725,2025-10-31,1122357.880883,-0.731321
long_top5_buys,726,2025-11-01,971499.272253,-0.767435
long_top5_buys,727,2025-11-01,840917.903339,-0.798694
long_top5_buys,728,2025-11-01,727888.265439,-0.825752
long_top5_buys,729,2025-11-03,630051.191514,-0.849173
long_top5_buys,730,2025-11-04,542629.838990,-0.870101
long_top5_buys,731,2025-11-04,467338.441905,-0.888125
long_top5_buys,732,2025-11-04,402493.935255,-0.903648
long_top5_buys,733,2025-11-04,370494.359320,-0.911308
long_top5_buys,734,2025-11-04,319087.238072,-0.923614
long_top5_buys,735,2025-11-04,274812.997659,-0.934213
long_top5_buys,736,2025-11-04,236681.931057,-0.943341
long_top5_buys,737,2025-11-07,224009.861984,-0.946375
long_top5_buys,738,2025-11-11,209278.234286,-0.949901
long_top5_buys,739,2025-11-11,195515.407036,-0.953196
long_top5_buys,740,2025-11-11,182657.668720,-0.956274
long_top5_buys,741,2025-11-12,148257.408173,-0.964509
long_top5_buys,742,2025-11-13,139508.165513,-0.966603
long_top5_buys,743,2025-11-13,131275.249478,-0.968574
long_top5_buys,744,2025-11-13,122636.678078,-0.970642
long_top5_buys,745,2025-11-14,103627.260186,-0.975193
long_top5_buys,746,2025-11-14,96589.343415,-0.976878
long_top5_buys,747,2025-11-14,81617.418036,-0.980462
long_top5_buys,748,2025-11-17,82749.967290,-0.980191
long_top5_buys,749,2025-11-19,80094.173948,-0.980826
long_top5_buys,750,2025-11-19,95201.428995,-0.977210
long_top5_buys,751,2025-11-19,92146.016049,-0.977941
long_top5_buys,752,2025-11-19,89188.664112,-0.978649
long_top5_buys,753,2025-11-19,86326.225997,-0.979335
long_top5_buys,754,2025-11-19,83555.655521,-0.979998
long_top5_buys,755,2025-11-19,80874.004265,-0.980640
long_top5_buys,756,2025-11-20,82041.907805,-0.980360
long_top5_buys,757,2025-11-22,84565.012347,-0.979756
long_top5_buys,758,2025-11-22,87165.712067,-0.979134
long_top5_buys,759,2025-11-22,89846.393317,-0.978492
long_top5_buys,760,2025-11-22,92609.515837,-0.977830
long_top5_buys,761,2025-11-22,91669.775995,-0.978055
long_top5_buys,762,2025-11-24,91436.334674,-0.978111
long_top5_buys,763,2025-11-25,95137.913933,-0.977225
long_top5_buys,764,2025-11-25,98989.342691,-0.976303
long_top5_buys,765,2025-11-25,102996.687245,-0.975344
long_top5_buys,766,2025-11-25,107166.259468,-0.974346
long_top5_buys,767,2025-11-25,111504.626757,-0.973307
long_top5_buys,768,2025-11-25,116018.622371,-0.972227
long_top5_buys,769,2025-11-26,116470.477150,-0.972118
long_top5_buys,770,2025-11-26,125205.784538,-0.970027
long_top5_buys,771,2025-11-28,132355.915259,-0.968316
long_top5_buys,772,2025-12-01,136873.159645,-0.967234
long_top5_buys,773,2025-12-04,139412.042300,-0.966626
long_top5_buys,774,2025-12-05,129837.059850,-0.968919
long_top5_buys,775,2025-12-09,129435.249659,-0.969015
long_top5_buys,776,2025-12-09,129034.682961,-0.969111
long_top5_buys,777,2025-12-09,117969.881835,-0.971759
long_top5_buys,778,2025-12-09,107853.894015,-0.974181
long_top5_buys,779,2025-12-10,108265.024884,-0.974083
long_top5_buys,780,2025-12-10,101280.974455,-0.975755
long_top5_buys,781,2025-12-10,94295.809693,-0.977427
long_top5_buys,782,2025-12-10,94655.258173,-0.977341
long_top5_buys,783,2025-12-10,88549.157914,-0.978802
long_top5_buys,784,2025-12-11,88143.835883,-0.978899
long_top5_buys,785,2025-12-11,87740.369159,-0.978996
long_top5_buys,786,2025-12-12,91578.507523,-0.978077
long_top5_buys,787,2025-12-13,96939.134564,-0.976794
long_top5_buys,788,2025-12-13,91073.754473,-0.978198
long_top5_buys,789,2025-12-15,83806.351025,-0.979938
long_top5_buys,790,2025-12-17,74985.904088,-0.982049
long_top5_buys,791,2025-12-17,77926.139262,-0.981345
long_top5_buys,792,2025-12-21,71406.091329,-0.982906
long_top5_buys,793,2025-12-22,65431.573117,-0.984336
long_top5_buys,794,2025-12-22,78883.970121,-0.981116
long_top5_buys,795,2025-12-26,73793.296952,-0.982335
long_top5_buys,796,2025-12-28,75290.744430,-0.981976
long_top5_buys,797,2025-12-31,74743.220551,-0.982107
long_top5_buys,798,2025-12-31,85762.959513,-0.979469
long_top5_buys,799,2025-12-31,90059.262812,-0.978441
long_top5_buys,800,2025-12-31,103337.116776,-0.975262
long_top5_buys,801,2025-12-31,108513.799090,-0.974023
long_top5_buys,802,2025-12-31,107724.672927,-0.974212
long_top5_buys,803,2025-12-31,106941.285390,-0.974400
long_top5_buys,804,2026-01-03,98755.093149,-0.976359
long_top5_buys,805,2026-01-03,88524.903933,-0.978808
long_top5_buys,806,2026-01-07,87637.609826,-0.979021
long_top5_buys,807,2026-01-12,72345.857025,-0.982681
long_top5_buys,808,2026-01-12,68830.984928,-0.983523
long_top5_buys,809,2026-01-13,56458.856858,-0.986484
long_top5_buys,810,2026-01-13,56661.064710,-0.986436
long_top5_buys,811,2026-01-14,56417.317811,-0.986494
long_top5_buys,812,2026-01-16,48559.441007,-0.988375
long_top5_buys,813,2026-01-16,48894.355460,-0.988295
long_top5_buys,814,2026-01-20,42753.087109,-0.989765
long_top5_buys,815,2026-01-20,37383.179309,-0.991051
long_top5_buys,816,2026-01-21,29859.476476,-0.992852
long_top5_buys,817,2026-01-22,23061.651140,-0.994479
long_top5_buys,818,2026-01-23,18933.040321,-0.995468
long_top5_buys,819,2026-01-23,17212.739953,-0.995879
long_top5_buys,820,2026-01-24,18008.789660,-0.995689
long_top5_buys,821,2026-01-25,19308.846426,-0.995378
long_top5_buys,822,2026-01-25,16152.688485,-0.996133
long_top5_buys,823,2026-01-26,16899.713245,-0.995954
long_top5_buys,824,2026-01-26,18119.705646,-0.995662
long_top5_buys,825,2026-01-27,14598.280989,-0.996505
long_top5_buys,826,2026-01-27,12368.582961,-0.997039
long_top5_buys,827,2026-01-27,12099.501132,-0.997104
long_top5_buys,828,2026-01-28,9554.467359,-0.997713
long_top5_buys,829,2026-01-28,7544.761187,-0.998194
long_top5_buys,830,2026-01-28,5957.780714,-0.998574
long_top5_buys,831,2026-01-28,4704.608954,-0.998874
long_top5_buys,832,2026-01-28,4839.379258,-0.998842
long_top5_buys,833,2026-01-29,4673.465430,-0.998881
long_top5_buys,834,2026-01-29,4418.288835,-0.998942
long_top5_buys,835,2026-01-29,3797.861835,-0.999091
long_top5_buys,836,2026-01-29,3667.655509,-0.999122
long_top5_buys,837,2026-01-30,3334.847061,-0.999202
long_top5_buys,838,2026-01-30,2900.491148,-0.999306
long_top5_buys,839,2026-01-30,2637.296320,-0.999369
long_top5_buys,840,2026-01-30,2120.689881,-0.999492
long_top5_buys,841,2026-01-30,1992.449543,-0.999523
long_top5_buys,842,2026-01-30,1732.937720,-0.999585
long_top5_buys,843,2026-01-30,1507.226696,-0.999639
long_top5_buys,844,2026-01-31,1341.296529,-0.999679
long_top5_buys,845,2026-02-02,1319.371313,-0.999684
long_top5_buys,846,2026-02-03,1338.021022,-0.999680
long_top5_buys,847,2026-02-03,1098.915441,-0.999737
long_top5_buys,848,2026-02-03,902.538246,-0.999784
long_top5_buys,849,2026-02-04,865.296609,-0.999793
long_top5_buys,850,2026-02-04,881.165570,-0.999789
long_top5_buys,851,2026-02-04,844.805838,-0.999798
long_top5_buys,852,2026-02-04,809.946426,-0.999806
long_top5_buys,853,2026-02-04,776.525426,-0.999814
long_top5_buys,854,2026-02-04,744.483484,-0.999822
long_top5_buys,855,2026-02-04,713.763695,-0.999829
long_top5_buys,856,2026-02-05,756.703683,-0.999819
long_top5_buys,857,2026-02-05,802.226939,-0.999808
long_top5_buys,858,2026-02-05,850.488871,-0.999796
long_top5_buys,859,2026-02-05,813.226383,-0.999805
long_top5_buys,860,2026-02-05,854.199232,-0.999796
long_top5_buys,861,2026-02-05,897.236419,-0.999785
long_top5_buys,862,2026-02-06,891.896296,-0.999786
long_top5_buys,863,2026-02-06,906.671591,-0.999783
long_top5_buys,864,2026-02-06,901.275312,-0.999784
long_top5_buys,865,2026-02-09,915.992253,-0.999781
long_top5_buys,866,2026-02-09,930.949507,-0.999777
long_top5_buys,867,2026-02-09,909.027680,-0.999782
long_top5_buys,868,2026-02-09,887.622065,-0.999788
long_top5_buys,869,2026-02-09,839.501450,-0.999799
long_top5_buys,870,2026-02-09,793.989596,-0.999810
long_top5_buys,871,2026-02-09,750.945075,-0.999820
long_top5_buys,872,2026-02-09,733.261959,-0.999824
long_top5_buys,873,2026-02-10,740.534319,-0.999823
long_top5_buys,874,2026-02-10,717.512210,-0.999828
long_top5_buys,875,2026-02-10,695.205824,-0.999834
long_top5_buys,876,2026-02-12,735.751367,-0.999824
long_top5_buys,877,2026-02-16,715.772798,-0.999829
long_top5_buys,878,2026-02-18,727.859137,-0.999826
long_top5_buys,879,2026-02-18,689.602661,-0.999835
long_top5_buys,880,2026-02-18,653.356956,-0.999844
long_top5_buys,881,2026-02-19,645.169776,-0.999846
long_top5_buys,882,2026-02-19,637.085189,-0.999847
long_top5_buys,883,2026-02-19,637.078486,-0.999847
long_top5_buys,884,2026-02-19,583.981582,-0.999860
long_top5_buys,885,2026-02-20,582.605007,-0.999861
long_top5_buys,886,2026-02-21,586.739826,-0.999860
long_top5_buys,887,2026-02-22,611.446433,-0.999854
long_top5_buys,888,2026-02-25,543.572789,-0.999870
long_top5_buys,889,2026-02-25,474.640502,-0.999886
long_top5_buys,890,2026-02-25,457.494499,-0.999890
long_top5_buys,891,2026-02-25,399.478088,-0.999904
long_top5_buys,892,2026-02-26,395.164816,-0.999905
long_top5_buys,893,2026-02-26,357.071453,-0.999915
long_top5_buys,894,2026-02-26,322.650240,-0.999923
long_top5_buys,895,2026-02-26,291.547185,-0.999930
long_top5_buys,896,2026-02-27,278.254018,-0.999933
long_top5_buys,897,2026-02-27,265.566956,-0.999936
long_top5_buys,898,2026-02-27,259.371757,-0.999938
long_top5_buys,899,2026-02-27,247.545636,-0.999941
long_top5_buys,900,2026-02-27,236.258731,-0.999943
long_top5_buys,901,2026-02-28,235.532041,-0.999944
long_top5_buys,902,2026-02-28,216.506863,-0.999948
long_top5_buys,903,2026-03-01,206.390119,-0.999951
