event_id,ticker,event_date,control_event_id,control_event_date,bhar_5d_event,bhar_21d_event,bhar_63d_event
271,AAPL,2023-09-14,2156,2023-08-08,0.0284434576609972,0.056194435314592,0.0795157217990378
272,AAPL,2023-09-14,34,2023-09-08,0.0284434576609972,0.056194435314592,0.0795157217990378
273,NVDA,2025-08-28,1857,2024-12-28,-0.0703974740544708,-0.0161994601939832,-0.0497497861650662
274,MSFT,2025-01-10,113,2024-08-02,-0.0053805490008023,-0.0606827729097106,0.0064821753769904
275,MSFT,2023-05-05,104,2023-02-25,-0.0028875633557895,0.0391615790004389,-0.0313776240777274
276,AAPL,2024-09-06,790,2023-12-26,-0.0324578705460567,-0.0500642807414524,-0.0243036959393661
277,AAPL,2024-09-06,452,2024-02-10,-0.0324578705460567,-0.0500642807414524,-0.0243036959393661
278,UBER,2025-09-12,1092,2025-02-07,0.014956063246696,-0.0302359131919258,-0.1601962311062987
279,NFLX,2026-02-24,1405,2025-12-08,0.2621350485457115,0.2242776780955107,0.0390799642876105
280,NVDA,2025-08-21,909,2024-12-20,0.0086236620743511,-0.0027627086027199,0.0205110719088508
281,MSFT,2025-08-21,1460,2024-07-30,-0.0103276502798073,-0.0318934531271506,-0.0794514645547305
282,AAPL,2023-08-03,130,2023-03-31,-0.0625206384874366,-0.0128424296681615,-0.0337371296563725
283,AAPL,2023-08-03,221,2023-04-28,-0.0625206384874366,-0.0128424296681615,-0.0337371296563725
284,AAPL,2023-08-03,2233,2022-11-02,-0.0625206384874366,-0.0128424296681615,-0.0337371296563725
285,GOOGL,2025-08-08,774,2024-08-23,0.0024880806279339,0.170129502507667,0.3600659844381102
286,NFLX,2023-07-28,13,2023-06-16,0.0357955114714015,0.0128587165479104,0.0416883591896555
287,MSFT,2023-07-28,765,2022-10-15,-0.0091705204461126,-0.0103392984629122,0.0650017128715253
288,AMD,2023-08-25,2255,2022-09-20,0.0449137864470958,-0.0329053531381841,0.1576924021055488
289,NVDA,2023-08-25,28,2023-05-24,0.0286292771004141,-0.0605620270897503,-0.0002052645553869
290,AMZN,2023-08-25,231,2023-02-16,0.0109682329870732,-0.0260194341290879,0.062662329123643
291,NVDA,2023-08-12,147,2023-02-17,0.0930292151879932,0.0432421894943976,0.1180840404230226
292,AAPL,2023-08-12,1000,2022-10-02,-0.0006003196874956,-0.0256837730856379,0.0533085198751298
293,GOOGL,2023-08-12,75,2023-04-18,-0.0029673147411257,0.0445361921726922,0.0228627547043068
294,MSFT,2023-08-12,1675,2022-11-17,0.0150084905265056,0.0428604805629603,0.1564998893339261
295,TSLA,2023-08-12,239,2023-04-21,-0.0157974054291035,0.135118815170199,-0.0914610765167192
296,NVDA,2024-02-29,404,2023-10-20,0.1581734388599149,0.111364260991644,0.3650256503567726
297,NVDA,2024-02-29,326,2023-08-23,0.1581734388599149,0.111364260991644,0.3650256503567726
298,GOOGL,2025-08-03,1283,2024-07-18,0.0230321451107839,0.1627138543876136,0.3593697570719119
299,MSFT,2025-07-30,959,2024-10-30,0.0254442540438375,-0.0281728613386239,-0.0279986501877216
300,GOOGL,2025-07-30,1328,2024-12-14,0.0004090168956901,0.054092835228604,0.2762725798489289
301,MSFT,2023-06-26,1747,2022-10-17,-4.9301068265616976e-05,-0.027883809779124,-0.0369769278961314
302,PYPL,2025-09-12,321,2025-07-28,0.0075164857669258,0.0180912326216571,-0.1268247868866049
303,AAPL,2023-05-19,130,2023-03-31,-0.001802971267182,0.00739518696126,-0.0481564574321806
304,TSLA,2023-05-19,1991,2022-10-25,0.0689883003926321,0.3974796007726155,0.2304961306406381
305,META,2026-02-05,1529,2026-02-02,-0.0358247721444574,-0.0350083904357321,-0.1614687538141674
306,META,2026-02-05,1483,2026-01-28,-0.0358247721444574,-0.0350083904357321,-0.1614687538141674
307,AMD,2025-08-11,1288,2024-12-28,0.0108000530537453,-0.0995658919908297,0.2975417306807366
308,PYPL,2025-09-13,138,2025-08-19,-0.0032761982824223,0.0256227208352446,-0.1134932308415216
309,PYPL,2023-08-05,,,-0.0120828464480793,-0.0151853276046153,-0.097010463873648
310,PYPL,2023-08-05,,,-0.0120828464480793,-0.0151853276046153,-0.097010463873648
311,MSFT,2023-07-25,1747,2022-10-17,-0.0439952000919401,-0.0391021478253158,0.0138222161938189
312,AAPL,2023-02-03,1185,2022-06-24,-0.0106445804432335,0.0168734968666862,0.1206474454872348
313,NVDA,2026-02-09,1369,2025-11-19,-0.0106830826991745,0.0043430785851131,0.0865068555325092
314,AAPL,2023-10-19,2233,2022-11-02,-0.0162940194848765,0.0253998333882192,-0.0318176170301267
315,AAPL,2023-10-19,2137,2023-09-13,-0.0162940194848765,0.0253998333882192,-0.0318176170301267
316,NVDA,2025-07-15,469,2024-08-29,-0.0323009878958973,0.027228761180293,0.0345888561194345
317,NVDA,2023-09-01,4,2023-06-23,-0.0625180614948586,-0.0405266516692276,-0.0569931020601461
318,NVDA,2023-09-01,325,2023-08-23,-0.0625180614948586,-0.0405266516692276,-0.0569931020601461
319,NVDA,2026-02-04,1718,2025-11-29,0.0826412079332947,0.0409649700392993,0.1208395552622907
320,SOFI,2025-08-30,140,2025-08-19,0.02684102320584,-0.0127843958066629,0.099976102322945
321,PYPL,2025-07-28,1422,2024-08-29,-0.1214701703749844,-0.1156924286733934,-0.1742634032327963
322,AMD,2025-07-28,996,2025-07-09,0.0270251895179434,-0.0534444149736049,0.3901742314242671
323,META,2025-07-28,1843,2025-06-26,0.09091181820158,0.0379146360433049,-0.0366536445764649
324,TSLA,2025-07-28,1968,2024-07-27,-0.0410959850874702,0.0671954111829655,0.2658700105817204
325,NVDA,2023-08-23,345,2023-02-22,0.0275773712096856,-0.091751799509777,0.0333868784691309
326,NVDA,2023-08-23,337,2023-07-14,0.0275773712096856,-0.091751799509777,0.0333868784691309
327,META,2026-03-05,399,2025-11-03,-0.0115115781918673,-0.1015871542524881,-0.1582280284786337
328,META,2026-03-05,1254,2025-11-07,-0.0115115781918673,-0.1015871542524881,-0.1582280284786337
329,NVDA,2025-08-29,316,2025-07-15,-0.0395608788979681,0.0356307380364988,-0.0461269965979125
330,AAPL,2024-08-05,35,2023-09-08,0.0099611878540195,-0.0083278198879834,-0.0406885011406237
331,NVDA,2023-10-09,2163,2023-08-25,0.0094819780177262,0.0043306249716752,0.0732184411610472
332,GOOGL,2024-12-30,566,2024-01-30,0.0215262581240127,0.0437065290661884,-0.140483201202178
333,NVDA,2025-08-12,109,2025-08-07,-0.0365758535306136,-0.0558950644708372,0.0235829518920724
334,NVDA,2025-08-12,2184,2025-07-21,-0.0365758535306136,-0.0558950644708372,0.0235829518920724
335,GOOGL,2023-05-26,405,2022-08-19,-0.0056212222884635,-0.0783848359352076,-0.0066957607335591
336,AMZN,2026-03-05,1555,2025-03-28,-0.0205964334751961,0.0021172692481857,0.1412994415961015
337,NVDA,2023-07-14,147,2023-02-17,-0.0319669308994007,-0.0351359582617923,0.0639086070186946
338,PYPL,2025-09-06,195,2025-08-18,-0.0374777070980126,0.0566587503039326,-0.1471086430584484
339,PYPL,2025-09-06,1910,2024-10-29,-0.0374777070980126,0.0566587503039326,-0.1471086430584484
340,NVDA,2026-03-01,685,2025-12-31,0.0127471466346046,0.005692614147531,0.1531882986836785
341,NVDA,2026-03-01,1145,2025-12-05,0.0127471466346046,0.005692614147531,0.1531882986836785
342,NVDA,2026-03-01,521,2025-11-04,0.0127471466346046,0.005692614147531,0.1531882986836785
343,NVDA,2026-03-01,1034,2025-02-08,0.0127471466346046,0.005692614147531,0.1531882986836785
344,AMZN,2023-09-13,222,2023-04-28,-0.0518390790794425,-0.0610813623733287,-0.0249041957504347
345,NVDA,2023-02-22,147,2023-02-17,0.1032035719652373,0.3200885894204004,0.4359228492451619
346,PYPL,2025-08-15,1363,2025-03-01,0.0067716432936906,-0.0601148870060948,-0.1036781933564102
347,AMZN,2025-08-15,1453,2025-03-11,-0.0123855157521662,-0.0126647492954525,-0.0189928549230706
348,MSFT,2024-02-17,1873,2023-08-30,-0.0088286755345192,0.0047066864838853,-0.0124604104356405
349,GOOGL,2023-02-03,493,2022-05-26,-0.0869901040614529,-0.0700726099155124,0.0030414608562372
350,SOFI,2026-02-11,1195,2025-12-02,-0.0500172509879296,-0.0928881211690569,-0.3306817687797069
351,SOFI,2026-03-07,1255,2025-11-07,-0.0481121490629545,-0.1217954392114504,-0.2826103749878862
352,SOFI,2026-03-07,357,2025-08-20,-0.0481121490629545,-0.1217954392114504,-0.2826103749878862
353,SOFI,2026-03-07,1656,2026-02-15,-0.0481121490629545,-0.1217954392114504,-0.2826103749878862
354,SOFI,2026-03-07,841,2025-06-11,-0.0481121490629545,-0.1217954392114504,-0.2826103749878862
355,PYPL,2025-08-20,1363,2025-03-01,0.0097091709016809,-0.0409300361004154,-0.1456996536080559
356,NVDA,2025-08-20,1364,2025-01-30,0.0219958354420899,-0.0356891649749606,-0.0032599910137274
357,SOFI,2025-08-20,2081,2025-07-29,0.0949961021660548,0.2674042499348152,0.1278886738797537
358,AMD,2025-08-20,996,2025-07-09,-0.0016691126791112,-0.0902625125084639,0.3567094558731978
359,AAPL,2023-08-11,1074,2023-06-26,0.0019705313793927,-0.0091435962122673,0.0490524750423866
360,MSFT,2024-10-31,153,2024-08-12,-0.0004745229878804,0.001202921124797,-0.0449954444635196
361,NVDA,2025-07-17,681,2024-08-09,-0.0058811213903009,0.0185427897871874,-0.0225184385911636
362,TSLA,2025-07-17,953,2025-03-21,-0.0543338621736729,0.0103873043114279,0.3002987316622652
363,TSLA,2025-07-17,892,2024-11-09,-0.0543338621736729,0.0103873043114279,0.3002987316622652
364,TSLA,2025-07-17,2263,2024-06-13,-0.0543338621736729,0.0103873043114279,0.3002987316622652
365,AMZN,2026-03-19,948,2026-02-19,0.0137804385262785,0.1122311952105434,0.1658484309524499
366,PYPL,2025-10-28,626,2025-10-01,-0.0778386325654046,-0.1405467589634267,-0.2841277101069444
367,PYPL,2025-10-28,1553,2025-07-08,-0.0778386325654046,-0.1405467589634267,-0.2841277101069444
368,NVDA,2024-01-05,658,2023-12-03,0.0956034977400237,0.3338620150379365,0.662784568289464
369,MSFT,2024-01-05,268,2023-05-12,0.0376215158083037,0.0469306618816973,0.0446869010170845
370,NVDA,2026-04-06,1263,2025-10-03,0.0244611638186933,0.0077677888473457,0.1447405180277421
371,AMD,2026-04-06,1562,2026-02-03,0.0798038892347738,0.5150961485437806,0.8968061157283178
372,TSLA,2024-01-25,216,2023-04-19,0.0317152531268396,0.0550240102241121,-0.103054493793032
373,TSLA,2024-01-25,1,2023-10-13,0.0317152531268396,0.0550240102241121,-0.103054493793032
374,AMZN,2023-11-17,2279,2023-06-19,0.009378749484453,0.001684063442944,0.0538013125933447
375,NFLX,2023-11-17,219,2023-03-24,0.0202747618672685,0.0048582303128383,0.1231556411358441
376,AAPL,2023-10-21,2234,2022-11-02,-0.0040824612644156,0.0253833204071172,-0.0333480673140167
377,AAPL,2023-10-21,38,2023-09-08,-0.0040824612644156,0.0253833204071172,-0.0333480673140167
378,PYPL,2025-10-10,338,2025-09-06,-0.0522052690757627,-0.0949241655485647,-0.2454766026326899
379,PYPL,2025-10-10,1251,2024-10-05,-0.0522052690757627,-0.0949241655485647,-0.2454766026326899
380,DIS,2024-05-07,1235,2024-03-15,-0.0122910098044647,-0.0735406860124588,-0.1867746951880026
381,AAPL,2024-05-03,359,2023-08-11,-0.0191240185120387,0.027814002542237,0.1275545890895701
382,AAPL,2024-05-03,525,2024-03-14,-0.0191240185120387,0.027814002542237,0.1275545890895701
383,NFLX,2023-12-09,29,2023-07-28,0.0312913234458573,0.035057872670916,0.2038377313446036
384,GOOGL,2023-12-09,2307,2023-01-31,-0.0069127214549835,0.0306830849217181,-0.0726047821383142
385,AMZN,2022-07-06,568,2021-07-17,-0.0228412541042154,0.166325865818133,0.0688526712834268
386,MSFT,2024-04-26,122,2023-07-07,-0.0051249218220634,0.0185773855874213,-0.0231458653019822
387,MSFT,2024-04-26,301,2023-06-26,-0.0051249218220634,0.0185773855874213,-0.0231458653019822
388,AMD,2025-09-22,1288,2024-12-28,0.0145641813392591,0.4829695387823873,0.3120550835646476
389,META,2025-09-22,81,2025-09-17,-0.0236997907190803,-0.0483506987313687,-0.1619761316295901
390,AAPL,2025-09-22,927,2025-03-12,-0.0017044798587282,0.0194514796482525,0.0460900318707304
391,AMD,2023-12-08,2288,2023-02-13,0.0553775480140534,0.1124391205452293,0.4452588002581679
392,NVDA,2023-12-08,14,2023-06-16,0.005159314397555,0.1043178059962361,0.8073574464955771
393,NVDA,2025-12-01,115,2025-07-16,0.0264099267642201,0.0312419924920492,0.0072774712667034
394,NVDA,2024-06-06,96,2023-07-21,0.056692407940708,0.0429619227672697,-0.1640030674162208
395,AAPL,2024-06-06,46,2023-11-20,0.0870340489359182,0.1329231865318589,0.1228308075603097
396,GOOGL,2025-03-02,691,2024-06-14,0.034042169296055,-0.02226852960035,-0.005107748535905
397,GOOGL,2025-03-02,834,2024-04-25,0.034042169296055,-0.02226852960035,-0.005107748535905
398,NVDA,2025-11-03,910,2024-12-20,-0.035067559339898,-0.1327170687715283,-0.165105290871619
399,META,2025-11-03,554,2025-09-17,-0.0065498273560453,0.0021587741715738,0.0427681981012664
400,GOOGL,2022-08-15,674,2022-06-06,-0.0280546039065817,-0.0600221428801027,-0.1433201054541487
401,AAPL,2023-10-20,2134,2023-09-13,-0.0020018929706777,0.030358980845887,-0.0253556191728019
402,MSFT,2023-10-20,2308,2023-01-31,0.0345653195398382,0.0792463250662698,0.0677543167462182
403,MSFT,2023-10-20,42,2023-09-30,0.0345653195398382,0.0792463250662698,0.0677543167462182
404,NVDA,2023-10-20,86,2023-07-24,0.0035214611558286,0.1394756667201349,0.2909550073425324
405,GOOGL,2022-08-19,494,2022-05-26,-0.0187442389254846,-0.0507057819785979,-0.0985667860097871
406,AMZN,2022-08-19,568,2021-07-17,-0.0142441277917287,-0.0296399416669959,-0.2515691160653234
407,AMZN,2022-08-19,675,2022-06-06,-0.0142441277917287,-0.0296399416669959,-0.2515691160653234
408,TSLA,2024-04-12,2318,2024-01-17,-0.1095963208805778,-0.0147818401156629,0.3742415868635591
409,AAPL,2023-11-11,376,2023-10-21,0.004021489823063,0.0023555670773436,-0.1394624943879626
410,NVDA,2023-11-11,291,2023-08-12,0.0048320784814457,-0.0797115845012063,0.382867766260512
411,GOOGL,2023-11-11,121,2023-07-05,-0.0004696017654295,-0.0652225216147532,-0.0323638040200686
412,GOOGL,2025-10-16,1328,2024-12-14,-0.0103897500312677,0.0821310788556233,0.2631463195352927
413,GOOGL,2025-10-16,1740,2025-07-17,-0.0103897500312677,0.0821310788556233,0.2631463195352927
414,GOOGL,2025-10-16,1420,2025-07-23,-0.0103897500312677,0.0821310788556233,0.2631463195352927
415,AMZN,2025-10-16,164,2025-08-05,0.0140346556685091,0.0771894442975291,0.0648864426188691
416,TSLA,2025-09-19,1841,2025-05-14,0.0364654952377004,0.038681653485884,0.1152443952585953
417,TSLA,2024-07-25,62,2023-07-21,-0.023935371240329,-0.0437380113057932,-0.10677139080674
418,PYPL,2025-10-08,597,2025-10-07,-0.0952576856224818,-0.1254868269545352,-0.2602207062159188
419,NFLX,2026-04-15,881,2026-01-12,-0.1504436356489509,-0.2476101774817564,-0.2476101774817564
420,NFLX,2026-04-15,1405,2025-12-08,-0.1504436356489509,-0.2476101774817564,-0.2476101774817564
421,NVDA,2024-07-18,394,2024-06-06,-0.0469715227174648,0.0258359406877948,0.0640519037478788
422,NFLX,2021-09-13,,,0.0014466942940882,0.0864064497386382,-0.0195158997953768
423,NFLX,2021-09-13,,,0.0014466942940882,0.0864064497386382,-0.0195158997953768
424,AMZN,2021-09-13,568,2021-07-17,-0.0043754036854073,-0.0347871234958823,-0.061216878049126
425,META,2021-09-13,,,-0.0303042619790505,-0.1141660077998953,-0.1816701392776277
426,GOOGL,2024-05-09,233,2023-04-25,0.0084500493258523,0.0011161731289268,-0.0638549794643056
427,AAPL,2024-05-09,272,2023-09-14,0.0135685962175324,0.0179642585290931,0.1452257164027084
428,MSFT,2024-05-09,43,2023-09-30,0.006489753829511,0.0098065841213723,-0.0414546939359825
429,AMD,2025-11-04,539,2025-09-18,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
430,AMD,2025-11-04,939,2025-03-06,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
431,AMD,2025-11-04,470,2025-10-04,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
432,AMD,2025-11-04,2239,2025-10-16,-0.0616020906845717,-0.1498034387938346,-0.2366439586899846
433,UBER,2026-04-01,8,2026-02-06,-0.0362558166901321,-0.0522733773354011,-0.0911869314476423
434,META,2025-11-25,1256,2025-02-21,-0.0078277368933825,0.0177255541834109,0.0003751954516422
435,AMZN,2024-03-22,41,2023-09-30,0.0099178425972721,0.0335994452250746,-0.0072097814648595
436,MSFT,2024-03-22,1132,2023-07-26,-0.0115487384626535,-0.0195234471335074,0.001368871598508
437,TSLA,2024-03-22,247,2023-07-19,0.0238754966058676,-0.1232224913036026,0.0241146071442468
438,AMZN,2024-02-23,241,2023-03-28,0.0086127429964544,0.0003216180925589,-0.0042472788846041
439,MSFT,2024-02-23,1649,2023-01-26,0.0027295150932411,0.0038599508230361,0.0035996539059948
440,TSLA,2024-02-23,295,2023-08-12,0.0457361617802476,-0.1273962462620276,-0.1338405459003206
441,AAPL,2025-03-13,2072,2024-02-13,-0.0044360224893733,-0.0262013001865394,-0.1469291190251321
442,AAPL,2025-03-13,1019,2024-11-27,-0.0044360224893733,-0.0262013001865394,-0.1469291190251321
443,NVDA,2024-09-07,2192,2024-06-07,0.0668595225219355,0.1960599034234322,0.222266376052167
444,AMZN,2023-10-27,2289,2023-02-13,0.0265524421348306,0.0432618519763903,0.0445592090824418
445,NVDA,2025-10-08,1932,2024-10-23,-0.0372759921103734,-0.001286758507675,-0.0488588247736896
446,AMZN,2024-05-02,2280,2023-06-19,-0.0041014453362773,-0.0796252629311486,-0.149645775563381
447,TSLA,2024-05-02,2039,2024-04-23,-0.0746425909773035,-0.0657520013514831,0.0950691531391889
448,NVDA,2025-10-09,1752,2024-11-21,-0.0402015100135181,-0.0226695145136216,-0.0771746592664406
449,CRM,2025-10-09,1043,2025-08-13,0.0184052957080076,-0.0219318234966808,0.0240719607600858
450,TSLA,2025-10-09,1533,2025-04-22,8.441812598314336e-05,-0.013538814017044,-0.015447563357622
451,UBER,2025-10-09,278,2025-09-12,-0.0205757550344162,-0.0414877028186885,-0.1471906637813601
452,AAPL,2024-02-10,1691,2023-05-19,-0.0214454975369503,-0.115521056581059,-0.0463111026631942
453,AMZN,2024-02-10,344,2023-09-13,-0.0220974447694346,-0.0054348063280187,0.0395568406849771
454,NVDA,2024-02-10,404,2023-10-20,-0.0302765055949527,0.2281379319355847,0.2082779968536821
455,TSLA,2024-02-10,1990,2024-01-29,0.0383496460106856,-0.1290549180817407,-0.129335878541944
456,TSLA,2024-02-10,2298,2023-03-02,0.0383496460106856,-0.1290549180817407,-0.129335878541944
457,AMD,2026-04-14,432,2025-11-04,0.1014883342679755,0.6776769009672463,0.6776769009672463
458,AMD,2026-04-14,2097,2025-10-20,0.1014883342679755,0.6776769009672463,0.6776769009672463
459,NVDA,2024-06-27,85,2023-07-24,-0.0002962245059623,-0.097061326030554,-0.0501826304125738
460,AMZN,2024-08-22,474,2024-07-22,-0.026596558589833,0.0734553704496632,0.0869898486260474
461,AMZN,2024-08-22,446,2024-05-02,-0.026596558589833,0.0734553704496632,0.0869898486260474
462,AMZN,2024-08-22,1226,2024-06-04,-0.026596558589833,0.0734553704496632,0.0869898486260474
463,GOOGL,2024-08-22,1855,2023-10-27,-0.0161615054909441,-0.0379162099677589,0.0108977428879268
464,MSFT,2025-03-18,956,2024-09-25,0.0015258723272184,0.0291550079364006,0.1804601474233822
465,NVDA,2026-03-30,1718,2025-11-29,0.0351638926766468,0.1409053167187901,0.1926610568622089
466,NVDA,2024-01-22,410,2023-11-11,0.0309461458268764,0.1025937047010367,0.2961837445913222
467,TSLA,2026-04-01,853,2026-01-29,-0.1311298523953487,-0.0747513265071728,0.0350079984892208
468,GOOGL,2025-05-09,843,2024-12-14,0.0350754753739595,0.1019997908033873,0.1872990342392624
469,NVDA,2024-08-29,758,2024-07-20,-0.0933010425895074,0.0020781007882042,0.0752575748806285
470,AMD,2025-10-04,720,2025-01-09,0.0751529633904649,0.2220752197003896,0.0191103565831993
471,AMZN,2024-05-11,374,2023-11-17,-0.0338060618475638,-0.0375431673956663,-0.1315016739989996
472,META,2025-11-26,1300,2025-11-25,0.0371354412561948,0.0254198977161286,0.0194859262953916
473,AMZN,2024-07-22,475,2024-06-07,0.0213916684186437,-0.0274060103143649,-0.0219349274252098
474,AMZN,2024-07-22,690,2024-06-14,0.0213916684186437,-0.0274060103143649,-0.0219349274252098
475,AMZN,2024-06-07,636,2023-10-27,-0.0198956435329498,0.0295152136286636,-0.0748123305714835
476,NVDA,2023-11-21,325,2023-08-23,-0.0390767525208555,-0.066109550372484,0.4532900223731013
477,NVDA,2023-11-21,337,2023-07-14,-0.0390767525208555,-0.066109550372484,0.4532900223731013
478,META,2022-02-17,425,2021-09-13,0.0117572213590524,-0.0017312208572348,0.0270890283470027
479,META,2022-02-17,425,2021-09-13,0.0117572213590524,-0.0017312208572348,0.0270890283470027
480,META,2022-02-17,425,2021-09-13,0.0117572213590524,-0.0017312208572348,0.0270890283470027
481,META,2022-02-17,425,2021-09-13,0.0117572213590524,-0.0017312208572348,0.0270890283470027
482,META,2022-02-17,425,2021-09-13,0.0117572213590524,-0.0017312208572348,0.0270890283470027
483,DIS,2023-09-01,2241,2022-09-30,0.0168517815079582,0.036585618898427,0.112882385363052
484,DIS,2023-09-01,2165,2023-08-25,0.0168517815079582,0.036585618898427,0.112882385363052
