event_id,ticker,company_name,event_date,window_pm1,window_pm3,window_pm5,filing_count_pm1,filing_count_pm3,filing_count_pm5,material_filing_flag_pm1,material_filing_flag_pm3,material_filing_flag_pm5,material_form_types,nearest_filing_date,nearest_form_type,sec_confounded_flag,sec_clean_flag,query_status,reason_codes
1472,AMZN,Amazon,2025-03-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-03-12,4,False,True,ok,
1473,AMZN,Amazon,2025-03-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-03-12,4,False,True,ok,
1474,AMZN,Amazon,2025-03-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-03-12,4,False,True,ok,
1475,GOOGL,Alphabet,2025-03-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,8,19,False,True,True,8-K,2025-03-13,4,True,False,ok,material_filing_pm5
1476,GOOGL,Alphabet,2025-03-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,8,19,False,True,True,8-K,2025-03-13,4,True,False,ok,material_filing_pm5
1477,MSFT,Microsoft,2025-03-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,8,8,False,False,False,,2025-03-14,4,False,True,ok,
1478,SOFI,SoFi,2026-01-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,2,False,True,True,8-K,2025-12-31,4,True,False,ok,material_filing_pm5
1479,AMD,,2026-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,5,False,True,True,8-K,2026-01-21,4,True,False,ok,material_filing_pm5
1480,MSFT,Microsoft,2026-01-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-01-28,IRANNOTICE,False,True,ok,
1481,NVDA,Nvidia,2024-08-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2024-08-30,144,True,False,ok,material_filing_pm5
1482,META,Meta,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,7,True,True,True,10-K;8-K,2026-01-28,4,True,False,ok,material_filing_pm5
1483,META,Meta,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,7,True,True,True,10-K;8-K,2026-01-28,4,True,False,ok,material_filing_pm5
1484,MSFT,Microsoft,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1485,MSFT,Microsoft,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1486,MSFT,Microsoft,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1487,AMD,,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-02-03,8-K,False,True,ok,
1488,AMD,,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-02-03,8-K,False,True,ok,
1489,TSLA,Tesla,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-01-28,8-K,True,False,ok,material_filing_pm5
1490,TSLA,Tesla,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-01-28,8-K,True,False,ok,material_filing_pm5
1491,AMD,,2026-01-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,6,True,True,True,8-K,2026-01-21,4,True,False,ok,material_filing_pm5
1492,META,Meta,2026-01-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,6,8,False,False,True,8-K,2026-01-22,3,True,False,ok,material_filing_pm5
1493,NFLX,Netflix,2026-04-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,6,True,True,True,10-Q;8-K;DEF 14A,2026-04-17,10-Q,True,False,ok,material_filing_pm5
1494,GOOGL,Alphabet,2026-01-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,11,False,False,True,10-K;8-K,2026-01-30,4,True,False,ok,material_filing_pm5
1495,NVDA,Nvidia,2025-05-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,5,7,True,True,True,10-Q;8-K,2025-05-28,S-3ASR,True,False,ok,material_filing_pm5
1496,PYPL,PayPal,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,5,6,True,True,True,10-K;8-K,2026-02-03,8-K,True,False,ok,material_filing_pm5
1497,NFLX,Netflix,2026-01-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,11,False,False,False,,2026-01-08,4,False,True,ok,
1498,TSLA,Tesla,2024-09-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2024-09-23,144,False,True,ok,
1499,AMZN,Amazon,2025-05-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,4,6,True,True,True,10-Q;8-K,2025-05-02,DEFA14A,True,False,ok,material_filing_pm5
1500,GOOGL,Alphabet,2025-05-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,13,19,True,True,True,424B2;424B5;8-K,2025-05-02,13F-HR,True,False,ok,material_filing_pm5
1501,GOOGL,Alphabet,2025-03-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",14,14,19,True,True,True,8-K,2025-03-18,4,True,False,ok,material_filing_pm5
1502,GOOGL,Alphabet,2025-03-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",14,14,19,True,True,True,8-K,2025-03-18,4,True,False,ok,material_filing_pm5
1503,AMZN,Amazon,2025-03-18,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-03-12,4,False,True,ok,
1504,MSFT,Microsoft,2026-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,14,True,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1505,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1506,NVDA,Nvidia,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2026-02-06,4,False,True,ok,
1507,NVDA,Nvidia,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2026-02-06,4,False,True,ok,
1508,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1509,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1510,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1511,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1512,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1513,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1514,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1515,AMD,,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1516,PYPL,PayPal,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,5,7,True,True,True,10-K;8-K,2026-02-04,4,True,False,ok,material_filing_pm5
1517,META,Meta,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,4,False,False,False,,2026-02-04,4,False,True,ok,
1518,META,Meta,2026-02-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,4,False,False,False,,2026-02-04,4,False,True,ok,
1519,NVDA,Nvidia,2025-04-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-04-15,8-K,False,True,ok,
1520,PYPL,PayPal,2026-01-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,5,5,False,False,False,,2026-01-16,4,False,True,ok,
1521,MSFT,Microsoft,2026-01-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,14,False,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1522,MSFT,Microsoft,2026-01-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,14,False,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1523,MSFT,Microsoft,2026-01-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,14,False,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1524,NVDA,Nvidia,2026-01-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,3,False,False,False,,2026-01-30,SCHEDULE 13G/A,False,True,ok,
1525,MSFT,Microsoft,2024-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,5,False,True,True,10-Q;8-K,2024-10-30,10-Q,True,False,ok,material_filing_pm5
1526,NFLX,Netflix,2025-10-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-Q;8-K,2025-10-22,10-Q,True,False,ok,material_filing_pm5
1527,MSFT,Microsoft,2026-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",11,11,14,False,False,True,10-Q;8-K,2026-02-03,4,True,False,ok,material_filing_pm5
1528,NVDA,Nvidia,2026-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2026-01-30,SCHEDULE 13G/A,False,True,ok,
1529,META,Meta,2026-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,7,False,False,True,10-K;8-K,2026-02-02,144,True,False,ok,material_filing_pm5
1530,NFLX,Netflix,2026-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",14,20,24,False,False,False,,2026-02-02,144,False,True,ok,
1531,NFLX,Netflix,2026-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",14,20,24,False,False,False,,2026-02-02,144,False,True,ok,
1532,TSLA,Tesla,2025-04-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-Q;8-K,2025-04-22,8-K,True,False,ok,material_filing_pm5
1533,TSLA,Tesla,2025-04-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-Q;8-K,2025-04-22,8-K,True,False,ok,material_filing_pm5
1534,META,Meta,2026-01-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,6,8,True,True,True,10-K;8-K,2026-01-29,S-8,True,False,ok,material_filing_pm5
1535,MSFT,Microsoft,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,11,11,False,False,False,,2026-02-03,4,False,True,ok,
1536,MSFT,Microsoft,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,11,11,False,False,False,,2026-02-03,4,False,True,ok,
1537,MSFT,Microsoft,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,11,11,False,False,False,,2026-02-03,4,False,True,ok,
1538,MSFT,Microsoft,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,11,11,False,False,False,,2026-02-03,4,False,True,ok,
1539,TSLA,Tesla,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-01-29,10-K,False,True,ok,
1540,AMD,,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1541,AMD,,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-04,10-K/A,True,False,ok,material_filing_pm5
1542,NVDA,Nvidia,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2026-02-06,4,False,True,ok,
1543,NFLX,Netflix,2026-02-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",8,22,27,False,False,False,,2026-02-06,4,False,True,ok,
1544,GOOGL,Alphabet,2025-06-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,8,11,False,False,False,,2025-06-27,4,False,True,ok,
1545,MSFT,Microsoft,2025-04-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-03-26,11-K,False,True,ok,
1546,AMZN,Amazon,2025-04-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2025-04-03,4,False,True,ok,
1547,MSFT,Microsoft,2025-10-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,3,False,False,False,,2025-10-15,4,False,True,ok,
1548,NFLX,Netflix,2024-10-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,6,True,True,True,10-Q;8-K,2024-10-17,8-K,True,False,ok,material_filing_pm5
1549,NFLX,Netflix,2024-10-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,6,True,True,True,10-Q;8-K,2024-10-17,8-K,True,False,ok,material_filing_pm5
1550,MSFT,Microsoft,2024-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,4,True,True,True,10-Q;8-K,2024-10-30,10-Q,True,False,ok,material_filing_pm5
1551,GOOGL,Alphabet,2024-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,9,12,True,True,True,10-Q;8-K,2024-10-30,144,True,False,ok,material_filing_pm5
1552,AMD,,2025-07-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-07-02,8-K,False,True,ok,
1553,PYPL,PayPal,2025-07-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-07-10,UPLOAD,False,True,ok,
1554,GOOGL,Alphabet,2025-04-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,16,21,True,True,True,10-Q;424B2;424B5;8-K;DEF 14A,2025-04-28,FWP,True,False,ok,material_filing_pm5
1555,AMZN,Amazon,2025-03-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-04-03,4,False,True,ok,
1556,AMZN,Amazon,2025-03-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-04-03,4,False,True,ok,
1557,NVDA,Nvidia,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2026-02-06,4,False,True,ok,
1558,AMZN,Amazon,2025-04-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2025-04-03,4,False,True,ok,
1559,AAPL,Apple,2024-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;8-K,2024-11-01,S-3ASR,True,False,ok,material_filing_pm5
1560,AAPL,Apple,2024-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;8-K,2024-11-01,S-3ASR,True,False,ok,material_filing_pm5
1561,AMD,,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-03,8-K,True,False,ok,material_filing_pm5
1562,AMD,,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-03,8-K,True,False,ok,material_filing_pm5
1563,AMD,,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-K;10-K/A;8-K,2026-02-03,8-K,True,False,ok,material_filing_pm5
1564,NVDA,Nvidia,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2026-02-06,4,False,True,ok,
1565,NVDA,Nvidia,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,2,False,False,False,,2026-02-06,4,False,True,ok,
1566,GOOGL,Alphabet,2026-02-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,7,10,True,True,True,10-K;8-K,2026-02-03,4,True,False,ok,material_filing_pm5
1567,AAPL,Apple,2024-09-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,11,False,False,False,,2024-10-01,5,False,True,ok,
1568,META,Meta,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,6,7,True,True,True,10-K;8-K,2026-01-28,4,True,False,ok,material_filing_pm5
1569,MSFT,Microsoft,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1570,MSFT,Microsoft,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2026-01-28,IRANNOTICE,True,False,ok,material_filing_pm5
1571,AMD,,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-02-03,8-K,False,True,ok,
1572,AMD,,2026-01-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-02-03,8-K,False,True,ok,
1573,NVDA,Nvidia,2026-02-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-02-06,4,False,True,ok,
1574,AMD,,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,4,False,True,True,8-K,2026-02-26,4,True,False,ok,material_filing_pm5
1575,AMZN,Amazon,2026-03-11,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,7,8,True,True,True,424B5;8-K,2026-03-11,FWP,True,False,ok,material_filing_pm5
1576,AMD,,2022-12-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-01-11,8-K,False,True,ok,
1577,MSFT,Microsoft,2025-01-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,3,False,True,True,10-Q;8-K,2025-01-22,8-K,True,False,ok,material_filing_pm5
1578,PYPL,PayPal,2026-03-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",14,14,14,False,False,False,,2026-03-04,4,False,True,ok,
1579,PYPL,PayPal,2026-03-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",14,14,14,False,False,False,,2026-03-04,4,False,True,ok,
1580,GOOGL,Alphabet,2023-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,4,4,False,False,False,,2023-02-27,3,False,True,ok,
1581,AMD,,2026-04-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2026-04-24,144,False,True,ok,
1582,UBER,Uber,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-10-15,4,False,True,ok,
1583,AMZN,Amazon,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2025-10-03,4,False,True,ok,
1584,GOOGL,Alphabet,2025-07-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,8,True,True,True,10-Q;8-K,2025-07-23,8-K,True,False,ok,material_filing_pm5
1585,TSLA,Tesla,2025-07-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-Q;8-K,2025-07-23,8-K,True,False,ok,material_filing_pm5
1586,AMZN,Amazon,2025-10-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-10-14,SCHEDULE 13G/A,False,True,ok,
1587,MSFT,Microsoft,2025-10-17,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,7,False,False,True,DEF 14A,2025-10-16,PX14A6G,True,False,ok,material_filing_pm5
1588,TSLA,Tesla,2025-08-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,False,False,False,,2025-08-28,4,False,True,ok,
1589,NVDA,Nvidia,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-02-25,10-K,True,False,ok,material_filing_pm5
1590,NVDA,Nvidia,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-02-25,10-K,True,False,ok,material_filing_pm5
1591,SOFI,SoFi,2026-02-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-03-02,4,False,True,ok,
1592,NVDA,Nvidia,2026-02-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,3,False,False,True,10-K;8-K,2026-02-17,13F-HR,True,False,ok,material_filing_pm5
1593,META,Meta,2026-01-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,7,False,False,False,,2026-01-05,144,False,True,ok,
1594,AMZN,Amazon,2022-10-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,3,False,True,True,10-Q;8-K,2022-10-28,10-Q,True,False,ok,material_filing_pm5
1595,NVDA,Nvidia,2026-02-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,10-K;8-K,2026-02-25,10-K,True,False,ok,material_filing_pm5
