event_id,video_id,ticker,event_date,in_v1_locked_sample,in_v2_live_sample,v1_only,v2_only,shared,notes
684,556v5h86gX4,UBER,2024-05-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
685,5_wTAu9SGi8,NVDA,2025-12-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
686,64u3Bn_tKiQ,AMD,2025-12-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
687,7qBevLQZwaE,META,2025-11-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
688,8LCfFVYJ1i8,UBER,2024-11-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
689,8OYX7ddffrM,SOFI,2025-11-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
690,8uvNemu6lSs,AMZN,2024-06-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
691,8uvNemu6lSs,GOOGL,2024-06-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
692,A-KwDB5UcBA,SOFI,2026-04-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
693,A-KwDB5UcBA,SOFI,2026-04-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
694,AyVCP7BVQEs,GOOGL,2025-11-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
695,AyVCP7BVQEs,META,2025-11-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
696,CHaKoFHkcj4,NVDA,2025-01-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
697,CHaKoFHkcj4,NFLX,2025-01-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
698,CKzyNHIb8C0,AMZN,2024-10-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
699,CKzyNHIb8C0,AMZN,2024-10-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
700,CKzyNHIb8C0,TSLA,2024-10-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
701,DpX8MsVFvfo,NVDA,2024-10-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
702,EZCWg6z8Ask,NVDA,2024-10-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
703,G1YjWlbaXPk,MSFT,2025-02-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
704,G1YjWlbaXPk,MSFT,2025-02-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
705,G1YjWlbaXPk,AAPL,2025-02-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
706,GWOCCKlFhMY,NVDA,2024-08-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
707,GWOCCKlFhMY,NVDA,2024-08-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
708,GWOCCKlFhMY,AMZN,2024-08-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
709,GWOCCKlFhMY,AMZN,2024-08-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
710,GWOCCKlFhMY,MSFT,2024-08-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
711,IQeul6oxymE,AMD,2025-12-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
712,L6RVLGK1lL4,AMD,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
713,L6RVLGK1lL4,GOOGL,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
714,L6RVLGK1lL4,GOOGL,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
715,L6RVLGK1lL4,UBER,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
716,L6RVLGK1lL4,META,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
717,L6RVLGK1lL4,META,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
718,L6RVLGK1lL4,SOFI,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
719,L6RVLGK1lL4,NVDA,2025-11-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
720,MQm_kCp_U1c,AMD,2025-01-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
721,MT8AzjsB0y4,TSLA,2024-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
722,MT8AzjsB0y4,TSLA,2024-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
723,MT8AzjsB0y4,AAPL,2024-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
724,MT8AzjsB0y4,AMZN,2024-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
725,MT8AzjsB0y4,NVDA,2024-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
726,MT8AzjsB0y4,GOOGL,2024-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
727,MT8AzjsB0y4,GOOGL,2024-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
728,OZ5lN-viUeU,NVDA,2024-02-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
729,OZ5lN-viUeU,NVDA,2024-02-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
730,PBlR0_R14mA,MSFT,2024-01-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
731,PBlR0_R14mA,GOOGL,2024-01-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
732,PBlR0_R14mA,GOOGL,2024-01-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
733,PLyn4Uhw-Hg,UBER,2025-12-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
734,Pi2GdZ3dx2k,NVDA,2025-11-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
735,Pi2GdZ3dx2k,UBER,2025-11-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
736,S-l7D8KmXy8,AAPL,2024-08-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
737,S-l7D8KmXy8,NVDA,2024-08-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
738,S-l7D8KmXy8,NVDA,2024-08-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
739,S-l7D8KmXy8,GOOGL,2024-08-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
740,S-l7D8KmXy8,AMZN,2024-08-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
741,S-l7D8KmXy8,AMZN,2024-08-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
742,S-l7D8KmXy8,MSFT,2024-08-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
743,S115YsuWX8g,AMD,2025-11-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
744,T1O1R31FfE8,NVDA,2025-01-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
745,T1O1R31FfE8,AAPL,2025-01-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
746,T1O1R31FfE8,MSFT,2025-01-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
747,T1O1R31FfE8,TSLA,2025-01-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
748,TWyTh7zkf-o,PYPL,2024-02-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
749,TWyTh7zkf-o,AMZN,2024-02-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
750,ToNE55pOgLY,NVDA,2025-12-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
751,U4QOkflbLNM,AMD,2026-01-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
752,VUxFpwOip8Q,NVDA,2024-07-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
753,W98W_y0FMko,AMZN,2024-02-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
754,W98W_y0FMko,AMZN,2024-02-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
755,WDoJCoKI38A,NFLX,2025-12-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
756,WZr4NjBXMAQ,AMZN,2024-02-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
757,WrNoXANEOLk,NVDA,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
758,WrNoXANEOLk,NVDA,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
759,WrNoXANEOLk,MSFT,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
760,WrNoXANEOLk,MSFT,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
761,WrNoXANEOLk,MSFT,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
762,WrNoXANEOLk,TSLA,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
763,WrNoXANEOLk,TSLA,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
764,WrNoXANEOLk,TSLA,2024-07-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
765,XGt7kO0JSTA,MSFT,2022-10-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
766,XgUGXRwt2Cs,AAPL,2025-08-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
767,XgUGXRwt2Cs,AAPL,2025-08-18,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
768,Xv8vECOjIfA,NVDA,2024-05-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
769,Xv8vECOjIfA,MSFT,2024-05-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
770,Xv8vECOjIfA,NFLX,2024-05-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
771,YUCBI_gt8nY,AAPL,2024-08-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
772,YUCBI_gt8nY,AAPL,2024-08-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
773,YUCBI_gt8nY,TSLA,2024-08-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
774,YUCBI_gt8nY,GOOGL,2024-08-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
775,_-zDCWDR2Lw,PYPL,2025-11-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
776,aC01ZzXIvhs,GOOGL,2025-12-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
777,aiy_--mBQvY,GOOGL,2026-04-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
778,cMqseoXj6QI,AAPL,2024-02-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
779,cMqseoXj6QI,MSFT,2024-02-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
780,dJmdt4xwPQs,NVDA,2025-12-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
781,dJmdt4xwPQs,PYPL,2025-12-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
782,dJmdt4xwPQs,PYPL,2025-12-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
783,e3tDUR4uOQY,SMCI,2024-08-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
784,eU1agLKOZFs,NFLX,2024-01-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
785,iB_DWTJ_Qz4,AAPL,2024-02-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
786,iB_DWTJ_Qz4,AMZN,2024-02-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
787,igJSfk0mN1Q,MSFT,2025-06-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
788,jxZjX7GqX90,NVDA,2024-09-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
789,jxZjX7GqX90,GOOGL,2024-09-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
790,kE7WMVMKJLA,AAPL,2023-12-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
791,kE7WMVMKJLA,AAPL,2023-12-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
792,kZepf6X3ObU,HOOD,2026-04-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
793,kZepf6X3ObU,HOOD,2026-04-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
794,kZepf6X3ObU,HOOD,2026-04-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
795,mgpvDcSf3rw,MSFT,2024-01-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
796,mgpvDcSf3rw,GOOGL,2024-01-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
797,movlfnGuZV4,AMZN,2024-08-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
798,movlfnGuZV4,AMZN,2024-08-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
799,o7JOhblet2o,DIS,2022-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
800,qO8z0crLmgQ,AAPL,2024-06-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
801,qO8z0crLmgQ,GOOGL,2024-06-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
802,r4394JsMBV0,AMZN,2024-02-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
803,rKhsYu_9Trw,AMD,2025-11-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
804,sZe5wohROtE,NVDA,2025-12-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
805,uQASTitwUrs,NFLX,2022-10-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
806,wsHCMWViys4,UBER,2026-04-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
807,xWs2FWXdmBE,PYPL,2025-11-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
808,xaiENctxhXk,PYPL,2026-02-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
809,zWlM8Gw8Pmo,AMZN,2024-02-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
810,-NybGF20r84,AMZN,2026-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
811,42RfznSu91o,PYPL,2025-12-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
812,5DEhNDP7LTM,NVDA,2026-01-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
813,6hljr9_6cDw,AMZN,2026-04-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
814,7QXx3FmuVLI,PYPL,2024-04-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
815,7QXx3FmuVLI,AMD,2024-04-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
816,8PNFMVvAfeI,AMZN,2025-04-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
817,8PNFMVvAfeI,AMZN,2025-04-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
818,8WVdvD0wjW8,TSLA,2025-03-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
819,8WVdvD0wjW8,AMZN,2025-03-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
820,AV-QiCiuAU8,NVDA,2024-05-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
821,AV-QiCiuAU8,NVDA,2024-05-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
822,BRFOIgoRoeM,AMZN,2025-01-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
823,BRFOIgoRoeM,TSLA,2025-01-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
824,BRFOIgoRoeM,TSLA,2025-01-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
825,BRFOIgoRoeM,GOOGL,2025-01-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
826,CXppu0L0ASk,UBER,2026-04-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
827,CXppu0L0ASk,UBER,2026-04-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
828,DM3gCwoIpRk,MSFT,2024-03-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
829,DM3gCwoIpRk,AMZN,2024-03-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
830,DM3gCwoIpRk,GOOGL,2024-03-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
831,DM3gCwoIpRk,NVDA,2024-03-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
832,FKtytrIH-PU,META,2026-01-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
833,FtyHVuOfGKo,NVDA,2026-01-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
834,FyHsqIbfFLk,GOOGL,2024-04-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
835,FyHsqIbfFLk,GOOGL,2024-04-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
836,GWSEhkOgL5Q,GOOGL,2026-02-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
837,Ip8Lpa_0nmI,NVDA,2025-05-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
838,Ip8Lpa_0nmI,GOOGL,2025-05-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
839,Ip8Lpa_0nmI,AMZN,2025-05-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
840,KmdDY5LadsQ,SOFI,2025-06-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
841,KmdDY5LadsQ,SOFI,2025-06-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
842,KrmkOLL2IWE,NVDA,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
843,KrmkOLL2IWE,GOOGL,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
844,KrmkOLL2IWE,MSFT,2024-12-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
845,Ming72kfHAM,AAPL,2024-05-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
846,Ming72kfHAM,AAPL,2024-05-16,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
